scenario,graph_encoder,train_method,train_seed,method,checkpoint,policy_source,seed,episode,episodes,target_policy,communication_range_scale,communication_dropout_prob,message_delay_steps,radar_dropout_prob,failed_blue_agent,node_failure_start_step,node_failure_duration_steps,deterministic,success,chain_closed,attack_window_formed,attack_window_rate,tracking_rate,comm_connectivity,mean_message_age,collision,timeout,constraint_violation,steps,avg_mean_range,final_mean_range,reward_sum
delay_2,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.0,2,0.0,-1,0,0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,39.13636363636363,0.0,0.0,0.0,44.0,15073.740012428978,5557.84619140625,39.60304373502731
delay_2,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.0,2,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,1.0,40.42553191489362,0.0,0.0,0.0,47.0,14466.521453208112,4541.36181640625,42.050412476062775
delay_2,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.0,2,0.0,-1,0,0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,43.130434782608695,0.0,0.0,0.0,46.0,14632.517418902853,4838.30419921875,41.210817247629166
delay_2,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.0,2,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,42.255319148936174,0.0,0.0,0.0,47.0,14460.073709690825,4473.29296875,42.15589094161987
delay_5,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.0,5,0.0,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,42.77777777777778,0.0,0.0,0.0,45.0,14839.6869140625,5139.06787109375,40.37233656644821
delay_5,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.0,5,0.0,-1,0,0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,41.70454545454545,0.0,0.0,0.0,44.0,15073.740012428978,5557.84619140625,39.5186693072319
delay_5,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.0,5,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,1.0,42.97872340425532,0.0,0.0,0.0,47.0,14465.929583610372,4529.091796875,41.97183746099472
delay_5,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.0,5,0.0,-1,0,0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,45.65217391304348,0.0,0.0,0.0,46.0,14632.517418902853,4838.30419921875,41.129817336797714
delay_5,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.0,5,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,44.787234042553195,0.0,0.0,0.0,47.0,14460.073709690825,4473.29296875,42.071516156196594
radar_010,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.0,0,0.1,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.34814815521240233,1.0,38.518517388237846,0.0,0.0,0.0,45.0,14839.9740234375,5140.4521484375,38.82110357284546
radar_010,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.0,0,0.1,-1,0,0,True,1.0,1.0,1.0,0.03030303120613098,0.39393939958377316,1.0,37.424241326072,0.0,0.0,0.0,44.0,15073.729902787642,5557.845703125,39.119440138339996
radar_010,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.0,0,0.1,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.3758865303181587,1.0,38.723403119026344,0.0,0.0,0.0,47.0,14466.57361619016,4541.69775390625,40.658676505088806
radar_010,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.0,0,0.1,-1,0,0,True,1.0,1.0,1.0,0.028985508110212242,0.4347826132307882,1.0,41.449274146038555,0.0,0.0,0.0,46.0,14632.65673828125,4838.71337890625,40.99394080042839
radar_010,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.0,0,0.1,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4255319212345367,1.0,40.56737469612284,0.0,0.0,0.0,47.0,14460.537421043882,4480.52734375,41.646739423274994
radar_025,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.0,0,0.25,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.29629630313979255,1.0,38.518517388237846,0.0,0.0,0.0,45.0,14840.120377604168,5143.85400390625,38.03859543800354
radar_025,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.0,0,0.25,-1,0,0,True,1.0,1.0,1.0,0.03030303120613098,0.33333334055813874,1.0,37.424241326072,0.0,0.0,0.0,44.0,15073.910411487926,5558.80712890625,38.24809396266937
radar_025,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.0,0,0.25,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.34751773641464556,1.0,38.723403119026344,0.0,0.0,0.0,47.0,14466.57361619016,4541.69775390625,40.14867651462555
radar_025,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.0,0,0.25,-1,0,0,True,1.0,1.0,1.0,0.028985508110212242,0.34782609408316406,1.0,39.56521623030953,0.0,0.0,0.0,46.0,14622.889489215353,4773.5634765625,39.62179306149483
radar_025,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.0,0,0.25,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.3617021346345861,1.0,38.723403119026344,0.0,0.0,0.0,47.0,14454.864652593085,4438.11376953125,40.5461465716362
relay_failure,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.0,0,0.0,1,40,80,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.9259259270297157,38.74073961178462,0.0,0.0,0.0,45.0,14839.757953559028,5141.23876953125,39.833418130874634
relay_failure,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.0,0,0.0,1,40,80,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,0.93939394029704,37.575756480748005,0.0,0.0,0.0,44.0,15073.76327237216,5558.86962890625,39.117716908454895
relay_failure,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.0,0,0.0,1,40,80,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,0.9007092213377039,39.120566237480084,0.0,0.0,0.0,47.0,14466.608273769947,4543.09375,41.15310972929001
relay_failure,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.0,0,0.0,1,40,80,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,0.9130434795566227,41.75362197342126,0.0,0.0,0.0,46.0,14632.733122452446,4842.63134765625,40.44591572880745
relay_failure,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.0,0,0.0,1,40,80,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,0.9007092213377039,40.96453781457657,0.0,0.0,0.0,47.0,14461.207041638963,4491.26220703125,41.244589269161224
scout_failure,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.0,0,0.0,0,40,80,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.9259259270297157,38.74073961178462,0.0,0.0,0.0,45.0,14839.757953559028,5141.23876953125,39.83349108695984
scout_failure,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.0,0,0.0,0,40,80,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,0.93939394029704,37.575756480748005,0.0,0.0,0.0,44.0,15073.605268998579,5554.79541015625,39.12073230743408
scout_failure,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.0,0,0.0,0,40,80,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,0.9007092213377039,39.120566237480084,0.0,0.0,0.0,47.0,14464.82688871343,4511.734375,41.17668890953064
scout_failure,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.0,0,0.0,0,40,80,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,0.9130434795566227,41.75362197342126,0.0,0.0,0.0,46.0,14632.733122452446,4842.63134765625,40.446019142866135
scout_failure,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.0,0,0.0,0,40,80,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,0.9007092213377039,40.96453781457657,0.0,0.0,0.0,47.0,14460.842316323138,4483.87548828125,41.250254929065704
nominal,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,50.0740726047092,0.0,0.0,0.0,45.0,14878.589388020833,5283.54736328125,39.8651505112648
nominal,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,51.21211970936168,0.0,0.0,0.0,44.0,15123.788918235085,5763.74951171875,38.875836580991745
nominal,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,1.0,46.099289427412316,0.0,0.0,0.0,47.0,14482.749958444148,4525.685546875,41.7609806060791
nominal,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,48.985505808954656,0.0,0.0,0.0,46.0,14660.078231148098,4891.90625,40.86511966586113
nominal,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,46.099289427412316,0.0,0.0,0.0,47.0,14480.324904421543,4529.63037109375,41.900601238012314
range_075,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80000,0,5,straight,0.75,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,86.66666412353516,0.0,0.0,0.0,45.0,14883.21767578125,5332.3896484375,38.11846041679382
range_075,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80001,1,5,straight,0.75,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,86.66666412353516,0.0,0.0,0.0,44.0,15124.61806418679,5780.681640625,37.24321606755257
range_075,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80002,2,5,straight,0.75,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,1.0,79.29077781514918,0.0,0.0,0.0,47.0,14483.02455950798,4556.04638671875,40.116520792245865
range_075,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80003,3,5,straight,0.75,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,84.82269254643866,0.0,0.0,0.0,47.0,14466.537026263299,4617.14111328125,39.90655428171158
range_075,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80004,4,5,straight,0.75,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,81.13474939224568,0.0,0.0,0.0,47.0,14483.340373587102,4558.4296875,40.167332261800766
range_050,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80000,0,5,straight,0.5,0.0,0,0.0,-1,0,0,True,0.0,0.0,1.0,0.0025641026405187756,0.1025641042452592,0.20384615568014292,146.20897310697114,0.0,1.0,0.0,260.0,38546.520681527945,83680.7421875,-45.37216682173312
range_050,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80001,1,5,straight,0.5,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.19259259833229914,209.92592298719617,0.0,0.0,0.0,45.0,14890.22648654514,5301.18994140625,30.878257155418396
range_050,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80002,2,5,straight,0.5,0.0,0,0.0,-1,0,0,True,0.0,0.0,1.0,0.003846153960778163,0.1051282063126564,0.18205128335035764,102.24230697854208,0.0,1.0,0.0,260.0,37665.745817683295,83434.9609375,-39.41154737211764
range_050,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80003,3,5,straight,0.5,0.0,0,0.0,-1,0,0,True,0.0,0.0,0.0,0.0,0.10128205292499982,0.21794871997374754,144.69358843289888,0.0,1.0,0.0,260.0,38622.067102989786,83687.6640625,-46.27404382266104
range_050,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80004,4,5,straight,0.5,0.0,0,0.0,-1,0,0,True,0.0,0.0,0.0,0.0,0.10000000183398906,0.22692307921556326,145.06794721163237,0.0,1.0,0.0,260.0,38667.62616811899,83667.0,-45.84530877228826
dropout_015,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.15,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.8851851903729968,43.47777766684691,0.0,0.0,0.0,45.0,14843.624555121527,5127.546875,39.29934832453728
dropout_015,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.15,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.8555555628405677,48.29999971853362,0.0,0.0,0.0,45.0,14872.207638888889,5194.64306640625,38.72247812151909
dropout_015,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.15,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,0.8617021346345861,40.723404365334105,0.0,0.0,0.0,47.0,14466.982546542553,4458.05078125,40.77627345919609
dropout_015,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.15,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,0.8865248266052692,51.7446802572367,0.0,0.0,0.0,47.0,14459.674285239362,4517.6884765625,40.53148326277733
dropout_015,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.15,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,0.8687943315252344,47.1560283166931,0.0,0.0,0.0,47.0,14474.94231008976,4451.4453125,40.5502587556839
dropout_030,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.3,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.7407407485776477,43.685185414883826,0.0,0.0,0.0,45.0,14844.116861979166,5148.15185546875,37.97703939676285
dropout_030,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.3,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.7111111174027125,47.60740735199716,0.0,0.0,0.0,45.0,14878.744205729166,5193.974609375,37.50544759631157
dropout_030,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.3,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,0.76241135597229,40.865248391602904,0.0,0.0,0.0,47.0,14465.436471492687,4439.11865234375,39.850890666246414
dropout_030,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.3,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,0.7482269580693955,50.06737564535851,0.0,0.0,0.0,47.0,14448.921033494016,4472.13134765625,39.341178596019745
dropout_030,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.3,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,0.7269503610565308,47.3333332278627,0.0,0.0,0.0,47.0,14472.189536236701,4422.43310546875,39.23333391547203
delay_2,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.0,2,0.0,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,51.68888888888889,0.0,0.0,0.0,45.0,14878.06083984375,5277.29150390625,39.82696342468262
delay_2,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.0,2,0.0,-1,0,0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,52.81818181818182,0.0,0.0,0.0,44.0,15123.788918235085,5763.74951171875,38.83533635735512
delay_2,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.0,2,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,1.0,47.744680851063826,0.0,0.0,0.0,47.0,14477.373005319148,4508.736328125,41.72331205010414
delay_2,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.0,2,0.0,-1,0,0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,48.73913043478261,0.0,0.0,0.0,46.0,14656.14404296875,4875.30029296875,40.91998544335365
delay_2,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.0,2,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,47.744680851063826,0.0,0.0,0.0,47.0,14479.203260056516,4512.8603515625,41.862905114889145
delay_5,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.0,5,0.0,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,54.111111111111114,0.0,0.0,0.0,45.0,14877.467469618055,5277.63232421875,39.762517392635345
delay_5,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.0,5,0.0,-1,0,0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,55.22727272727273,0.0,0.0,0.0,44.0,15122.426313920454,5752.638671875,38.78271743655205
delay_5,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.0,5,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,1.0,50.212765957446805,0.0,0.0,0.0,47.0,14477.329641788563,4509.51025390625,41.64846983551979
delay_5,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.0,5,0.0,-1,0,0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,51.19565217391305,0.0,0.0,0.0,46.0,14656.092486837635,4879.5810546875,40.84591445326805
delay_5,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.0,5,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,50.212765957446805,0.0,0.0,0.0,47.0,14480.759776013963,4527.60107421875,41.77771058678627
radar_010,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.0,0,0.1,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.4000000066227383,1.0,50.0740726047092,0.0,0.0,0.0,45.0,14877.615093315972,5279.537109375,39.1778946518898
radar_010,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.0,0,0.1,-1,0,0,True,1.0,1.0,1.0,0.03030303120613098,0.39393939958377316,1.0,51.21211970936168,0.0,0.0,0.0,44.0,15123.788918235085,5763.74951171875,38.33583673834801
radar_010,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.0,0,0.1,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.41134752301459615,1.0,46.099289427412316,0.0,0.0,0.0,47.0,14483.967617603059,4538.45849609375,40.83147805929184
radar_010,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.0,0,0.1,-1,0,0,True,1.0,1.0,1.0,0.028985508110212242,0.44202898961046466,1.0,48.985505808954656,0.0,0.0,0.0,46.0,14660.078231148098,4891.90625,40.7951195538044
radar_010,multi_relation,bc_ppo,0,EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.0,0,0.1,-1,0,0,True,1.0,1.0,1.0,0.028985508110212242,0.39855072938877606,1.0,47.101447893225625,0.0,0.0,0.0,46.0,14695.837710173233,4913.068359375,39.937420815229416
