protocol,episode_id,condition,family,J,terminal_step,success,collision,timeout,constraint_violation,failure_exposed,alive_at_onset,failure_trigger_success,pre_trigger_collision,episode_length,traveled_distance,control_effort,direct_path_fraction_during_failure,relay_path_fraction_during_failure,task_support_fraction_during_failure,legal_information_fraction_during_failure,path_switch_count,method,training_contract,training_seed,checkpoint_sha256
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950029,U2_static_symmetric_direct_prune,structural_ood,240.4473886191845,260,0,0,1,0,0,0,,0,260,144179.00619506836,682.0,0.0,0.0,0.0,0.0,2,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950030,U2_static_symmetric_direct_prune,structural_ood,228.12653902173042,260,0,0,1,0,0,0,,0,260,139822.94189453125,704.0,0.0,0.0,0.0,0.0,3,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950031,U2_static_symmetric_direct_prune,structural_ood,246.66587978601456,260,0,0,1,0,0,0,,0,260,145904.0828857422,684.0,0.0,0.0,0.0,0.0,2,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950032,U2_static_symmetric_direct_prune,structural_ood,236.88441959023476,260,0,0,1,0,0,0,,0,260,142437.94717407227,661.0,0.0,0.0,0.0,0.0,2,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950033,U2_static_symmetric_direct_prune,structural_ood,230.33988225460052,260,0,0,1,0,0,0,,0,260,141477.0252685547,700.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950034,U2_static_symmetric_direct_prune,structural_ood,236.66285476088524,260,0,0,1,0,0,0,,0,260,144598.9019165039,679.0,0.0,0.0,0.0,0.0,2,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950035,U2_static_symmetric_direct_prune,structural_ood,205.8208651393652,260,0,0,1,0,0,0,,0,260,139599.97576904297,691.0,0.0,0.0,0.0,0.0,3,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950036,U2_static_symmetric_direct_prune,structural_ood,235.21659633517265,260,1,0,0,0,0,0,,0,260,144736.00512695312,671.0,0.0,0.0,0.0,0.0,7,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950037,U2_static_symmetric_direct_prune,structural_ood,239.49029797315598,260,1,0,0,0,0,0,,0,260,139080.91012573242,705.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950038,U2_static_symmetric_direct_prune,structural_ood,259.1229594349861,260,1,0,0,0,0,0,,0,260,143366.92715454102,689.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950039,U2_static_symmetric_direct_prune,structural_ood,246.36788085103035,260,1,0,0,0,0,0,,0,260,139260.92959594727,704.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950040,U2_static_symmetric_direct_prune,structural_ood,189.64072532951832,260,1,0,0,0,0,0,,0,260,146353.96813964844,704.0,0.0,0.0,0.0,0.0,13,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950041,U2_static_symmetric_direct_prune,structural_ood,245.13309213519096,260,1,0,0,0,0,0,,0,260,140962.95922851562,717.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950042,U2_static_symmetric_direct_prune,structural_ood,239.5636269748211,260,1,0,0,0,0,0,,0,260,144850.00424194336,719.0,0.0,0.0,0.0,0.0,7,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950043,U2_static_symmetric_direct_prune,structural_ood,225.05607840418816,260,0,0,1,0,0,0,,0,260,138004.98510742188,691.0,0.0,0.0,0.0,0.0,3,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950044,U2_static_symmetric_direct_prune,structural_ood,136.75461554527283,260,0,0,1,0,0,0,,0,260,142176.97579956055,829.0,0.0,0.0,0.0,0.0,10,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950045,U2_static_symmetric_direct_prune,structural_ood,162.63684555888176,260,0,0,1,0,0,0,,0,260,139874.0,845.0,0.0,0.0,0.0,0.0,6,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950046,U2_static_symmetric_direct_prune,structural_ood,180.68050676584244,260,0,0,1,0,0,0,,0,260,142153.04931640625,781.0,0.0,0.0,0.0,0.0,4,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950047,U2_static_symmetric_direct_prune,structural_ood,235.58779917657375,260,1,0,0,0,0,0,,0,260,138767.89877319336,706.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950048,U2_static_symmetric_direct_prune,structural_ood,220.03066374361515,260,0,0,1,0,0,0,,0,260,143179.9478149414,719.0,0.0,0.0,0.0,0.0,3,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950049,U2_static_symmetric_direct_prune,structural_ood,246.07347397506237,260,1,0,0,0,0,0,,0,260,141828.9432067871,697.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950000,U3_static_directed_scout_to_attacker_prune,structural_ood,163.06230050325394,260,0,0,1,0,0,0,,0,260,144108.01596069336,833.0,0.0,0.0,0.0,0.0,4,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950001,U3_static_directed_scout_to_attacker_prune,structural_ood,233.0722043812275,260,1,0,0,0,0,0,,0,260,143155.92352294922,703.0,0.0,0.0,0.0,0.0,3,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950002,U3_static_directed_scout_to_attacker_prune,structural_ood,181.14698873460293,260,0,0,1,0,0,0,,0,260,143412.9977722168,714.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950003,U3_static_directed_scout_to_attacker_prune,structural_ood,198.26252967119217,260,0,0,1,0,0,0,,0,260,142951.9476928711,704.0,0.0,0.0,0.0,0.0,11,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950004,U3_static_directed_scout_to_attacker_prune,structural_ood,236.49946457147598,260,0,0,1,0,0,0,,0,260,142234.99575805664,662.0,0.0,0.0,0.0,0.0,4,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950005,U3_static_directed_scout_to_attacker_prune,structural_ood,258.0629451870918,260,1,0,0,0,0,0,,0,260,144432.96041870117,693.0,0.0,0.0,0.0,0.0,7,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950006,U3_static_directed_scout_to_attacker_prune,structural_ood,216.85214540362358,260,0,0,1,0,0,0,,0,260,141089.95770263672,686.0,0.0,0.0,0.0,0.0,4,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950007,U3_static_directed_scout_to_attacker_prune,structural_ood,240.40827798843384,260,0,0,1,0,0,0,,0,260,140764.96514892578,689.0,0.0,0.0,0.0,0.0,4,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950008,U3_static_directed_scout_to_attacker_prune,structural_ood,254.19637390971184,260,1,0,0,0,0,0,,0,260,139955.99584960938,704.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950009,U3_static_directed_scout_to_attacker_prune,structural_ood,159.02333468198776,260,0,0,1,0,0,0,,0,260,143373.97555541992,809.0,0.0,0.0,0.0,0.0,8,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950010,U3_static_directed_scout_to_attacker_prune,structural_ood,252.3025907278061,260,0,0,1,0,0,0,,0,260,141802.9939880371,690.0,0.0,0.0,0.0,0.0,2,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950011,U3_static_directed_scout_to_attacker_prune,structural_ood,242.04867231845856,260,1,0,0,0,0,0,,0,260,138498.90753173828,729.0,0.0,0.0,0.0,0.0,3,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950012,U3_static_directed_scout_to_attacker_prune,structural_ood,229.26458230614662,260,0,0,1,0,0,0,,0,260,139606.96405029297,708.0,0.0,0.0,0.0,0.0,3,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950013,U3_static_directed_scout_to_attacker_prune,structural_ood,234.0709466934204,260,0,0,1,0,0,0,,0,260,143442.9451904297,703.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950014,U3_static_directed_scout_to_attacker_prune,structural_ood,242.72165742516518,260,1,0,0,0,0,0,,0,260,139528.01712036133,732.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950015,U3_static_directed_scout_to_attacker_prune,structural_ood,234.18013748526573,260,1,0,0,0,0,0,,0,260,145439.99453735352,706.0,0.0,0.0,0.0,0.0,3,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950016,U3_static_directed_scout_to_attacker_prune,structural_ood,234.89540275931358,260,0,0,1,0,0,0,,0,260,141924.94049072266,679.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950017,U3_static_directed_scout_to_attacker_prune,structural_ood,223.2267558425665,260,1,0,0,0,0,0,,0,260,145441.1088256836,731.0,0.0,0.0,0.0,0.0,13,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950018,U3_static_directed_scout_to_attacker_prune,structural_ood,264.73549395799637,260,1,0,0,0,0,0,,0,260,143613.9698486328,700.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950019,U3_static_directed_scout_to_attacker_prune,structural_ood,176.95060813426971,260,0,0,1,0,0,0,,0,260,144729.98626708984,714.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950020,U3_static_directed_scout_to_attacker_prune,structural_ood,239.17142614722252,260,0,0,1,0,0,0,,0,260,140386.98516845703,682.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950021,U3_static_directed_scout_to_attacker_prune,structural_ood,245.85364884138107,260,1,0,0,0,0,0,,0,260,146580.97244262695,715.0,0.0,0.0,0.0,0.0,9,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950022,U3_static_directed_scout_to_attacker_prune,structural_ood,251.26293477416039,260,0,0,1,0,0,0,,0,260,142470.97073364258,659.0,0.0,0.0,0.0,0.0,2,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950023,U3_static_directed_scout_to_attacker_prune,structural_ood,240.76105232536793,260,1,0,0,0,0,0,,0,260,139007.94345092773,721.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950024,U3_static_directed_scout_to_attacker_prune,structural_ood,153.80786263942719,260,0,0,1,0,0,0,,0,260,142423.97583007812,742.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950025,U3_static_directed_scout_to_attacker_prune,structural_ood,236.05196353793144,260,1,0,0,0,0,0,,0,260,144062.0178527832,689.0,0.0,0.0,0.0,0.0,3,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950026,U3_static_directed_scout_to_attacker_prune,structural_ood,132.97522550821304,260,0,0,1,0,0,0,,0,260,143107.0450744629,716.0,0.0,0.0,0.0,0.0,3,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950027,U3_static_directed_scout_to_attacker_prune,structural_ood,242.81654706597328,260,0,0,1,0,0,0,,0,260,143817.99838256836,655.0,0.0,0.0,0.0,0.0,4,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950028,U3_static_directed_scout_to_attacker_prune,structural_ood,204.2137407362461,260,1,0,0,0,0,0,,0,260,144185.96255493164,718.0,0.0,0.0,0.0,0.0,7,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950029,U3_static_directed_scout_to_attacker_prune,structural_ood,244.0369966328144,260,0,0,1,0,0,0,,0,260,143657.04791259766,690.0,0.0,0.0,0.0,0.0,2,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950030,U3_static_directed_scout_to_attacker_prune,structural_ood,230.20381715893745,260,0,0,1,0,0,0,,0,260,140441.9447631836,697.0,0.0,0.0,0.0,0.0,3,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950031,U3_static_directed_scout_to_attacker_prune,structural_ood,256.2436624765396,260,0,0,1,0,0,0,,0,260,143494.98461914062,690.0,0.0,0.0,0.0,0.0,2,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950032,U3_static_directed_scout_to_attacker_prune,structural_ood,244.17615142464638,260,0,0,1,0,0,0,,0,260,144694.97106933594,664.0,0.0,0.0,0.0,0.0,2,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950033,U3_static_directed_scout_to_attacker_prune,structural_ood,232.42703074216843,260,0,0,1,0,0,0,,0,260,141439.04238891602,715.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950034,U3_static_directed_scout_to_attacker_prune,structural_ood,246.8638142645359,260,0,0,1,0,0,0,,0,260,144783.87088012695,675.0,0.0,0.0,0.0,0.0,2,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950035,U3_static_directed_scout_to_attacker_prune,structural_ood,209.72031342983246,260,0,0,1,0,0,0,,0,260,141881.94680786133,685.0,0.0,0.0,0.0,0.0,3,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950036,U3_static_directed_scout_to_attacker_prune,structural_ood,247.19708842039108,260,1,0,0,0,0,0,,0,260,145293.95150756836,679.0,0.0,0.0,0.0,0.0,7,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950037,U3_static_directed_scout_to_attacker_prune,structural_ood,243.1959666609764,260,1,0,0,0,0,0,,0,260,138672.91763305664,712.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950038,U3_static_directed_scout_to_attacker_prune,structural_ood,273.7337667942047,260,1,0,0,0,0,0,,0,260,143049.9132385254,672.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950039,U3_static_directed_scout_to_attacker_prune,structural_ood,252.87359884381294,260,1,0,0,0,0,0,,0,260,141115.9630126953,691.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950040,U3_static_directed_scout_to_attacker_prune,structural_ood,189.83834178745747,260,1,0,0,0,0,0,,0,260,144428.9712524414,713.0,0.0,0.0,0.0,0.0,13,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950041,U3_static_directed_scout_to_attacker_prune,structural_ood,251.46932899951935,260,1,0,0,0,0,0,,0,260,143307.94528198242,697.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950042,U3_static_directed_scout_to_attacker_prune,structural_ood,251.36350244283676,260,1,0,0,0,0,0,,0,260,145412.95343017578,662.0,0.0,0.0,0.0,0.0,7,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950043,U3_static_directed_scout_to_attacker_prune,structural_ood,230.29308235645294,260,0,0,1,0,0,0,,0,260,138472.96005249023,696.0,0.0,0.0,0.0,0.0,3,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950044,U3_static_directed_scout_to_attacker_prune,structural_ood,142.92364260554314,260,0,0,1,0,0,0,,0,260,141704.00228881836,796.0,0.0,0.0,0.0,0.0,10,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950045,U3_static_directed_scout_to_attacker_prune,structural_ood,168.0695964694023,260,0,0,1,0,0,0,,0,260,142060.98114013672,872.0,0.0,0.0,0.0,0.0,6,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950046,U3_static_directed_scout_to_attacker_prune,structural_ood,185.8365976214409,260,0,0,1,0,0,0,,0,260,143875.04516601562,818.0,0.0,0.0,0.0,0.0,4,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950047,U3_static_directed_scout_to_attacker_prune,structural_ood,240.66479854285717,260,1,0,0,0,0,0,,0,260,139494.91650390625,703.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950048,U3_static_directed_scout_to_attacker_prune,structural_ood,222.60431690514088,260,0,0,1,0,0,0,,0,260,144322.91854858398,735.0,0.0,0.0,0.0,0.0,3,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950049,U3_static_directed_scout_to_attacker_prune,structural_ood,249.42333391308784,260,1,0,0,0,0,0,,0,260,140670.94116210938,689.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950000,U4_scout_failure_symmetric_direct_prune,structural_ood,136.6360955387354,260,0,0,1,0,1,1,1,0,260,137451.99938964844,848.0,0.0,0.275,0.6875,1.0,4,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950001,U4_scout_failure_symmetric_direct_prune,structural_ood,217.17925435304642,260,1,0,0,0,1,1,1,0,260,138486.96069335938,674.0,0.0,0.05,0.525,1.0,5,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950002,U4_scout_failure_symmetric_direct_prune,structural_ood,234.63748295605183,260,1,0,0,0,1,1,1,0,260,139265.00247192383,705.0,0.0,0.0,0.975,1.0,1,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950003,U4_scout_failure_symmetric_direct_prune,structural_ood,227.31819728016853,260,1,0,0,0,1,1,1,0,260,137762.93112182617,701.0,0.0,0.0375,0.725,1.0,7,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950004,U4_scout_failure_symmetric_direct_prune,structural_ood,184.35670188069344,260,0,0,1,0,1,1,1,0,260,137657.99591064453,760.0,0.0,0.0125,0.8375,1.0,3,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950005,U4_scout_failure_symmetric_direct_prune,structural_ood,224.61100052297115,260,1,0,0,0,1,1,1,0,260,139686.04153442383,669.0,0.0,0.25,0.7125,1.0,5,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950006,U4_scout_failure_symmetric_direct_prune,structural_ood,207.87408991158009,260,0,0,1,0,1,1,1,0,260,138476.98916625977,672.0,0.0,0.0375,0.7875,1.0,3,DRTP-SG-MAPPO,strict_development_10M,1901,dab261d3599c2bfa61e29293d3500c592c28316511073c985643ebb308322391
