source_commit,historical_path,sha256,bytes,data_rows,has_strict_pre_endpoint_field,has_after_loss_field,has_survival_like_fields
e02a753,results/intercept_3d_strict_sensing_fair_30update_dropout030_formal_diag/checkpoint_sweep/validation_checkpoint_summary.csv,8ede2b1179835796d6830c57e5f0322c9b3f56526427c18b67ee7458764aa431,12446,54,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_dropout030_formal_diag/checkpoint_sweep/validation_episode_metrics.csv,c6f8b67a914da469023e852e56019d52628e065972134f38a48dfc0c712bbd3a,503152,1080,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_dropout030_formal_diag/checkpoint_sweep/validation_selected_checkpoints.csv,8008b077b36338a3173b84bcf3232f1f5366cb900a9cd1da16f95486d835b336,1866,9,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_dropout030_formal_diag/seed_aware_no_graph_vs_multi/intercept_3d_strict_sensing_recovered_only_steps.csv,9aca6657449e4027d73bc22162377a4a3210a4fab8b185f11718e6bcbea1b270,387,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_dropout030_formal_diag/seed_aware_no_graph_vs_multi/intercept_3d_strict_sensing_seed_aware_bootstrap.csv,a228cd10410dcabbde0b6f17e8d432aba52eea34dffa07287106012c55d040bf,1209,8,False,False,True
e02a753,results/intercept_3d_strict_sensing_fair_30update_dropout030_formal_diag/seed_aware_no_graph_vs_multi/intercept_3d_strict_sensing_seed_level_deltas.csv,683956412bc9e0c679243ad77f6812408714d1eedfd2da11e9092b04f4bfd98a,1918,24,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_dropout030_formal_diag/seed_aware_single_vs_multi/intercept_3d_strict_sensing_recovered_only_steps.csv,05df6d7f45167f524c5ea9e9f00c934c2f15c41152b1164788d7c989a60a041f,385,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_dropout030_formal_diag/seed_aware_single_vs_multi/intercept_3d_strict_sensing_seed_aware_bootstrap.csv,29d344be1ce00decba709c1ca2620144a3c4b6f826aeea55c93a3441f49f4f94,1272,8,False,False,True
e02a753,results/intercept_3d_strict_sensing_fair_30update_dropout030_formal_diag/seed_aware_single_vs_multi/intercept_3d_strict_sensing_seed_level_deltas.csv,83f0f68dcbc277256d1541c1873d9b6883031356ba4cafd53ff6b1cbcac15b95,1906,24,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_dropout030_relay_probe/checkpoint_summary.csv,f201de2974d1e00b35f05681ca44b1f459ea805dea799acce055bd035c3c0dbd,1332,9,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_dropout030_relay_probe/seed_aware_no_graph_vs_multi/intercept_3d_strict_sensing_recovered_only_steps.csv,1dd932d6a3c2ee3fcbd9f5139ed2c75c845700f8506a5a81e68ba564a5de8051,387,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_dropout030_relay_probe/seed_aware_no_graph_vs_multi/intercept_3d_strict_sensing_seed_aware_bootstrap.csv,8875c4cfd33b283cce1ddc4eeda7fd19febd943e620639e1a9dfc3bb4e682995,1226,8,False,False,True
e02a753,results/intercept_3d_strict_sensing_fair_30update_dropout030_relay_probe/seed_aware_no_graph_vs_multi/intercept_3d_strict_sensing_seed_level_deltas.csv,eb839815156c537574f88fb940f9a966b8463076c2d96799ba3e00365c498a66,1888,24,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_dropout030_relay_probe/seed_aware_single_vs_multi/intercept_3d_strict_sensing_recovered_only_steps.csv,693a687b2eff58421166eee42b794554560d72074bc78371f856eecced4e2143,385,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_dropout030_relay_probe/seed_aware_single_vs_multi/intercept_3d_strict_sensing_seed_aware_bootstrap.csv,a94f4ae65c8172115abfdf488f5c995ce101d3df009487693637d492ba65fb6b,1298,8,False,False,True
e02a753,results/intercept_3d_strict_sensing_fair_30update_dropout030_relay_probe/seed_aware_single_vs_multi/intercept_3d_strict_sensing_seed_level_deltas.csv,fd0a12caffbc3d5612a5006af7d14f8ee71f1865d644fbbd707b6bb704db92e6,1948,24,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_radar010_relay_probe/checkpoint_summary.csv,01af5eb5d87cb14464792745558f3514bb341be1966296a7cb6af10ac7d16c07,1334,9,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_radar010_relay_probe/seed_aware_no_graph_vs_multi/intercept_3d_strict_sensing_recovered_only_steps.csv,b1c790e97b0ccc031d8c7af1c6b8e6dc1e4524e4326176be252e2785432e0951,381,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_radar010_relay_probe/seed_aware_no_graph_vs_multi/intercept_3d_strict_sensing_seed_aware_bootstrap.csv,6708b258cb941b708146e486fc87b9708de5a06814f1c56078d963906edd2ff0,1238,8,False,False,True
e02a753,results/intercept_3d_strict_sensing_fair_30update_radar010_relay_probe/seed_aware_no_graph_vs_multi/intercept_3d_strict_sensing_seed_level_deltas.csv,d7f5ac4621ad484fb4088a9ac5e2b8565e106ed3439bba57a7dd4adceb8d15e4,1960,24,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_radar010_relay_probe/seed_aware_single_vs_multi/intercept_3d_strict_sensing_recovered_only_steps.csv,3df0f766affe20d5b8db26653a31dab39c0eb4ec65d111b36b8501ff40efdc63,378,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_radar010_relay_probe/seed_aware_single_vs_multi/intercept_3d_strict_sensing_seed_aware_bootstrap.csv,9a3ea9c06d98a3d9e2ce35ae9c37e5e7243917b274ab03978f750118f1feecb8,1240,8,False,False,True
e02a753,results/intercept_3d_strict_sensing_fair_30update_radar010_relay_probe/seed_aware_single_vs_multi/intercept_3d_strict_sensing_seed_level_deltas.csv,d89190af8b64ac109fd1f19c83cd82e8d60a6a43aa3282526d6e2f0c93cb0cfe,1951,24,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_range075_relay_probe/checkpoint_summary.csv,4652d41edc47e1f9a7fc5df51226ff85841962ccce670bbfb0cc0d057ac74d82,1307,9,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_range075_relay_probe/seed_aware_no_graph_vs_multi/intercept_3d_strict_sensing_recovered_only_steps.csv,b57b5759ee3114275465aade71690f7eae940ee554842728f06434adb1e0a658,377,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_range075_relay_probe/seed_aware_no_graph_vs_multi/intercept_3d_strict_sensing_seed_aware_bootstrap.csv,67af22e71444ecf99ffdd7f55e5895a3d3f0619908e372ab7c89fe693972aba2,1235,8,False,False,True
e02a753,results/intercept_3d_strict_sensing_fair_30update_range075_relay_probe/seed_aware_no_graph_vs_multi/intercept_3d_strict_sensing_seed_level_deltas.csv,982b5c66215b0176c98c6ea105249863a328e6793ad17d13f759baf3c04ee4e9,1923,24,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_range075_relay_probe/seed_aware_single_vs_multi/intercept_3d_strict_sensing_recovered_only_steps.csv,d5c85de8d463405b60d3e46d5397321b99779b5e95e0c6300fc19ed47ca8baf0,375,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_range075_relay_probe/seed_aware_single_vs_multi/intercept_3d_strict_sensing_seed_aware_bootstrap.csv,6b85e095021c662886ff818711de9b87be9ccd371108fe5b70ea15dbfa5e9a72,1276,8,False,False,True
e02a753,results/intercept_3d_strict_sensing_fair_30update_range075_relay_probe/seed_aware_single_vs_multi/intercept_3d_strict_sensing_seed_level_deltas.csv,7e95161f5ddf7a4d65a113654c63f65b0e2bc38c6dc69a57a70083f55f39ff5b,1939,24,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_weaving_mild_probe/checkpoint_sweep/test_checkpoint_summary.csv,f911bf3b0fc8be9efa2f1107f66d5c911aa53c9bd67837f0d19e96f118457b97,2113,9,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_weaving_mild_probe/checkpoint_sweep/test_episode_metrics.csv,8f68ee342386f559772840b93bc5d7746535647addac103b5f07f3873ac83cf9,80446,180,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_weaving_mild_probe/checkpoint_sweep/test_selected_checkpoints.csv,9798a4786eb7c481b01d70b51620d82b0ad9054328f0ae45a745716d0dd29f0e,1678,9,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_weaving_mild_probe/seed_aware_no_graph_vs_multi/intercept_3d_strict_sensing_recovered_only_steps.csv,9ec89cfe6f085693cde833c1e0d3a5fc1f94bebe5010550e16781471f28901c6,371,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_weaving_mild_probe/seed_aware_no_graph_vs_multi/intercept_3d_strict_sensing_seed_aware_bootstrap.csv,287bd1d60e96466c03008cc0ad39040402758cab21b299c294467787e815163b,1145,8,False,False,True
e02a753,results/intercept_3d_strict_sensing_fair_30update_weaving_mild_probe/seed_aware_no_graph_vs_multi/intercept_3d_strict_sensing_seed_level_deltas.csv,619a33191e75d24d052b3aff3ddfbde38a8bcec545419a0467f0396468595760,1834,24,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_weaving_mild_probe/seed_aware_single_vs_multi/intercept_3d_strict_sensing_recovered_only_steps.csv,88d97def408a904445d50979a69a686261ec34c264930eef0be249a66a736978,369,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_30update_weaving_mild_probe/seed_aware_single_vs_multi/intercept_3d_strict_sensing_seed_aware_bootstrap.csv,9b373f683e7ba02245c35dabe6dad4edc3970118ea10e639c98e83929ec4c088,1147,8,False,False,True
e02a753,results/intercept_3d_strict_sensing_fair_30update_weaving_mild_probe/seed_aware_single_vs_multi/intercept_3d_strict_sensing_seed_level_deltas.csv,5bd4fc13d0c45940ebbb2485fe2541c6f039201af1c8b04acf947d51da3de120,1834,24,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_3seed_diag/checkpoint_sweep/test_checkpoint_summary.csv,3753cd87809781f3c1043fdcf81c61554113867513595f078c4ab5c5ee59915b,2125,9,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_3seed_diag/checkpoint_sweep/test_episode_metrics.csv,5b1feaf1cf2aa43f269e9ff8610f0ab63502ef0ffea3debd3a543ed6eaa479c6,40838,90,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_3seed_diag/checkpoint_sweep/test_selected_checkpoints.csv,fd16e79585cc030b441b9e44ffae7f0c6d161f7ddfade0f2e0807ddb534a569b,1665,9,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_3seed_diag/checkpoint_sweep/validation_checkpoint_summary.csv,cb8f8eccc19d273aac0a3ca14df9f9c02bad1178a72fcc8355da7c37ad5f8754,9481,45,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_3seed_diag/checkpoint_sweep/validation_episode_metrics.csv,f99a4deb3c728ea6166cfcf46e786afd87a6e24454879ee7ca7746cc0b837185,203183,450,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_3seed_diag/checkpoint_sweep/validation_selected_checkpoints.csv,1aac6ca8790191f6602437a1638326f401d7e8479355de67bd9c5afb7b91cbe2,1721,9,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_3seed_diag/seed_aware_no_graph_vs_multi/intercept_3d_strict_sensing_recovered_only_steps.csv,01c8e041d77336ec1892235573545d78ff8f548be1185dfd9bbc13e4de8ed439,372,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_3seed_diag/seed_aware_no_graph_vs_multi/intercept_3d_strict_sensing_seed_aware_bootstrap.csv,f56ed2c693363520d44e7e9c4140429947a9b235d7bf96361391eb927a45bc9d,1120,8,False,False,True
e02a753,results/intercept_3d_strict_sensing_fair_3seed_diag/seed_aware_no_graph_vs_multi/intercept_3d_strict_sensing_seed_level_deltas.csv,29a7c46ea4a1f8fc4f310c4aa87b2f75b712e27b923de3dc66d3554cd557d58f,1882,24,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_3seed_diag/seed_aware_single_vs_multi/intercept_3d_strict_sensing_recovered_only_steps.csv,5c2276dea3ced8a151bf4ceff3a6fedbc9cb03328cea4a86c34fa0105f0c6f24,377,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_3seed_diag/seed_aware_single_vs_multi/intercept_3d_strict_sensing_seed_aware_bootstrap.csv,2eaf5cc2a0ff74e948b3a1e4824e9c5fc73d548c7b97a19191dcf1825ace025c,1177,8,False,False,True
e02a753,results/intercept_3d_strict_sensing_fair_3seed_diag/seed_aware_single_vs_multi/intercept_3d_strict_sensing_seed_level_deltas.csv,db8d2263988e05c3253fcc2fa7ce84d9571f2f6cc0c9a808d2b13306a6b60c54,1828,24,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_bottleneck_formal_diag/checkpoint_sweep/test_checkpoint_summary.csv,9a35e650a16c35819a37c35de4b6cb6865b32de86a83bcfd348614d06106d81e,2419,9,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_bottleneck_formal_diag/checkpoint_sweep/test_episode_metrics.csv,d0547852b212841dd7ddc6018fd3f7265fb36618d36560ae9a02ac27e9c6636c,85337,180,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_bottleneck_formal_diag/checkpoint_sweep/test_selected_checkpoints.csv,2d56c4e9e7baf6c7727d7fdfac0091237ad15a31bc56719977283789088bc2ce,1927,9,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_bottleneck_formal_diag/checkpoint_sweep/validation_checkpoint_summary.csv,88728ca6064b5ef3ee1bb6d6f1ad1211b54dc1a62e2dd1a0561d83e1b23d81ce,13144,54,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_bottleneck_formal_diag/checkpoint_sweep/validation_episode_metrics.csv,62917ee41d114789519a45f1e0a02a3244e18f4256ddb22cb15d1f69d5cf7ece,514300,1080,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_bottleneck_formal_diag/checkpoint_sweep/validation_selected_checkpoints.csv,8bf23f4067aac26724bc1f806aa65bddcd0541544761893be3faccdc38e2809c,1965,9,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_bottleneck_formal_diag/seed_aware_no_graph_vs_multi/intercept_3d_strict_sensing_recovered_only_steps.csv,8b55a436aac13d67e9951912f5bd8d845c9cc1dd1fff72283d14e498d3b3a716,387,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_bottleneck_formal_diag/seed_aware_no_graph_vs_multi/intercept_3d_strict_sensing_seed_aware_bootstrap.csv,5a70893167b95d8320c3fa6ce8b3bf82b8294fd5576ec70db97ec492b2b03d60,1158,8,False,False,True
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_bottleneck_formal_diag/seed_aware_no_graph_vs_multi/intercept_3d_strict_sensing_seed_level_deltas.csv,12c9ecda4584cb85746e096d2c058ac3d37244a2da416f1f2f845b3b828e6802,1924,24,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_bottleneck_formal_diag/seed_aware_single_vs_multi/intercept_3d_strict_sensing_recovered_only_steps.csv,21553285efb6548f34b6e932d81eb0147b25216a4afc42c56cb0571559331632,385,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_bottleneck_formal_diag/seed_aware_single_vs_multi/intercept_3d_strict_sensing_seed_aware_bootstrap.csv,193ca7c8bd0c0b250f2ed27cb03ec10aa2627fb1e34bdf474b469e4bf9c2cf5e,1271,8,False,False,True
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_bottleneck_formal_diag/seed_aware_single_vs_multi/intercept_3d_strict_sensing_seed_level_deltas.csv,22b7e44d10051067956581842f64e76959fc30569d5f0c2dbcf30f91a54673fc,1956,24,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_diag/checkpoint_sweep/test_checkpoint_summary.csv,e0cdf801d3fa271759d516719b80c18b7b20e3ca8c6bc034c02efbfc10819234,1724,6,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_diag/checkpoint_sweep/test_episode_metrics.csv,9cd0e8040dc76ff0221e50bb54423aa9f042ea408912ef7ff13b99f7bdc09ff1,57582,120,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_diag/checkpoint_sweep/test_selected_checkpoints.csv,b09954c6ca16809e814b91155cdea5cc34f212d852f7ede70d343512bbc52491,1357,6,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_diag/checkpoint_sweep/validation_checkpoint_summary.csv,3c4cc7b9542c956c14f4f04108823d0eb58d9788f764b59df77cdfdd1dab0816,8926,36,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_diag/checkpoint_sweep/validation_episode_metrics.csv,07e40e517b656bb111597e49e5507dbb53fa8566731bfba41c2d2e1d419ce52e,344506,720,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_diag/checkpoint_sweep/validation_selected_checkpoints.csv,15fff86fcc7a5e8c4875b7d9b37455269839a7e3594cea97c44eaa002eaae487,1390,6,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_diag/seed_aware_single_vs_multi/intercept_3d_strict_sensing_recovered_only_steps.csv,74dbc9af2d86edba19362200e77f7e615cb3ffb0e55455c1de303a3799fa93db,385,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_diag/seed_aware_single_vs_multi/intercept_3d_strict_sensing_seed_aware_bootstrap.csv,f5967c0802527f87c0bba7d855aae78e8e64a380a8d7c4e84e5194339af3e551,1300,8,False,False,True
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_diag/seed_aware_single_vs_multi/intercept_3d_strict_sensing_seed_level_deltas.csv,9e585f644e332e59a18e48d078639f914676638d5ddd16293ec8516691576425,1894,24,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_info_bottleneck_probe/checkpoint_sweep/test_checkpoint_summary.csv,22bf7971d98950ba3de712dd09f733e69f68015e40d3bedbe4dd5b3333b2130f,1753,6,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_info_bottleneck_probe/checkpoint_sweep/test_episode_metrics.csv,84ebc5aad22b3c584a06afdd4699b720da16e44f2a801d1a21825aee4f20dac6,57551,120,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_info_bottleneck_probe/checkpoint_sweep/test_selected_checkpoints.csv,627cb15a38fb95bbfc9c5d0f305253ff1df895546569222a50d7d8bc85f7adf4,1367,6,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_info_bottleneck_probe/seed_aware_single_vs_multi/intercept_3d_strict_sensing_recovered_only_steps.csv,1928c541ebb7cb91fea5d644546aa4875986edcd6e787977a859a7517a820b28,385,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_info_bottleneck_probe/seed_aware_single_vs_multi/intercept_3d_strict_sensing_seed_aware_bootstrap.csv,45c4be690976dd48b766b67aeb1d91ce8cdba727600a730a7706e96e55748885,1265,8,False,False,True
e02a753,results/intercept_3d_strict_sensing_fair_60update_dropout030_info_bottleneck_probe/seed_aware_single_vs_multi/intercept_3d_strict_sensing_seed_level_deltas.csv,f95c449fdabe2d8afb6b1d78abcf978f10a61efc2c110d62ddc0cd44d35344d3,1951,24,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_baselines_dev2/checkpoint_sweep/test_checkpoint_summary.csv,d58cefb418181b74e8d4880ee3834c1b0a6b18b873798864ec965f94bd235b5b,1507,6,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_baselines_dev2/checkpoint_sweep/test_episode_metrics.csv,6c3bd4d86670eca5f89ef48aa53ea943e306ef0d78b84ac0cb0db54de85ece76,13640,30,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_baselines_dev2/checkpoint_sweep/test_selected_checkpoints.csv,bfa37d78b632796e2f66e4d7d8ccf6293f07c256aba2d1675e5eda4d77114db1,1185,6,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_baselines_dev2/checkpoint_sweep/validation_checkpoint_summary.csv,49c3dd2ca2f4b53c05d0889b143cbf5378b026fc7040a5d90b012b72018d644b,6197,30,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_baselines_dev2/checkpoint_sweep/validation_episode_metrics.csv,5a305b782ef7559e4892058ea1537b323901976a1203a9550d47c3551504d6fe,39914,90,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_baselines_dev2/checkpoint_sweep/validation_selected_checkpoints.csv,ab838a23aa907a9654b195dbb4f7a800d3c72effbf1415a55b9865c5bd5248ba,1211,6,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_baselines_smoke/checkpoint_sweep/test_checkpoint_summary.csv,62de4867e6aba31a8081bdcf9251431fc5797362b37f4926b1ac1e219572380f,926,3,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_baselines_smoke/checkpoint_sweep/test_episode_metrics.csv,ef5b33307d0af3b0b9ab0f59140ee30fe248a3babc357fb86b1b89b7f2f5fdff,2060,3,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_baselines_smoke/checkpoint_sweep/test_selected_checkpoints.csv,360883de58f65c7966ec01096715e1ed95440770bfafccbdd7176c4431b47299,690,3,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_baselines_smoke/checkpoint_sweep/validation_checkpoint_summary.csv,af3100c1503b8202000211eb6dbff93a60ea7cb21633f0520b28574f95ea0099,945,3,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_baselines_smoke/checkpoint_sweep/validation_episode_metrics.csv,80d0e1a3672d0665bcddcd7b05676576848962cae3f4eb7760cece17f0a68015,2093,3,False,False,False
e02a753,results/intercept_3d_strict_sensing_fair_baselines_smoke/checkpoint_sweep/validation_selected_checkpoints.csv,29c7a8190f770e9480a6ebf17fd40b06b7d96591495a6ff19dcfac8f9c784b15,708,3,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_seed0_dev/checkpoint_sweep/test_checkpoint_summary.csv,819c248b6e464024d49564cab0886ca7446ba8d72ed964e564b6884701e510ce,764,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_seed0_dev/checkpoint_sweep/test_episode_metrics.csv,62c2adaff8f8c69d3fa59821a0157287f4ca9bad929ac30efcb81d9a638a3b0b,90805,200,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_seed0_dev/checkpoint_sweep/test_selected_checkpoints.csv,16a867282cc6afd4a5a1afe199fad23020940c58bb95a5fbdee55ae0d965ee0f,540,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_seed0_dev/checkpoint_sweep/validation_checkpoint_summary.csv,1c5f7c3b9637c42f59d7042bb530b2df5740cf4fb3bebaf8975cbeb8731c7d53,5559,24,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_seed0_dev/checkpoint_sweep/validation_episode_metrics.csv,b911bc557a25276569d7b0cd5a9af21376edde5dd50c6ac4b292b919a547c01a,546623,1200,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_seed0_dev/checkpoint_sweep/validation_selected_checkpoints.csv,419e9cb797829523ad2bae588d3894adee957113e7247a3ec3bba4e68b53d2d6,552,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_seed1_dev/checkpoint_sweep/test_checkpoint_summary.csv,d7e76029b66e058e74a19c1ed8fa49a519b399b0cb032ecb388a138d179f2672,768,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_seed1_dev/checkpoint_sweep/test_episode_metrics.csv,d892168ed11fee3e737bdde647f1b17e023df776d3cfeb25b2565c621f7be17c,91054,200,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_seed1_dev/checkpoint_sweep/test_selected_checkpoints.csv,ed3a2363a05ca7af377fedec678d6f0f30ea4fb89eab0d813da1765506fe9472,542,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_seed1_dev/checkpoint_sweep/validation_checkpoint_summary.csv,5d2c60dc316b3f70d4cdbdc5d15cf9116f80ddbba10b767d3d17b9758f5055dc,5618,24,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_seed1_dev/checkpoint_sweep/validation_episode_metrics.csv,461af1409c689003a5e9d2f16a8bf1d0e6ee0128720b736c07871f57d8fc0319,546182,1200,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_seed1_dev/checkpoint_sweep/validation_selected_checkpoints.csv,b13ff9db024667d0e5edc9c80b9397a42bcbc167d968a69f954b30adc2ee4914,553,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_seed2_dev/checkpoint_sweep/test_checkpoint_summary.csv,a425f9ac7e61ac1065b5d183acfbb8a2fc52f702cf75a209f3e1bed2bf1f3596,755,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_seed2_dev/checkpoint_sweep/test_episode_metrics.csv,7add48d0c03db2a4fbb302eab6027c013284d3d71014f868fba0a05074f3b3a6,90938,200,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_seed2_dev/checkpoint_sweep/test_selected_checkpoints.csv,00db46f278d2b21fce23525bdbf2dda11cb4d7852424e1e2ad1b2a640258631f,533,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_seed2_dev/checkpoint_sweep/validation_checkpoint_summary.csv,aeb654a862bd9087e710d0760fb61c940660b8a554a76251183990704d142b51,5408,24,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_seed2_dev/checkpoint_sweep/validation_episode_metrics.csv,dae2a894ed9ee40338fba692b109a22b3f69807c17c199e01bac42e5c61ddbc9,547611,1200,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_seed2_dev/checkpoint_sweep/validation_selected_checkpoints.csv,6128f8982eb80875d4b70b53d27363187b55de9ce35421643bbbbed8a67203e5,543,2,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_smoke/checkpoint_sweep/test_checkpoint_summary.csv,cf4e61961ca122e0c4c4432ae90e1d05013376ad98c8f95c049c1966ef0a05a0,521,1,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_smoke/checkpoint_sweep/test_episode_metrics.csv,b6512b8837cd70d2997dc83e27c498f057905143b9357b47700b87e0df4aa2bc,1194,1,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_smoke/checkpoint_sweep/test_selected_checkpoints.csv,6b1a9186367044b214349df74b370618690960a7e42b43f2b3f358ac836ff9ef,345,1,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_smoke/checkpoint_sweep/validation_checkpoint_summary.csv,b5d3d2f15762aa273be96bad0928fcd7cfdcd0c7ae5bd968782786201e6836b1,532,1,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_smoke/checkpoint_sweep/validation_episode_metrics.csv,50119623fbe4b67ef746dac4e7f471433c3d1cec2ee5246412c0faad06acced0,1220,1,False,False,False
e02a753,results/intercept_3d_strict_sensing_formal_smoke/checkpoint_sweep/validation_selected_checkpoints.csv,fd63a2f05bc7e0fa7f63c31b384f4f40fbed90fe11a517d05609569b74555c8f,351,1,False,False,False
e02a753,results/intercept_3d_strict_sensing_mixed_source_seed0_diag/checkpoint_sweep/test_checkpoint_summary.csv,a5c12ce32a28611d87a699dc0c4bc8deb4df25d8203c668ad121f8a4c33a8bb7,973,3,False,False,False
e02a753,results/intercept_3d_strict_sensing_mixed_source_seed0_diag/checkpoint_sweep/test_episode_metrics.csv,758579e3e0bb74c79e4b9113fff771eb1175ddb8689d997482cd1445da69c3e8,14438,30,False,False,False
