method,seed,scenario,episode,window,mean_strength,nonzero_fraction,mean_comm_fraction,pair_support_strong,pair_rates
full,2,dropout030_delay2_relay_failure,83,pre_failure,0.20000000298023224,0.2,0.7388888888888889,0,"0.000,0.600,0.000,0.000,0.000,0.000,0.550,0.650,0.000"
full,2,dropout030_delay2_relay_failure,83,early_post_failure,0.1111111119389534,0.1111111111111111,0.5555555555555556,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.200,0.000"
full,2,dropout030_delay2_relay_failure,83,pre_recovery,0.1111111119389534,0.1111111111111111,0.5555555555555556,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.200,0.000"
full,2,dropout030_delay2_relay_failure,81,pre_failure,0.2222222238779068,0.2222222222222222,0.8388888888888889,0,"0.000,0.700,0.000,0.000,0.000,0.000,0.750,0.550,0.000"
full,2,dropout030_delay2_relay_failure,81,early_post_failure,0.1111111119389534,0.1111111111111111,0.5079365079365079,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.857,0.143,0.000"
full,2,dropout030_delay2_relay_failure,81,pre_recovery,0.1111111119389534,0.1111111111111111,0.5079365079365079,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.857,0.143,0.000"
full,2,dropout030_delay2_relay_failure,82,pre_failure,0.23333333432674408,0.23333333333333334,0.7944444444444444,0,"0.000,0.650,0.000,0.000,0.000,0.000,0.800,0.650,0.000"
full,2,dropout030_delay2_relay_failure,82,early_post_failure,0.095238097012043,0.09523809523809523,0.5555555555555556,0,"0.000,0.143,0.000,0.000,0.000,0.000,0.571,0.143,0.000"
full,2,dropout030_delay2_relay_failure,82,pre_recovery,0.095238097012043,0.09523809523809523,0.5555555555555556,0,"0.000,0.143,0.000,0.000,0.000,0.000,0.571,0.143,0.000"
full,2,dropout030_delay2_relay_failure,80,pre_failure,0.23888888955116272,0.2388888888888889,0.8166666666666667,0,"0.000,0.800,0.000,0.000,0.000,0.000,0.750,0.600,0.000"
full,2,dropout030_delay2_relay_failure,80,early_post_failure,0.06878306716680527,0.06878306878306878,0.49206349206349204,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.524,0.048,0.000"
full,2,dropout030_delay2_relay_failure,87,pre_failure,0.23333333432674408,0.23333333333333334,0.8555555555555555,0,"0.000,0.800,0.000,0.000,0.000,0.000,0.650,0.650,0.000"
full,2,dropout030_delay2_relay_failure,87,early_post_failure,0.08888889104127884,0.08888888888888889,0.5333333333333333,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.200,0.000"
full,2,dropout030_delay2_relay_failure,87,pre_recovery,0.08888889104127884,0.08888888888888889,0.5333333333333333,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.200,0.000"
full,2,dropout030_delay2_relay_failure,86,pre_failure,0.22777777910232544,0.22777777777777777,0.7777777777777778,0,"0.000,0.700,0.000,0.000,0.000,0.000,0.700,0.650,0.000"
full,2,dropout030_delay2_relay_failure,86,early_post_failure,0.1111111119389534,0.1111111111111111,0.5,0,"0.000,0.167,0.000,0.000,0.000,0.000,0.667,0.167,0.000"
full,2,dropout030_delay2_relay_failure,86,pre_recovery,0.1111111119389534,0.1111111111111111,0.5,0,"0.000,0.167,0.000,0.000,0.000,0.000,0.667,0.167,0.000"
full,2,dropout030_delay2_relay_failure,85,pre_failure,0.25555557012557983,0.25555555555555554,0.7888888888888889,0,"0.000,0.650,0.000,0.000,0.000,0.000,0.850,0.800,0.000"
full,2,dropout030_delay2_relay_failure,85,early_post_failure,0.0972222238779068,0.09722222222222222,0.5138888888888888,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.875,0.000,0.000"
full,2,dropout030_delay2_relay_failure,85,pre_recovery,0.0972222238779068,0.09722222222222222,0.5138888888888888,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.875,0.000,0.000"
full,2,dropout030_delay2_relay_failure,84,pre_failure,0.23333333432674408,0.23333333333333334,0.8055555555555556,0,"0.000,0.750,0.000,0.000,0.000,0.000,0.650,0.700,0.000"
full,2,dropout030_delay2_relay_failure,84,early_post_failure,0.08994708955287933,0.08994708994708994,0.5079365079365079,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.762,0.000,0.000"
full,2,dropout030_delay2_relay_failure,88,pre_failure,0.23888888955116272,0.2388888888888889,0.8055555555555556,0,"0.000,0.700,0.000,0.000,0.000,0.000,0.800,0.650,0.000"
full,2,dropout030_delay2_relay_failure,88,early_post_failure,0.07407407462596893,0.07407407407407407,0.5185185185185185,0,"0.000,0.167,0.000,0.000,0.000,0.000,0.333,0.167,0.000"
full,2,dropout030_delay2_relay_failure,88,pre_recovery,0.07407407462596893,0.07407407407407407,0.5185185185185185,0,"0.000,0.167,0.000,0.000,0.000,0.000,0.333,0.167,0.000"
full,2,dropout030_delay2_relay_failure,89,pre_failure,0.2222222238779068,0.2222222222222222,0.8,0,"0.000,0.650,0.000,0.000,0.000,0.000,0.550,0.800,0.000"
full,2,dropout030_delay2_relay_failure,89,early_post_failure,0.1111111119389534,0.1111111111111111,0.5555555555555556,0,"0.000,0.167,0.000,0.000,0.000,0.000,0.667,0.167,0.000"
full,2,dropout030_delay2_relay_failure,89,pre_recovery,0.1111111119389534,0.1111111111111111,0.5555555555555556,0,"0.000,0.167,0.000,0.000,0.000,0.000,0.667,0.167,0.000"
full,2,dropout030_delay2_relay_failure,91,pre_failure,0.2222222238779068,0.2222222222222222,0.8,0,"0.000,0.750,0.000,0.000,0.000,0.000,0.650,0.600,0.000"
full,2,dropout030_delay2_relay_failure,91,early_post_failure,0.09259258955717087,0.09259259259259259,0.5370370370370371,0,"0.000,0.167,0.000,0.000,0.000,0.000,0.667,0.000,0.000"
full,2,dropout030_delay2_relay_failure,91,pre_recovery,0.09259258955717087,0.09259259259259259,0.5370370370370371,0,"0.000,0.167,0.000,0.000,0.000,0.000,0.667,0.000,0.000"
full,2,dropout030_delay2_relay_failure,90,pre_failure,0.23888888955116272,0.2388888888888889,0.8055555555555556,0,"0.000,0.550,0.000,0.000,0.000,0.000,0.900,0.700,0.000"
full,2,dropout030_delay2_relay_failure,90,early_post_failure,0.0694444477558136,0.06944444444444445,0.5277777777777778,0,"0.000,0.125,0.000,0.000,0.000,0.000,0.375,0.125,0.000"
full,2,dropout030_delay2_relay_failure,90,pre_recovery,0.0694444477558136,0.06944444444444445,0.5277777777777778,0,"0.000,0.125,0.000,0.000,0.000,0.000,0.375,0.125,0.000"
full,2,dropout030_delay2_relay_failure,92,pre_failure,0.2611111104488373,0.2611111111111111,0.8166666666666667,0,"0.000,0.800,0.000,0.000,0.000,0.000,0.850,0.700,0.000"
full,2,dropout030_delay2_relay_failure,92,early_post_failure,0.0833333358168602,0.08333333333333333,0.5,0,"0.000,0.125,0.000,0.000,0.000,0.000,0.500,0.125,0.000"
full,2,dropout030_delay2_relay_failure,92,pre_recovery,0.0833333358168602,0.08333333333333333,0.5,0,"0.000,0.125,0.000,0.000,0.000,0.000,0.500,0.125,0.000"
full,2,dropout030_delay2_relay_failure,94,pre_failure,0.22777777910232544,0.22777777777777777,0.8,0,"0.000,0.700,0.000,0.000,0.000,0.000,0.600,0.750,0.000"
full,2,dropout030_delay2_relay_failure,94,early_post_failure,0.0694444477558136,0.06944444444444445,0.4861111111111111,0,"0.000,0.125,0.000,0.000,0.000,0.000,0.500,0.000,0.000"
full,2,dropout030_delay2_relay_failure,94,pre_recovery,0.0694444477558136,0.06944444444444445,0.4861111111111111,0,"0.000,0.125,0.000,0.000,0.000,0.000,0.500,0.000,0.000"
full,2,dropout030_delay2_relay_failure,93,pre_failure,0.2222222238779068,0.2222222222222222,0.7833333333333333,0,"0.000,0.800,0.000,0.000,0.000,0.000,0.600,0.600,0.000"
full,2,dropout030_delay2_relay_failure,93,early_post_failure,0.05820105969905853,0.0582010582010582,0.4656084656084656,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.429,0.048,0.000"
full,2,dropout030_delay2_relay_failure,95,pre_failure,0.23888888955116272,0.2388888888888889,0.8055555555555556,0,"0.000,0.750,0.000,0.000,0.000,0.000,0.700,0.700,0.000"
full,2,dropout030_delay2_relay_failure,95,early_post_failure,0.08465608209371567,0.08465608465608465,0.5079365079365079,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.667,0.048,0.000"
full,2,dropout030_delay2_relay_failure,97,pre_failure,0.25,0.25,0.8166666666666667,0,"0.000,0.650,0.000,0.000,0.000,0.000,0.750,0.850,0.000"
full,2,dropout030_delay2_relay_failure,97,early_post_failure,0.0634920671582222,0.06349206349206349,0.47619047619047616,0,"0.000,0.143,0.000,0.000,0.000,0.000,0.286,0.143,0.000"
full,2,dropout030_delay2_relay_failure,97,pre_recovery,0.0634920671582222,0.06349206349206349,0.47619047619047616,0,"0.000,0.143,0.000,0.000,0.000,0.000,0.286,0.143,0.000"
full,2,dropout030_delay2_relay_failure,99,pre_failure,0.22777777910232544,0.22777777777777777,0.7944444444444444,0,"0.000,0.650,0.000,0.000,0.000,0.000,0.650,0.750,0.000"
full,2,dropout030_delay2_relay_failure,99,early_post_failure,0.1111111119389534,0.1111111111111111,0.5555555555555556,0,"0.000,0.125,0.000,0.000,0.000,0.000,0.750,0.125,0.000"
full,2,dropout030_delay2_relay_failure,99,pre_recovery,0.1111111119389534,0.1111111111111111,0.5555555555555556,0,"0.000,0.125,0.000,0.000,0.000,0.000,0.750,0.125,0.000"
full,2,dropout030_delay2_relay_failure,96,pre_failure,0.2611111104488373,0.2611111111111111,0.8222222222222222,0,"0.000,0.800,0.000,0.000,0.000,0.000,0.850,0.700,0.000"
full,2,dropout030_delay2_relay_failure,96,early_post_failure,0.0793650820851326,0.07936507936507936,0.5026455026455027,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.048,0.000"
full,2,dropout030_delay2_relay_failure,98,pre_failure,0.2222222238779068,0.2222222222222222,0.7722222222222223,0,"0.000,0.750,0.000,0.000,0.000,0.000,0.650,0.600,0.000"
full,2,dropout030_delay2_relay_failure,98,early_post_failure,0.095238097012043,0.09523809523809523,0.5132275132275133,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.810,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,2,pre_failure,0.05000000074505806,0.05,0.6666666666666666,0,"0.000,0.100,0.000,0.000,0.000,0.000,0.250,0.100,0.000"
full,2,dropout030_delay2_relay_failure_early,2,early_post_failure,0.06878306716680527,0.06878306878306878,0.48677248677248675,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.571,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,2,pre_recovery,0.06111111119389534,0.06111111111111111,0.4666666666666667,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.550,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,0,pre_failure,0.06111111119389534,0.06111111111111111,0.7,0,"0.000,0.100,0.000,0.000,0.000,0.000,0.250,0.200,0.000"
full,2,dropout030_delay2_relay_failure_early,0,early_post_failure,0.095238097012043,0.09523809523809523,0.5502645502645502,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.810,0.048,0.000"
full,2,dropout030_delay2_relay_failure_early,1,pre_failure,0.05000000074505806,0.05,0.6888888888888889,0,"0.000,0.100,0.000,0.000,0.000,0.000,0.150,0.200,0.000"
full,2,dropout030_delay2_relay_failure_early,1,early_post_failure,0.08994708955287933,0.08994708994708994,0.4973544973544973,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.762,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,3,pre_failure,0.06666667014360428,0.06666666666666667,0.6888888888888889,0,"0.000,0.200,0.000,0.000,0.000,0.000,0.250,0.150,0.000"
full,2,dropout030_delay2_relay_failure_early,3,early_post_failure,0.10052909702062607,0.10052910052910052,0.5238095238095238,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.857,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,4,pre_failure,0.06111111119389534,0.06111111111111111,0.6777777777777778,0,"0.000,0.150,0.000,0.000,0.000,0.000,0.200,0.200,0.000"
full,2,dropout030_delay2_relay_failure_early,4,early_post_failure,0.095238097012043,0.09523809523809523,0.5343915343915344,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.810,0.048,0.000"
full,2,dropout030_delay2_relay_failure_early,4,pre_recovery,0.08888889104127884,0.08888888888888889,0.5166666666666667,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,7,pre_failure,0.0555555559694767,0.05555555555555555,0.7111111111111111,0,"0.000,0.100,0.000,0.000,0.000,0.000,0.200,0.200,0.000"
full,2,dropout030_delay2_relay_failure_early,7,early_post_failure,0.07407407462596893,0.07407407407407407,0.49206349206349204,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.571,0.048,0.000"
full,2,dropout030_delay2_relay_failure_early,7,pre_recovery,0.06111111119389534,0.06111111111111111,0.4722222222222222,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.550,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,5,pre_failure,0.04444444552063942,0.044444444444444446,0.6833333333333333,0,"0.000,0.150,0.000,0.000,0.000,0.000,0.100,0.150,0.000"
full,2,dropout030_delay2_relay_failure_early,5,early_post_failure,0.05820105969905853,0.0582010582010582,0.4656084656084656,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.524,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,6,pre_failure,0.05000000074505806,0.05,0.6833333333333333,0,"0.000,0.150,0.000,0.000,0.000,0.000,0.150,0.150,0.000"
full,2,dropout030_delay2_relay_failure_early,6,early_post_failure,0.08994708955287933,0.08994708994708994,0.5026455026455027,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.762,0.048,0.000"
full,2,dropout030_delay2_relay_failure_early,8,pre_failure,0.05000000074505806,0.05,0.6444444444444445,0,"0.000,0.150,0.000,0.000,0.000,0.000,0.150,0.150,0.000"
full,2,dropout030_delay2_relay_failure_early,8,early_post_failure,0.07407407462596893,0.07407407407407407,0.5026455026455027,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.571,0.048,0.000"
full,2,dropout030_delay2_relay_failure_early,8,pre_recovery,0.06666667014360428,0.06666666666666667,0.4888888888888889,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,11,pre_failure,0.0555555559694767,0.05555555555555555,0.6777777777777778,0,"0.000,0.150,0.000,0.000,0.000,0.000,0.200,0.150,0.000"
full,2,dropout030_delay2_relay_failure_early,11,early_post_failure,0.10582010447978973,0.10582010582010581,0.5291005291005291,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.857,0.048,0.000"
full,2,dropout030_delay2_relay_failure_early,11,pre_recovery,0.09444444626569748,0.09444444444444444,0.5055555555555555,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.850,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,10,pre_failure,0.06111111119389534,0.06111111111111111,0.7055555555555556,0,"0.000,0.150,0.000,0.000,0.000,0.000,0.200,0.200,0.000"
full,2,dropout030_delay2_relay_failure_early,10,early_post_failure,0.10052909702062607,0.10052910052910052,0.5291005291005291,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.810,0.048,0.000"
full,2,dropout030_delay2_relay_failure_early,10,pre_recovery,0.0833333358168602,0.08333333333333333,0.5111111111111111,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,9,pre_failure,0.06111111119389534,0.06111111111111111,0.6944444444444444,0,"0.000,0.100,0.000,0.000,0.000,0.000,0.250,0.200,0.000"
full,2,dropout030_delay2_relay_failure_early,9,early_post_failure,0.08465608209371567,0.08465608465608465,0.5026455026455027,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.714,0.048,0.000"
full,2,dropout030_delay2_relay_failure_early,12,pre_failure,0.04444444552063942,0.044444444444444446,0.6611111111111111,0,"0.000,0.100,0.000,0.000,0.000,0.000,0.100,0.200,0.000"
full,2,dropout030_delay2_relay_failure_early,12,early_post_failure,0.1111111119389534,0.1111111111111111,0.5343915343915344,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.905,0.048,0.000"
full,2,dropout030_delay2_relay_failure_early,12,pre_recovery,0.10000000149011612,0.1,0.5111111111111111,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.900,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,13,pre_failure,0.0555555559694767,0.05555555555555555,0.6666666666666666,0,"0.000,0.050,0.000,0.000,0.000,0.000,0.250,0.200,0.000"
full,2,dropout030_delay2_relay_failure_early,13,early_post_failure,0.0793650820851326,0.07936507936507936,0.48677248677248675,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.619,0.048,0.000"
full,2,dropout030_delay2_relay_failure_early,13,pre_recovery,0.06666667014360428,0.06666666666666667,0.4666666666666667,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,14,pre_failure,0.06666667014360428,0.06666666666666667,0.7,0,"0.000,0.150,0.000,0.000,0.000,0.000,0.250,0.200,0.000"
full,2,dropout030_delay2_relay_failure_early,14,early_post_failure,0.095238097012043,0.09523809523809523,0.5132275132275133,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.810,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,14,pre_recovery,0.0833333358168602,0.08333333333333333,0.49444444444444446,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,15,pre_failure,0.0555555559694767,0.05555555555555555,0.75,0,"0.000,0.150,0.000,0.000,0.000,0.000,0.200,0.150,0.000"
full,2,dropout030_delay2_relay_failure_early,15,early_post_failure,0.10052909702062607,0.10052910052910052,0.5185185185185185,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.857,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,16,pre_failure,0.07222222536802292,0.07222222222222222,0.7277777777777777,0,"0.000,0.250,0.000,0.000,0.000,0.000,0.200,0.200,0.000"
full,2,dropout030_delay2_relay_failure_early,16,early_post_failure,0.07407407462596893,0.07407407407407407,0.4973544973544973,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.571,0.048,0.000"
full,2,dropout030_delay2_relay_failure_early,16,pre_recovery,0.06666667014360428,0.06666666666666667,0.4888888888888889,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,17,pre_failure,0.03888889029622078,0.03888888888888889,0.7055555555555556,0,"0.000,0.100,0.000,0.000,0.000,0.000,0.200,0.050,0.000"
full,2,dropout030_delay2_relay_failure_early,17,early_post_failure,0.08994708955287933,0.08994708994708994,0.4973544973544973,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.714,0.048,0.000"
full,2,dropout030_delay2_relay_failure_early,17,pre_recovery,0.0833333358168602,0.08333333333333333,0.49444444444444446,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,18,pre_failure,0.07777778059244156,0.07777777777777778,0.7055555555555556,0,"0.000,0.200,0.000,0.000,0.000,0.000,0.200,0.300,0.000"
full,2,dropout030_delay2_relay_failure_early,18,early_post_failure,0.08994708955287933,0.08994708994708994,0.4973544973544973,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.714,0.048,0.000"
full,2,dropout030_delay2_relay_failure_early,18,pre_recovery,0.08888889104127884,0.08888888888888889,0.5055555555555555,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,19,pre_failure,0.07222222536802292,0.07222222222222222,0.7166666666666667,0,"0.000,0.150,0.000,0.000,0.000,0.000,0.300,0.200,0.000"
full,2,dropout030_delay2_relay_failure_early,19,early_post_failure,0.095238097012043,0.09523809523809523,0.5132275132275133,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.762,0.048,0.000"
full,2,dropout030_delay2_relay_failure_early,20,pre_failure,0.04444444552063942,0.044444444444444446,0.6944444444444444,0,"0.000,0.050,0.000,0.000,0.000,0.000,0.300,0.050,0.000"
full,2,dropout030_delay2_relay_failure_early,20,early_post_failure,0.10555555671453476,0.10555555555555556,0.5055555555555555,0,"0.000,0.050,0.000,0.000,0.000,0.000,0.850,0.050,0.000"
full,2,dropout030_delay2_relay_failure_early,20,pre_recovery,0.10555555671453476,0.10555555555555556,0.5055555555555555,0,"0.000,0.050,0.000,0.000,0.000,0.000,0.850,0.050,0.000"
full,2,dropout030_delay2_relay_failure_early,21,pre_failure,0.06111111119389534,0.06111111111111111,0.6611111111111111,0,"0.000,0.150,0.000,0.000,0.000,0.000,0.200,0.200,0.000"
full,2,dropout030_delay2_relay_failure_early,21,early_post_failure,0.08465608209371567,0.08465608465608465,0.5079365079365079,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.667,0.048,0.000"
full,2,dropout030_delay2_relay_failure_early,21,pre_recovery,0.06666667014360428,0.06666666666666667,0.4777777777777778,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,22,pre_failure,0.07777778059244156,0.07777777777777778,0.6777777777777778,0,"0.000,0.250,0.000,0.000,0.000,0.000,0.200,0.250,0.000"
full,2,dropout030_delay2_relay_failure_early,22,early_post_failure,0.095238097012043,0.09523809523809523,0.4973544973544973,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.857,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,22,pre_recovery,0.09444444626569748,0.09444444444444444,0.49444444444444446,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.850,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,23,pre_failure,0.05000000074505806,0.05,0.6388888888888888,0,"0.000,0.150,0.000,0.000,0.000,0.000,0.150,0.150,0.000"
full,2,dropout030_delay2_relay_failure_early,23,early_post_failure,0.08994708955287933,0.08994708994708994,0.4973544973544973,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.714,0.048,0.000"
full,2,dropout030_delay2_relay_failure_early,24,pre_failure,0.0555555559694767,0.05555555555555555,0.6833333333333333,0,"0.000,0.150,0.000,0.000,0.000,0.000,0.250,0.100,0.000"
full,2,dropout030_delay2_relay_failure_early,24,early_post_failure,0.08465608209371567,0.08465608465608465,0.48148148148148145,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.667,0.048,0.000"
full,2,dropout030_delay2_relay_failure_early,24,pre_recovery,0.06666667014360428,0.06666666666666667,0.46111111111111114,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,26,pre_failure,0.07777778059244156,0.07777777777777778,0.6888888888888889,0,"0.000,0.200,0.000,0.000,0.000,0.000,0.250,0.250,0.000"
full,2,dropout030_delay2_relay_failure_early,26,early_post_failure,0.07407407462596893,0.07407407407407407,0.4708994708994709,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.619,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,26,pre_recovery,0.07222222536802292,0.07222222222222222,0.45555555555555555,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.650,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,25,pre_failure,0.05000000074505806,0.05,0.6611111111111111,0,"0.000,0.050,0.000,0.000,0.000,0.000,0.250,0.150,0.000"
full,2,dropout030_delay2_relay_failure_early,25,early_post_failure,0.10052909702062607,0.10052910052910052,0.5185185185185185,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.857,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,27,pre_failure,0.06111111119389534,0.06111111111111111,0.7055555555555556,0,"0.000,0.150,0.000,0.000,0.000,0.000,0.250,0.150,0.000"
full,2,dropout030_delay2_relay_failure_early,27,early_post_failure,0.10582010447978973,0.10582010582010581,0.5291005291005291,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.857,0.048,0.000"
full,2,dropout030_delay2_relay_failure_early,31,pre_failure,0.0555555559694767,0.05555555555555555,0.6666666666666666,0,"0.000,0.150,0.000,0.000,0.000,0.000,0.250,0.100,0.000"
full,2,dropout030_delay2_relay_failure_early,31,early_post_failure,0.0793650820851326,0.07936507936507936,0.48677248677248675,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.667,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,31,pre_recovery,0.07777778059244156,0.07777777777777778,0.4777777777777778,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.700,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,28,pre_failure,0.08888889104127884,0.08888888888888889,0.7055555555555556,0,"0.000,0.250,0.000,0.000,0.000,0.000,0.250,0.300,0.000"
full,2,dropout030_delay2_relay_failure_early,28,early_post_failure,0.0793650820851326,0.07936507936507936,0.5079365079365079,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.667,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,28,pre_recovery,0.07222222536802292,0.07222222222222222,0.4888888888888889,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.650,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,29,pre_failure,0.07777778059244156,0.07777777777777778,0.7,0,"0.000,0.200,0.000,0.000,0.000,0.000,0.250,0.250,0.000"
full,2,dropout030_delay2_relay_failure_early,29,early_post_failure,0.07407407462596893,0.07407407407407407,0.4973544973544973,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.571,0.048,0.000"
full,2,dropout030_delay2_relay_failure_early,29,pre_recovery,0.0555555559694767,0.05555555555555555,0.4666666666666667,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,30,pre_failure,0.04444444552063942,0.044444444444444446,0.6833333333333333,0,"0.000,0.100,0.000,0.000,0.000,0.000,0.200,0.100,0.000"
full,2,dropout030_delay2_relay_failure_early,30,early_post_failure,0.0793650820851326,0.07936507936507936,0.5026455026455027,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.619,0.048,0.000"
full,2,dropout030_delay2_relay_failure_early,34,pre_failure,0.0555555559694767,0.05555555555555555,0.7111111111111111,0,"0.000,0.100,0.000,0.000,0.000,0.000,0.300,0.100,0.000"
full,2,dropout030_delay2_relay_failure_early,34,early_post_failure,0.08994708955287933,0.08994708994708994,0.5026455026455027,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.714,0.048,0.000"
full,2,dropout030_delay2_relay_failure_early,34,pre_recovery,0.07777778059244156,0.07777777777777778,0.48333333333333334,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.700,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,32,pre_failure,0.06111111119389534,0.06111111111111111,0.6666666666666666,0,"0.000,0.150,0.000,0.000,0.000,0.000,0.150,0.250,0.000"
full,2,dropout030_delay2_relay_failure_early,32,early_post_failure,0.095238097012043,0.09523809523809523,0.4973544973544973,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.762,0.048,0.000"
full,2,dropout030_delay2_relay_failure_early,32,pre_recovery,0.08888889104127884,0.08888888888888889,0.48333333333333334,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.000,0.000"
full,2,dropout030_delay2_relay_failure_early,33,pre_failure,0.06111111119389534,0.06111111111111111,0.7166666666666667,0,"0.000,0.100,0.000,0.000,0.000,0.000,0.300,0.150,0.000"
full,2,dropout030_delay2_relay_failure_early,33,early_post_failure,0.0793650820851326,0.07936507936507936,0.49206349206349204,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.714,0.000,0.000"
