cohort,seed,bin_id,update_start,update_end,environment_steps_million_end,utr_mean_train_reward,drtp_mean_train_reward,drtp_minus_utr_train_reward
independent_2401_2405,2401,28,14001,14500,3.712,0.2461548792794347,0.23360957105457783,-0.01254530822485686
independent_2401_2405,2402,28,14001,14500,3.712,0.22453208182007076,0.23465217486023904,0.010120093040168282
independent_2401_2405,2403,28,14001,14500,3.712,0.26084924606978893,0.2400847877562046,-0.02076445831358434
independent_2401_2405,2404,28,14001,14500,3.712,0.17450702701509,0.2350362129509449,0.06052918593585491
independent_2401_2405,2405,28,14001,14500,3.712,0.20963101045787336,0.2722872039526701,0.06265619349479673
independent_2401_2405,2401,29,14501,15000,3.84,0.25202807056903836,0.24364098654687405,-0.008387084022164315
independent_2401_2405,2402,29,14501,15000,3.84,0.21548189399391413,0.23010626624524594,0.014624372251331813
independent_2401_2405,2403,29,14501,15000,3.84,0.272731845125556,0.2319664424210787,-0.04076540270447729
independent_2401_2405,2404,29,14501,15000,3.84,0.20601951410621405,0.23497295108437538,0.02895343697816133
independent_2401_2405,2405,29,14501,15000,3.84,0.22011752244085073,0.26765709088742734,0.04753956844657661
independent_2401_2405,2401,30,15001,15500,3.968,0.25147583290189507,0.227929299518466,-0.023546533383429075
independent_2401_2405,2402,30,15001,15500,3.968,0.2088041539043188,0.21758510679006576,0.008780952885746957
independent_2401_2405,2403,30,15001,15500,3.968,0.2780847048163414,0.22806216955184935,-0.050022535264492046
independent_2401_2405,2404,30,15001,15500,3.968,0.22730483530461787,0.12286526663973928,-0.1044395686648786
independent_2401_2405,2405,30,15001,15500,3.968,0.21810531122982502,0.24548224361240864,0.027376932382583624
independent_2401_2405,2401,31,15501,16000,4.096,0.240502694606781,0.23021312248706818,-0.01028957211971282
independent_2401_2405,2402,31,15501,16000,4.096,0.23732564243674278,0.22096578338369727,-0.016359859053045517
independent_2401_2405,2403,31,15501,16000,4.096,0.2701147665679455,0.18152445264905692,-0.08859031391888855
independent_2401_2405,2404,31,15501,16000,4.096,0.23007177574560045,0.08485936542972922,-0.14521241031587123
independent_2401_2405,2405,31,15501,16000,4.096,0.1793470344915986,0.2532455145567656,0.07389848006516697
independent_2401_2405,2401,32,16001,16500,4.224,0.23529915077239275,0.24523538878560067,0.009936238013207921
independent_2401_2405,2402,32,16001,16500,4.224,0.2418230566084385,0.15827623472115374,-0.08354682188728477
independent_2401_2405,2403,32,16001,16500,4.224,0.25637581964582207,0.22242476958781482,-0.03395105005800725
independent_2401_2405,2404,32,16001,16500,4.224,0.24987017388641836,0.17116921177506447,-0.07870096211135388
independent_2401_2405,2405,32,16001,16500,4.224,0.20697492407634854,0.2634911355227232,0.05651621144637464
independent_2401_2405,2401,33,16501,17000,4.352,0.2511480038240552,0.24219121350347997,-0.008956790320575253
independent_2401_2405,2402,33,16501,17000,4.352,0.2525523003935814,0.21552982926368713,-0.03702247112989426
independent_2401_2405,2403,33,16501,17000,4.352,0.26257673294842243,0.23514710433781147,-0.027429628610610962
independent_2401_2405,2404,33,16501,17000,4.352,0.23720097117871047,0.1859239764288068,-0.05127699474990369
independent_2401_2405,2405,33,16501,17000,4.352,0.21851955886930227,0.271831838876009,0.05331228000670671
independent_2401_2405,2401,34,17001,17500,4.48,0.27614898934960364,0.24125126949697734,-0.0348977198526263
independent_2401_2405,2402,34,17001,17500,4.48,0.23738079354166985,0.2214958642050624,-0.015884929336607456
independent_2401_2405,2403,34,17001,17500,4.48,0.25288013681024313,0.19564712385833263,-0.057233012951910495
independent_2401_2405,2404,34,17001,17500,4.48,0.23248740918934346,0.17349807107076048,-0.05898933811858298
independent_2401_2405,2405,34,17001,17500,4.48,0.22335743521153928,0.22741121838986875,0.0040537831783294676
independent_2401_2405,2401,35,17501,18000,4.608,0.27668641856312753,0.2460493007749319,-0.03063711778819564
independent_2401_2405,2402,35,17501,18000,4.608,0.24319138907641172,0.19606137610971927,-0.04713001296669245
independent_2401_2405,2403,35,17501,18000,4.608,0.27065791295468805,0.22047679645568133,-0.05018111649900672
independent_2401_2405,2404,35,17501,18000,4.608,0.22891874970495701,0.18178892907500266,-0.047129820629954355
independent_2401_2405,2405,35,17501,18000,4.608,0.2222452058494091,0.2603459654599428,0.03810075961053372
independent_2401_2405,2401,36,18001,18500,4.736,0.2770363756418228,0.2485035202205181,-0.02853285542130471
independent_2401_2405,2402,36,18001,18500,4.736,0.24611753015220164,0.21784542408585547,-0.02827210606634617
independent_2401_2405,2403,36,18001,18500,4.736,0.27359146639704707,0.23821065671741962,-0.03538080967962745
independent_2401_2405,2404,36,18001,18500,4.736,0.22874278132617473,0.2059799292460084,-0.022762852080166346
independent_2401_2405,2405,36,18001,18500,4.736,0.23430134980380535,0.26048915508389475,0.026187805280089405
independent_2401_2405,2401,37,18501,19000,4.864,0.2560849697440863,0.23704052850604057,-0.019044441238045717
independent_2401_2405,2402,37,18501,19000,4.864,0.17185870201094075,0.209749015673995,0.03789031366305426
independent_2401_2405,2403,37,18501,19000,4.864,0.27136698074638843,0.20832153970748185,-0.06304544103890658
independent_2401_2405,2404,37,18501,19000,4.864,0.22455170703306795,0.22727239595353604,0.0027206889204680895
independent_2401_2405,2405,37,18501,19000,4.864,0.24323486253619195,0.2766656396389008,0.033430777102708836
independent_2401_2405,2401,38,19001,19500,4.992,0.2725529198348522,0.243284827709198,-0.029268092125654205
independent_2401_2405,2402,38,19001,19500,4.992,0.17269253120198846,0.22619208381325007,0.0534995526112616
independent_2401_2405,2403,38,19001,19500,4.992,0.270402927711606,0.22801597291231154,-0.04238695479929447
independent_2401_2405,2404,38,19001,19500,4.992,0.20978657709807158,0.20369157123565673,-0.006095005862414848
independent_2401_2405,2405,38,19001,19500,4.992,0.22470932506024838,0.2636965454667807,0.0389872204065323
independent_2401_2405,2401,39,19501,20000,5.12,0.26099912416934967,0.23532831189781428,-0.025670812271535393
independent_2401_2405,2402,39,19501,20000,5.12,0.2019864567965269,0.2020689268708229,8.247007429598718e-05
independent_2401_2405,2403,39,19501,20000,5.12,0.2711623282879591,0.2073176622763276,-0.0638446660116315
independent_2401_2405,2404,39,19501,20000,5.12,0.23591937287151812,0.2124853274822235,-0.02343404538929461
independent_2401_2405,2405,39,19501,20000,5.12,0.2533250558376312,0.2677948527187109,0.014469796881079688
independent_2401_2405,2401,40,20001,20500,5.248,0.24289705539494752,0.2258136179819703,-0.017083437412977215
independent_2401_2405,2402,40,20001,20500,5.248,0.24013100504875184,0.23413470941781997,-0.005996295630931875
independent_2401_2405,2403,40,20001,20500,5.248,0.27865503042936324,0.2206678685247898,-0.057987161904573425
independent_2401_2405,2404,40,20001,20500,5.248,0.10568640463240445,0.17473694879189133,0.06905054415948689
independent_2401_2405,2405,40,20001,20500,5.248,0.23550160671770573,0.23289246382564308,-0.0026091428920626547
independent_2401_2405,2401,41,20501,21000,5.376,0.25706348407268526,0.21324772787839175,-0.04381575619429351
independent_2401_2405,2402,41,20501,21000,5.376,0.19132489904016256,0.2183985616862774,0.027073662646114827
independent_2401_2405,2403,41,20501,21000,5.376,0.2762850142121315,0.2249381243288517,-0.05134688988327976
independent_2401_2405,2404,41,20501,21000,5.376,0.18817293405532837,0.17288457795232534,-0.015288356103003026
independent_2401_2405,2405,41,20501,21000,5.376,0.19333162026479841,0.23370294666290284,0.040371326398104423
independent_2401_2405,2401,42,21001,21500,5.504,0.25150219309329985,0.22575986923277377,-0.02574232386052608
independent_2401_2405,2402,42,21001,21500,5.504,0.20050885300710797,0.20060579163581133,9.693862870335801e-05
independent_2401_2405,2403,42,21001,21500,5.504,0.2828968025147915,0.18247292574122548,-0.10042387677356601
independent_2401_2405,2404,42,21001,21500,5.504,0.23591399502754212,0.1925124788098037,-0.04340151621773841
independent_2401_2405,2405,42,21001,21500,5.504,0.23581062810122966,0.24145061586797237,0.00563998776674271
independent_2401_2405,2401,43,21501,22000,5.632,0.2677302800565958,0.2266000776514411,-0.04113020240515472
independent_2401_2405,2402,43,21501,22000,5.632,0.209679727897048,0.2218589288890362,0.012179200991988187
independent_2401_2405,2403,43,21501,22000,5.632,0.2886376619488001,0.2213361775353551,-0.067301484413445
independent_2401_2405,2404,43,21501,22000,5.632,0.2492153504937887,0.21263421450555325,-0.03658113598823545
independent_2401_2405,2405,43,21501,22000,5.632,0.243624128267169,0.2440063129067421,0.00038218463957309656
independent_2401_2405,2401,44,22001,22500,5.76,0.2676038303524256,0.20816662929952146,-0.05943720105290412
independent_2401_2405,2402,44,22001,22500,5.76,0.24091378206759692,0.23215469793975355,-0.008759084127843375
independent_2401_2405,2403,44,22001,22500,5.76,0.28852024346590044,0.22002574628591537,-0.06849449717998507
independent_2401_2405,2404,44,22001,22500,5.76,0.2126528562679887,0.23657897351682186,0.023926117248833173
independent_2401_2405,2405,44,22001,22500,5.76,0.24097814798355102,0.23202635919302703,-0.008951788790523996
independent_2401_2405,2401,45,22501,23000,5.888,0.2755832347124815,0.20891584630310536,-0.06666738840937611
independent_2401_2405,2402,45,22501,23000,5.888,0.2194914758130908,0.2188404734581709,-0.0006510023549199107
independent_2401_2405,2403,45,22501,23000,5.888,0.295730830848217,0.21767087493836879,-0.07805995590984821
independent_2401_2405,2404,45,22501,23000,5.888,0.23670720982551574,0.22301640913635493,-0.013690800689160815
independent_2401_2405,2405,45,22501,23000,5.888,0.23200077709555625,0.24227125230431557,0.010270475208759317
independent_2401_2405,2401,46,23001,23500,6.016,0.2946302246749401,0.24397649617493153,-0.05065372850000857
independent_2401_2405,2402,46,23001,23500,6.016,0.22952507312595843,0.23435366812348365,0.004828594997525221
independent_2401_2405,2403,46,23001,23500,6.016,0.28943546777963636,0.2298438468798995,-0.05959162089973685
independent_2401_2405,2404,46,23001,23500,6.016,0.23011405662447215,0.22489929736405612,-0.005214759260416035
independent_2401_2405,2405,46,23001,23500,6.016,0.24429980072379112,0.2746730228364468,0.030373222112655668
independent_2401_2405,2401,47,23501,24000,6.144,0.2982717174589634,0.20506872437894344,-0.09320299308001997
independent_2401_2405,2402,47,23501,24000,6.144,0.22326076431572436,0.24034067081660032,0.017079906500875958
independent_2401_2405,2403,47,23501,24000,6.144,0.30099365070462225,0.22711328290402888,-0.07388036780059337
independent_2401_2405,2404,47,23501,24000,6.144,0.24113520626723767,0.24245099096745254,0.0013157847002148726
independent_2401_2405,2405,47,23501,24000,6.144,0.24352881724387407,0.29399105927348135,0.05046224202960728
independent_2401_2405,2401,48,24001,24500,6.272,0.30398101139068606,0.2313932526409626,-0.07258775874972345
independent_2401_2405,2402,48,24001,24500,6.272,0.2388493169248104,0.22489648260176182,-0.013952834323048585
independent_2401_2405,2403,48,24001,24500,6.272,0.29737006714940073,0.20718762841820718,-0.09018243873119355
independent_2401_2405,2404,48,24001,24500,6.272,0.2678713849037886,0.21785364685207606,-0.05001773805171253
independent_2401_2405,2405,48,24001,24500,6.272,0.23800200393795967,0.27418015748262403,0.03617815354466436
independent_2401_2405,2401,49,24501,25000,6.4,0.2776270291209221,0.23385603434592486,-0.04377099477499721
independent_2401_2405,2402,49,24501,25000,6.4,0.241409949362278,0.22992304003983735,-0.011486909322440647
independent_2401_2405,2403,49,24501,25000,6.4,0.2985666106939316,0.22207476891577244,-0.07649184177815915
independent_2401_2405,2404,49,24501,25000,6.4,0.2518568988442421,0.22348397571593523,-0.028372923128306887
independent_2401_2405,2405,49,24501,25000,6.4,0.21715538132935763,0.2885751042664051,0.07141972293704746
independent_2401_2405,2401,50,25001,25500,6.528,0.305987985342741,0.2397153207361698,-0.06627266460657122
independent_2401_2405,2402,50,25001,25500,6.528,0.22863454373925923,0.22877840174734593,0.0001438580080866947
independent_2401_2405,2403,50,25001,25500,6.528,0.2834567792862654,0.21103998492658138,-0.07241679435968401
independent_2401_2405,2404,50,25001,25500,6.528,0.2875149281024933,0.21320393498241902,-0.07431099312007428
independent_2401_2405,2405,50,25001,25500,6.528,0.24416683885455132,0.2855990515202284,0.04143221266567709
independent_2401_2405,2401,51,25501,26000,6.656,0.2994570548534393,0.2282182169854641,-0.07123883786797522
independent_2401_2405,2402,51,25501,26000,6.656,0.21903216534107922,0.21865863275527955,-0.0003735325857996685
independent_2401_2405,2403,51,25501,26000,6.656,0.24781653513014318,0.20452656815946102,-0.04328996697068216
independent_2401_2405,2404,51,25501,26000,6.656,0.2753760833442211,0.23005386519432067,-0.04532221814990042
independent_2401_2405,2405,51,25501,26000,6.656,0.23581089645624162,0.2783495041131973,0.04253860765695569
independent_2401_2405,2401,52,26001,26500,6.784,0.2814251993820071,0.23298652383685112,-0.04843867554515599
independent_2401_2405,2402,52,26001,26500,6.784,0.23579878111183644,0.21096402311325074,-0.0248347579985857
independent_2401_2405,2403,52,26001,26500,6.784,0.2847793303728104,0.2024244701638818,-0.0823548602089286
independent_2401_2405,2404,52,26001,26500,6.784,0.25233267244696617,0.21581515125185252,-0.036517521195113645
independent_2401_2405,2405,52,26001,26500,6.784,0.23074846988171338,0.28810504120588304,0.05735657132416966
independent_2401_2405,2401,53,26501,27000,6.912,0.2719444936364889,0.23060504898428916,-0.04133944465219977
independent_2401_2405,2402,53,26501,27000,6.912,0.23567030446231366,0.2231504583284259,-0.012519846133887763
independent_2401_2405,2403,53,26501,27000,6.912,0.3009053730964661,0.2018339843004942,-0.09907138879597188
independent_2401_2405,2404,53,26501,27000,6.912,0.25045137206465007,0.22614787762612104,-0.024303494438529027
independent_2401_2405,2405,53,26501,27000,6.912,0.234829885661602,0.2933774884194136,0.05854760275781157
independent_2401_2405,2401,54,27001,27500,7.04,0.2782098795026541,0.24755530324578284,-0.030654576256871235
independent_2401_2405,2402,54,27001,27500,7.04,0.249814733825624,0.22683280365169048,-0.022981930173933518
independent_2401_2405,2403,54,27001,27500,7.04,0.28749931877851487,0.20673901499435304,-0.08076030378416182
independent_2401_2405,2404,54,27001,27500,7.04,0.24793600043654443,0.2194307215884328,-0.02850527884811163
independent_2401_2405,2405,54,27001,27500,7.04,0.2248555392101407,0.2706488686427474,0.045793329432606694
independent_2401_2405,2401,55,27501,28000,7.168,0.29367202308773993,0.24048394353687763,-0.0531880795508623
independent_2401_2405,2402,55,27501,28000,7.168,0.24094861043989657,0.2270768381729722,-0.013871772266924376
independent_2401_2405,2403,55,27501,28000,7.168,0.2904530428647995,0.23124620918929578,-0.05920683367550372
independent_2401_2405,2404,55,27501,28000,7.168,0.2418826744556427,0.2444350047558546,0.0025523303002119024
independent_2401_2405,2405,55,27501,28000,7.168,0.2470768755674362,0.2813325633853674,0.034255687817931174
independent_2401_2405,2401,56,28001,28500,7.296,0.29167926090955737,0.24461572581529617,-0.0470635350942612
independent_2401_2405,2402,56,28001,28500,7.296,0.2371708149164915,0.22723127490282058,-0.009939540013670922
independent_2401_2405,2403,56,28001,28500,7.296,0.2809171008169651,0.2388527828603983,-0.04206431795656679
independent_2401_2405,2404,56,28001,28500,7.296,0.2738510660231113,0.24476153802871703,-0.029089527994394293
independent_2401_2405,2405,56,28001,28500,7.296,0.25491849052906035,0.28148936954140663,0.026570879012346282
independent_2401_2405,2401,57,28501,29000,7.424,0.29220070186257363,0.2519617352485657,-0.04023896661400794
independent_2401_2405,2402,57,28501,29000,7.424,0.2622052617073059,0.21110130064934493,-0.05110396105796097
independent_2401_2405,2403,57,28501,29000,7.424,0.27612417688965796,0.22283301751315593,-0.05329115937650203
independent_2401_2405,2404,57,28501,29000,7.424,0.2785534733310342,0.23896452981233596,-0.03958894351869824
independent_2401_2405,2405,57,28501,29000,7.424,0.24081095644831657,0.26989455212652685,0.029083595678210283
independent_2401_2405,2401,58,29001,29500,7.552,0.3150116260945797,0.2490799420028925,-0.06593168409168723
independent_2401_2405,2402,58,29001,29500,7.552,0.24987916981428862,0.2155450231805444,-0.034334146633744234
independent_2401_2405,2403,58,29001,29500,7.552,0.29079782056808473,0.20418856129795313,-0.0866092592701316
independent_2401_2405,2404,58,29001,29500,7.552,0.28727594736218454,0.23194629208743572,-0.05532965527474881
independent_2401_2405,2405,58,29001,29500,7.552,0.2618938386291266,0.2705346395373344,0.008640800908207846
independent_2401_2405,2401,59,29501,30000,7.68,0.30644138395786286,0.24034869058430194,-0.06609269337356091
independent_2401_2405,2402,59,29501,30000,7.68,0.2501568738371134,0.21805008931457998,-0.032106784522533405
independent_2401_2405,2403,59,29501,30000,7.68,0.29631979002058506,0.19638593743741511,-0.09993385258316995
independent_2401_2405,2404,59,29501,30000,7.68,0.2765310011655092,0.2522861324250698,-0.024244868740439407
independent_2401_2405,2405,59,29501,30000,7.68,0.2631532083153725,0.2925397589802742,0.0293865506649017
independent_2401_2405,2401,60,30001,30500,7.808,0.30931524688005446,0.21132344577461482,-0.09799180110543965
independent_2401_2405,2402,60,30001,30500,7.808,0.23990842971205711,0.22139282532781362,-0.01851560438424349
independent_2401_2405,2403,60,30001,30500,7.808,0.30332354512810705,0.22462962165474892,-0.07869392347335813
independent_2401_2405,2404,60,30001,30500,7.808,0.28293390268087387,0.23842299298942088,-0.04451090969145299
independent_2401_2405,2405,60,30001,30500,7.808,0.2519678229391575,0.30880456817150115,0.056836745232343666
independent_2401_2405,2401,61,30501,31000,7.936,0.30186658957600593,0.24931315125524997,-0.05255343832075596
independent_2401_2405,2402,61,30501,31000,7.936,0.2419500047713518,0.2303998176455498,-0.011550187125802025
independent_2401_2405,2403,61,30501,31000,7.936,0.3105639055371284,0.22690049031376838,-0.08366341522336004
independent_2401_2405,2404,61,30501,31000,7.936,0.2733797024190426,0.24048848801851272,-0.03289121440052986
independent_2401_2405,2405,61,30501,31000,7.936,0.2514847436696291,0.298127321600914,0.0466425779312849
independent_2401_2405,2401,62,31001,31500,8.064,0.3047990709543228,0.2498458391726017,-0.054953231781721096
independent_2401_2405,2402,62,31001,31500,8.064,0.20702806739509105,0.1652195109128952,-0.04180855648219586
independent_2401_2405,2403,62,31001,31500,8.064,0.278701680265367,0.2043947363384068,-0.07430694392696022
independent_2401_2405,2404,62,31001,31500,8.064,0.2634914224147797,0.2193962417319417,-0.04409518068283799
independent_2401_2405,2405,62,31001,31500,8.064,0.23952294267714025,0.2906853002905846,0.05116235761344434
independent_2401_2405,2401,63,31501,32000,8.192,0.3065098765194416,0.2514504126906395,-0.05505946382880211
independent_2401_2405,2402,63,31501,32000,8.192,0.2311933982819319,0.22070932911336422,-0.010484069168567672
independent_2401_2405,2403,63,31501,32000,8.192,0.2905544932037592,0.22859704102575779,-0.061957452178001415
independent_2401_2405,2404,63,31501,32000,8.192,0.245976328574121,0.24698743319511413,0.0010111046209931307
independent_2401_2405,2405,63,31501,32000,8.192,0.23015327352285386,0.29430564811825755,0.06415237459540368
independent_2401_2405,2401,64,32001,32500,8.32,0.3045668734610081,0.2307713810727,-0.07379549238830807
independent_2401_2405,2402,64,32001,32500,8.32,0.24022210294008256,0.20735035676509142,-0.03287174617499114
independent_2401_2405,2403,64,32001,32500,8.32,0.31146056178212167,0.21560131357610227,-0.0958592482060194
independent_2401_2405,2404,64,32001,32500,8.32,0.2526933302283287,0.16374052602704614,-0.08895280420128254
independent_2401_2405,2405,64,32001,32500,8.32,0.2501146474778652,0.2907972288131714,0.04068258133530617
independent_2401_2405,2401,65,32501,33000,8.448,0.31141753765940666,0.23476256589591504,-0.07665497176349162
independent_2401_2405,2402,65,32501,33000,8.448,0.2512636019438505,0.24523947064578533,-0.006024131298065172
independent_2401_2405,2403,65,32501,33000,8.448,0.2544007277013734,0.22313935659080744,-0.031261371110565955
independent_2401_2405,2404,65,32501,33000,8.448,0.27508866104483604,0.2320766749083996,-0.04301198613643645
independent_2401_2405,2405,65,32501,33000,8.448,0.2504894150644541,0.27497538064420224,0.024485965579748137
independent_2401_2405,2401,66,33001,33500,8.576,0.3019542763233185,0.23787482663989068,-0.06407944968342782
independent_2401_2405,2402,66,33001,33500,8.576,0.24603131429851055,0.22272757606208324,-0.023303738236427313
independent_2401_2405,2403,66,33001,33500,8.576,0.24389837877452372,0.20463221994787453,-0.03926615882664919
independent_2401_2405,2404,66,33001,33500,8.576,0.27532299065589905,0.25046143850684166,-0.024861552149057387
independent_2401_2405,2405,66,33001,33500,8.576,0.25424873289465905,0.2880750368237495,0.03382630392909047
independent_2401_2405,2401,67,33501,34000,8.704,0.31313622507452965,0.223948187276721,-0.08918803779780865
independent_2401_2405,2402,67,33501,34000,8.704,0.23770656022429465,0.22732780501246452,-0.010378755211830126
independent_2401_2405,2403,67,33501,34000,8.704,0.2727165557742119,0.21011959826946258,-0.0625969575047493
independent_2401_2405,2404,67,33501,34000,8.704,0.2876402876675129,0.23665228305757047,-0.050988004609942406
independent_2401_2405,2405,67,33501,34000,8.704,0.24993621207773686,0.2839274984002113,0.033991286322474445
independent_2401_2405,2401,68,34001,34500,8.832,0.3123286201655865,0.23968359291553498,-0.07264502725005151
independent_2401_2405,2402,68,34001,34500,8.832,0.24991595855355261,0.2504076022356749,0.0004916436821222614
independent_2401_2405,2403,68,34001,34500,8.832,0.285032424479723,0.22885936068743468,-0.056173063792288314
independent_2401_2405,2404,68,34001,34500,8.832,0.30359518210589886,0.24585366742312909,-0.05774151468276978
independent_2401_2405,2405,68,34001,34500,8.832,0.24953038242459297,0.2915807173401117,0.04205033491551874
independent_2401_2405,2401,69,34501,35000,8.96,0.29462572309374807,0.24933716391026975,-0.04528855918347832
independent_2401_2405,2402,69,34501,35000,8.96,0.21278704276680946,0.23298424558341504,0.020197202816605586
independent_2401_2405,2403,69,34501,35000,8.96,0.28364197282493114,0.2279489988461137,-0.05569297397881745
independent_2401_2405,2404,69,34501,35000,8.96,0.2982686249613762,0.2548500252366066,-0.04341859972476958
independent_2401_2405,2405,69,34501,35000,8.96,0.2352253021672368,0.28718204048275947,0.051956738315522666
independent_2401_2405,2401,70,35001,35500,9.088,0.3044045711457729,0.2494815825521946,-0.054922988593578304
independent_2401_2405,2402,70,35001,35500,9.088,0.22721288952231408,0.23180820874869823,0.004595319226384148
independent_2401_2405,2403,70,35001,35500,9.088,0.2611343575567007,0.22934197038412094,-0.03179238717257979
independent_2401_2405,2404,70,35001,35500,9.088,0.29891214737296107,0.24668417924642563,-0.052227968126535435
independent_2401_2405,2405,70,35001,35500,9.088,0.24071615763753654,0.29070704689621923,0.0499908892586827
independent_2401_2405,2401,71,35501,36000,9.216,0.2748298224210739,0.23119331957399844,-0.04363650284707546
independent_2401_2405,2402,71,35501,36000,9.216,0.23014985068142413,0.22353044123202562,-0.006619409449398511
independent_2401_2405,2403,71,35501,36000,9.216,0.28748738135397434,0.22691197239607572,-0.06057540895789862
independent_2401_2405,2404,71,35501,36000,9.216,0.2996269417703152,0.23565783305466176,-0.06396910871565342
independent_2401_2405,2405,71,35501,36000,9.216,0.2446180448383093,0.30035758116841316,0.05573953633010387
independent_2401_2405,2401,72,36001,36500,9.344,0.3055827917158604,0.24844478571414946,-0.05713800600171093
independent_2401_2405,2402,72,36001,36500,9.344,0.2281863977238536,0.2457659268528223,0.017579529128968707
independent_2401_2405,2403,72,36001,36500,9.344,0.26506968298554423,0.23681428751349448,-0.02825539547204975
independent_2401_2405,2404,72,36001,36500,9.344,0.30452054327726363,0.23904085282981397,-0.06547969044744967
independent_2401_2405,2405,72,36001,36500,9.344,0.24056831417232752,0.2940616054534912,0.053493291281163674
independent_2401_2405,2401,73,36501,37000,9.472,0.3034364416748285,0.24390945503115655,-0.05952698664367198
independent_2401_2405,2402,73,36501,37000,9.472,0.2333161168396473,0.22315322653204203,-0.010162890307605255
independent_2401_2405,2403,73,36501,37000,9.472,0.28852074819803236,0.2110209608897567,-0.07749978730827567
independent_2401_2405,2404,73,36501,37000,9.472,0.28140231308341024,0.23926493901014328,-0.04213737407326695
independent_2401_2405,2405,73,36501,37000,9.472,0.21343175889551638,0.28915372414886953,0.07572196525335315
independent_2401_2405,2401,74,37001,37500,9.6,0.3049704488813877,0.24433283364027739,-0.060637615241110304
independent_2401_2405,2402,74,37001,37500,9.6,0.23992485693097115,0.2328723604530096,-0.007052496477961551
independent_2401_2405,2403,74,37001,37500,9.6,0.28745348593592646,0.18712840362265706,-0.10032508231326939
independent_2401_2405,2404,74,37001,37500,9.6,0.28333392441272737,0.24741539938747883,-0.03591852502524853
independent_2401_2405,2405,74,37001,37500,9.6,0.2325389245003462,0.278888524889946,0.04634960038959979
independent_2401_2405,2401,75,37501,38000,9.728,0.31705499471724036,0.22753938303887844,-0.08951561167836192
independent_2401_2405,2402,75,37501,38000,9.728,0.2429638200700283,0.23504047711193563,-0.007923342958092688
independent_2401_2405,2403,75,37501,38000,9.728,0.29996062552928926,0.20760951506718994,-0.09235111046209932
independent_2401_2405,2404,75,37501,38000,9.728,0.2857369782179594,0.23087954227626323,-0.054857435941696175
independent_2401_2405,2405,75,37501,38000,9.728,0.2267474137544632,0.28688243475556374,0.06013502100110055
independent_2401_2405,2401,76,38001,38500,9.856,0.31049100583791733,0.21787586398422717,-0.09261514185369016
independent_2401_2405,2402,76,38001,38500,9.856,0.24684170800447464,0.23581982754170894,-0.011021880462765699
independent_2401_2405,2403,76,38001,38500,9.856,0.3169279129803181,0.21902235573530196,-0.09790555724501612
independent_2401_2405,2404,76,38001,38500,9.856,0.2839372045993805,0.23910226640105248,-0.04483493819832801
independent_2401_2405,2405,76,38001,38500,9.856,0.23456796677410602,0.2877929399013519,0.05322497312724589
independent_2401_2405,2401,77,38501,39000,9.984,0.3043379853367805,0.23497908987104893,-0.0693588954657316
independent_2401_2405,2402,77,38501,39000,9.984,0.2465724876821041,0.22596409867703915,-0.020608389005064953
independent_2401_2405,2403,77,38501,39000,9.984,0.3002671951651573,0.22819643698632716,-0.07207075817883016
independent_2401_2405,2404,77,38501,39000,9.984,0.28756831416487694,0.24060759818553926,-0.04696071597933768
independent_2401_2405,2405,77,38501,39000,9.984,0.23573892840743066,0.2819143687784672,0.04617544037103655
independent_2401_2405,2401,78,39001,39500,10.112,0.2955910591852097,0.2048190962227564,-0.09077196296245332
independent_2401_2405,2402,78,39001,39500,10.112,0.231036791607501,0.24517976149680124,0.014142969889300222
independent_2401_2405,2403,78,39001,39500,10.112,0.3087426024296927,0.2215971120647968,-0.08714549036489591
independent_2401_2405,2404,78,39001,39500,10.112,0.29155238256568,0.21960145211409007,-0.07195093045158993
independent_2401_2405,2405,78,39001,39500,10.112,0.21932990257702176,0.28261906357984695,0.0632891610028252
