case,oracle_mode,target_policy,rollout_seed,episode,step,success,timeout,collision,constraint_violation,mean_range,min_blue_red_distance,min_blue_blue_distance,tracking_rate,attack_window_rate,attack_geometry_score,chain_closed,comm_connectivity,mean_message_age,action_0,action_1,action_2,blue0_x,blue0_y,blue0_z,blue1_x,blue1_y,blue1_z,blue2_x,blue2_y,blue2_z,red0_x,red0_y,red0_z
weaving_tiny_offset,offset,weaving_tiny,509001,1,184.0,0.0,0.0,0.0,0.0,8874.7431640625,5203.44287109375,4313.3798828125,0.6666666865348816,0.0,0.5411307242581223,0.0,1.0,0.0,3,22,23,28029.919921875,-14981.0517578125,5808.5283203125,21528.9140625,-11858.6044921875,5169.845703125,29846.046875,-11126.462890625,5138.39794921875,35042.15234375,-11393.2958984375,5209.87060546875
weaving_tiny_offset,offset,weaving_tiny,509001,1,185.0,0.0,0.0,0.0,0.0,8860.6787109375,5182.380859375,4308.798828125,0.6666666865348816,0.3333333432674408,0.38418751315090105,0.0,1.0,0.0,23,4,12,28274.8671875,-14982.2763671875,5813.42822265625,21743.4765625,-11891.0322265625,5169.845703125,30072.0,-11125.55859375,5133.87841796875,35248.78125,-11357.01171875,5200.4755859375
weaving_tiny_offset,offset,weaving_tiny,509001,1,186.0,0.0,0.0,0.0,0.0,8845.640625,5138.85107421875,4316.5400390625,0.6666666865348816,0.3333333432674408,0.5789914505738366,0.0,1.0,0.0,3,22,5,28501.640625,-14991.3525390625,5817.9677734375,21958.916015625,-11917.009765625,5169.845703125,30319.6640625,-11137.4560546875,5128.9189453125,35454.9609375,-11318.6025390625,5189.78515625
weaving_tiny_offset,offset,weaving_tiny,509001,1,187.0,0.0,0.0,0.0,0.0,8832.111328125,5117.30517578125,4311.99462890625,0.6666666865348816,0.3333333432674408,0.3989343969179118,0.0,1.0,0.0,23,4,21,28746.587890625,-14992.5771484375,5822.86767578125,22173.478515625,-11949.4375,5169.845703125,30545.6171875,-11136.5517578125,5124.3994140625,35660.68359375,-11278.1640625,5177.845703125
weaving_tiny_offset,offset,weaving_tiny,509001,1,188.0,1.0,0.0,0.0,0.0,8816.3779296875,5073.57958984375,4312.6240234375,0.6666666865348816,0.3333333432674408,0.5736781959107382,1.0,1.0,0.0,12,22,5,28973.5390625,-14993.7119140625,5827.4072265625,22388.91796875,-11975.4150390625,5169.845703125,30793.28125,-11148.44921875,5119.43994140625,35865.91015625,-11235.62109375,5164.71240234375
weaving_mild_offset,offset,weaving_mild,509000,0,1.0,0.0,0.0,0.0,0.0,24689.916015625,24016.5625,5848.83056640625,0.0,0.0,0.0,0.0,1.0,86.66666412353516,23,20,5,-13798.8876953125,-5472.68359375,4804.0595703125,-15811.64453125,5.652351379394531,5185.46142578125,-13775.662109375,5465.6357421875,4595.46044921875,9790.4892578125,-967.6323852539062,5006.71484375
weaving_mild_offset,offset,weaving_mild,509000,0,2.0,0.0,0.0,0.0,0.0,24262.560546875,23586.59765625,5809.68408203125,0.0,0.0,0.0,0.0,1.0,86.66666412353516,23,23,8,-13581.1171875,-5435.3017578125,4808.4794921875,-15609.6103515625,17.788976669311523,5169.845703125,-13532.779296875,5415.388671875,4617.46826171875,9581.853515625,-989.898193359375,5015.40380859375
weaving_mild_offset,offset,weaving_mild,509000,0,3.0,0.0,0.0,0.0,0.0,23819.361328125,23138.1640625,5742.259765625,0.0,0.0,0.0,0.0,1.0,86.66666412353516,23,26,5,-13347.16796875,-5386.6591796875,4813.25927734375,-15393.48828125,37.29262161254883,5169.845703125,-13272.6005859375,5347.28857421875,4641.33203125,9374.5537109375,-1021.7203369140625,5026.083984375
weaving_mild_offset,offset,weaving_mild,509000,0,4.0,0.0,0.0,0.0,0.0,23376.974609375,22684.009765625,5656.29248046875,0.0,0.0,0.0,0.0,1.0,86.66666412353516,23,22,4,-13109.2373046875,-5328.43359375,4818.1591796875,-15178.048828125,63.270172119140625,5169.845703125,-13016.3134765625,5265.75732421875,4665.19580078125,9169.044921875,-1063.0194091796875,5038.7509765625
weaving_mild_offset,offset,weaving_mild,509000,0,5.0,0.0,0.0,0.0,0.0,22938.298828125,22230.93359375,5552.03125,0.0,0.0,0.0,0.0,1.0,86.66666412353516,22,22,4,-12873.490234375,-5261.91796875,4823.05908203125,-14963.4853515625,95.6982421875,5169.845703125,-12764.6103515625,5171.015625,4689.0595703125,8965.7763671875,-1113.6939697265625,5053.3798828125
weaving_mild_offset,offset,weaving_mild,509000,0,6.0,0.0,0.0,0.0,0.0,22504.259765625,21779.775390625,5429.78662109375,0.0,0.0,0.0,0.0,1.0,86.66666412353516,22,22,4,-12640.21484375,-5187.193359375,4827.958984375,-14749.9912109375,134.5476531982422,5169.845703125,-12518.171875,5063.3193359375,4712.92333984375,8765.189453125,-1173.6212158203125,5069.92529296875
weaving_mild_offset,offset,weaving_mild,509000,0,7.0,0.0,0.0,0.0,0.0,22074.765625,21331.427734375,5300.47705078125,0.0,0.0,0.0,0.0,1.0,86.66666412353516,22,4,4,-12409.697265625,-5104.3515625,4832.85888671875,-14535.427734375,166.97572326660156,5169.845703125,-12277.6640625,4942.95947265625,4736.787109375,8567.716796875,-1242.6578369140625,5088.3212890625
weaving_mild_offset,offset,weaving_mild,509000,0,8.0,0.0,0.0,0.0,0.0,21650.689453125,20886.826171875,5164.1357421875,0.0,0.0,0.0,0.0,1.0,86.66666412353516,22,4,4,-12182.2197265625,-5013.494140625,4837.7587890625,-14319.98828125,192.95327758789062,5169.845703125,-12043.7373046875,4810.26171875,4760.65087890625,8373.7783203125,-1320.6412353515625,5108.48193359375
weaving_mild_offset,offset,weaving_mild,509000,0,9.0,0.0,0.0,0.0,0.0,21231.7421875,20443.4296875,5020.80419921875,0.0,0.0,0.0,0.0,1.0,86.66666412353516,4,4,4,-11951.7021484375,-4930.65234375,4842.65869140625,-14103.8662109375,212.45692443847656,5169.845703125,-11817.0234375,4665.58447265625,4784.5146484375,8183.78271484375,-1407.390869140625,5130.30224609375
weaving_mild_offset,offset,weaving_mild,509000,0,10.0,0.0,0.0,0.0,0.0,20819.734375,20005.021484375,4870.53369140625,0.0,0.0,0.0,0.0,1.0,86.66666412353516,22,4,4,-11724.224609375,-4839.794921875,4847.55859375,-13887.2568359375,225.4691162109375,5169.845703125,-11598.13671875,4509.31884765625,4808.37841796875,7998.125,-1502.7095947265625,5153.65869140625
weaving_mild_offset,offset,weaving_mild,509000,0,11.0,0.0,0.0,0.0,0.0,20414.29296875,19568.92578125,4713.38427734375,0.0,0.0,0.0,0.0,1.0,86.66666412353516,4,4,4,-11493.70703125,-4756.953125,4852.45849609375,-13670.3544921875,231.97813415527344,5169.845703125,-11387.66796875,4341.8876953125,4832.2421875,7817.18603515625,-1606.384765625,5178.40966796875
weaving_mild_offset,offset,weaving_mild,509000,0,12.0,0.0,0.0,0.0,0.0,20013.912109375,19139.134765625,4577.0087890625,0.0,0.0,0.0,0.0,1.0,86.66666412353516,22,4,22,-11266.2294921875,-4666.095703125,4857.3583984375,-13453.3544921875,231.97813415527344,5169.845703125,-11168.78125,4185.6220703125,4856.10595703125,7641.3330078125,-1718.1898193359375,5204.39794921875
weaving_mild_offset,offset,weaving_mild,509000,0,13.0,0.0,0.0,0.0,0.0,19621.091796875,18712.794921875,4433.8115234375,0.0,0.0,0.0,0.0,1.0,86.66666412353516,4,4,4,-11035.7119140625,-4583.25390625,4862.25830078125,-13236.4521484375,225.46910095214844,5169.845703125,-10958.3125,4018.190673828125,4879.9697265625,7470.91796875,-1837.885009765625,5231.45068359375
weaving_mild_offset,offset,weaving_mild,509000,0,14.0,0.0,0.0,0.0,0.0,19237.228515625,18292.251953125,4278.1923828125,0.0,0.0,0.0,0.0,1.0,0.0,13,13,4,-10805.1943359375,-4500.412109375,4867.158203125,-13019.5498046875,218.96006774902344,5169.845703125,-10756.830078125,3840.046142578125,4903.83349609375,7306.279296875,-1965.218994140625,5259.38134765625
weaving_mild_offset,offset,weaving_mild,509000,0,15.0,0.0,0.0,0.0,0.0,18860.31640625,17876.478515625,4129.6396484375,0.0,0.0,0.0,0.0,1.0,0.0,4,4,13,-10571.9189453125,-4425.6875,4872.05810546875,-12802.9404296875,205.9478759765625,5169.845703125,-10555.34765625,3661.901611328125,4927.697265625,7147.740234375,-2099.92919921875,5287.9912109375
weaving_mild_offset,offset,weaving_mild,509000,0,16.0,0.0,0.0,0.0,0.0,18493.888671875,17469.41015625,3974.437255859375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,22,4,4,-10341.4013671875,-4342.845703125,4876.9580078125,-12586.818359375,186.44422912597656,5169.845703125,-10363.3974609375,3473.525634765625,4951.56103515625,6995.61083984375,-2241.74267578125,5317.07080078125
weaving_mild_offset,offset,weaving_mild,509000,0,17.0,0.0,0.0,0.0,0.0,18133.3671875,17068.279296875,3840.210693359375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-10108.1259765625,-4268.12109375,4881.85791015625,-12371.37890625,160.4666748046875,5169.845703125,-10161.9150390625,3295.381103515625,4975.4248046875,6850.1884765625,-2390.37646484375,5346.40087890625
weaving_mild_offset,offset,weaving_mild,509000,0,18.0,0.0,0.0,0.0,0.0,17783.677734375,16675.43359375,3693.700927734375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,13,13,4,-9874.8505859375,-4193.396484375,4886.7578125,-12155.939453125,134.48912048339844,5169.845703125,-9969.96484375,3107.005126953125,4999.28857421875,6711.7568359375,-2545.53759765625,5375.7548828125
weaving_mild_offset,offset,weaving_mild,509000,0,19.0,0.0,0.0,0.0,0.0,17442.708984375,16289.8154296875,3554.533203125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,13,-9639.103515625,-4126.880859375,4891.65771484375,-11941.3759765625,102.06104278564453,5169.845703125,-9778.0146484375,2918.629150390625,5023.15234375,6580.587890625,-2706.923095703125,5404.89990234375
weaving_mild_offset,offset,weaving_mild,509000,0,20.0,0.0,0.0,0.0,0.0,17113.744140625,15914.3505859375,3408.93896484375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,16,4,4,-9404.7607421875,-4060.76123046875,4918.796875,-11727.8818359375,63.21162414550781,5169.845703125,-9596.1142578125,2720.53076171875,5047.01611328125,6456.94189453125,-2874.21923828125,5433.599609375
weaving_mild_offset,offset,weaving_mild,509000,0,21.0,0.0,0.0,0.0,0.0,16792.138671875,15547.291015625,3279.0029296875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,13,22,-9168.2470703125,-4002.882568359375,4945.93603515625,-11514.3876953125,24.362205505371094,5169.845703125,-9404.1640625,2532.15478515625,5070.8798828125,6341.06787109375,-3047.1015625,5461.615234375
weaving_mild_offset,offset,weaving_mild,509000,0,22.0,0.0,0.0,0.0,0.0,16482.986328125,15190.7607421875,3142.814697265625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,13,4,4,-8931.7333984375,-3945.00390625,4973.0751953125,-11302.1552734375,-20.87359619140625,5169.845703125,-9222.263671875,2334.056396484375,5094.74365234375,6233.20263671875,-3225.23388671875,5488.70703125
weaving_mild_offset,offset,weaving_mild,509000,0,23.0,0.0,0.0,0.0,0.0,16181.9423828125,14843.830078125,3022.685791015625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,13,22,-8693.33984375,-3895.436767578125,5000.21435546875,-11089.9228515625,-66.1093978881836,5169.845703125,-9030.3134765625,2145.680419921875,5118.607421875,6133.572265625,-3408.267822265625,5514.63720703125
weaving_mild_offset,offset,weaving_mild,509000,0,24.0,0.0,0.0,0.0,0.0,15893.48046875,14507.08203125,2896.54345703125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,4,-8453.357421875,-3854.2421875,5027.353515625,-10879.142578125,-117.69087219238281,5169.845703125,-8848.4130859375,1947.5821533203125,5142.47119140625,6042.39013671875,-3595.841552734375,5539.17041015625
weaving_mild_offset,offset,weaving_mild,509000,0,25.0,0.0,0.0,0.0,0.0,15616.1904296875,14182.3408203125,2772.91162109375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,13,13,13,-8213.375,-3813.047607421875,5054.49267578125,-10668.3623046875,-169.2723388671875,5169.845703125,-8666.5126953125,1749.48388671875,5166.3349609375,5959.8564453125,-3787.57958984375,5562.07763671875
weaving_mild_offset,offset,weaving_mild,509000,0,26.0,0.0,0.0,0.0,0.0,15349.9775390625,13868.8095703125,2657.574951171875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,13,-7972.09814453125,-3780.27587890625,5081.6318359375,-10459.2236328125,-227.15306091308594,5169.845703125,-8484.6123046875,1551.3856201171875,5190.19873046875,5886.158203125,-3983.092041015625,5583.13623046875
weaving_mild_offset,offset,weaving_mild,509000,0,27.0,0.0,0.0,0.0,0.0,15094.9716796875,13566.95703125,2545.2529296875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,13,13,-7729.822265625,-3755.96728515625,5108.77099609375,-10250.0849609375,-285.0337829589844,5169.845703125,-8302.7119140625,1353.287353515625,5214.0625,5821.46728515625,-4181.974609375,5602.13232421875
weaving_mild_offset,offset,weaving_mild,509000,0,28.0,0.0,0.0,0.0,0.0,14851.4443359375,13277.1904296875,2441.650390625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,13,-7486.84423828125,-3740.1513671875,5135.91015625,-10042.77734375,-349.16168212890625,5169.845703125,-8120.81201171875,1155.1890869140625,5237.92626953125,5765.93896484375,-4383.8076171875,5618.86376953125
weaving_mild_offset,offset,weaving_mild,509000,0,29.0,0.0,0.0,0.0,0.0,14619.53125,12999.8603515625,2346.9091796875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,13,-7243.46142578125,-3732.84765625,5163.04931640625,-9837.486328125,-419.47900390625,5169.845703125,-7938.912109375,957.0908203125,5261.7900390625,5719.71044921875,-4588.158203125,5633.14111328125
weaving_mild_offset,offset,weaving_mild,509000,0,30.0,0.0,0.0,0.0,0.0,14399.07421875,12735.2490234375,2250.825927734375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,22,13,-6999.97216796875,-3734.065185546875,5190.1884765625,-9630.1787109375,-483.60687255859375,5169.845703125,-7757.01220703125,758.9925537109375,5285.65380859375,5682.89892578125,-4794.578125,5644.7890625
weaving_mild_offset,offset,weaving_mild,509000,0,31.0,0.0,0.0,0.0,0.0,14188.4912109375,12483.5712890625,2177.855224609375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-6756.6748046875,-3743.80224609375,5217.32763671875,-9424.8876953125,-553.9241943359375,5169.845703125,-7565.0615234375,570.6165771484375,5309.517578125,5655.6005859375,-5002.60791015625,5653.6494140625
weaving_mild_offset,offset,weaving_mild,509000,0,32.0,0.0,0.0,0.0,0.0,13991.4443359375,12244.966796875,2100.73974609375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,4,-6513.8671875,-3762.047119140625,5244.466796875,-9221.7978515625,-630.36767578125,5169.845703125,-7383.16162109375,372.5182800292969,5333.38134765625,5637.888671875,-5211.775390625,5659.5810546875
weaving_mild_offset,offset,weaving_mild,509000,0,33.0,0.0,0.0,0.0,0.0,13804.2216796875,12019.4990234375,2046.5128173828125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-6271.8466796875,-3788.77734375,5271.60595703125,-9021.0927734375,-712.8685913085938,5169.845703125,-7191.2109375,184.1422882080078,5357.2451171875,5629.81103515625,-5421.60009765625,5662.462890625
weaving_mild_offset,offset,weaving_mild,509000,0,34.0,0.0,0.0,0.0,0.0,13629.8681640625,11807.154296875,1976.6072998046875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,22,1,-6030.90966796875,-3823.960205078125,5298.7451171875,-8818.0029296875,-789.3121337890625,5169.845703125,-7008.6328125,-14.694549560546875,5351.845703125,5631.390625,-5631.59375,5662.19384765625
weaving_mild_offset,offset,weaving_mild,509000,0,35.0,0.0,0.0,0.0,0.0,13465.0185546875,11607.845703125,1929.315673828125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-5791.3515625,-3867.552490234375,5325.88427734375,-8617.2978515625,-871.8130493164062,5169.845703125,-6815.966796875,-203.77284240722656,5346.4462890625,5642.62353515625,-5841.26416015625,5658.69580078125
weaving_mild_offset,offset,weaving_mild,509000,0,36.0,0.0,0.0,0.0,0.0,13311.19140625,11421.4130859375,1891.1385498046875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,13,-5553.46533203125,-3919.5009765625,5353.0234375,-8419.1572265625,-960.2970581054688,5169.845703125,-6623.30078125,-392.85113525390625,5341.046875,5663.47802734375,-6050.1162109375,5651.912109375
weaving_mild_offset,offset,weaving_mild,509000,0,37.0,0.0,0.0,0.0,0.0,13166.484375,11247.626953125,1869.4791259765625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,13,22,-5317.54248046875,-3979.741943359375,5380.16259765625,-8221.0166015625,-1048.7811279296875,5169.845703125,-6421.0673828125,-571.6597290039062,5335.6474609375,5693.89453125,-6257.65625,5641.810546875
weaving_mild_offset,offset,weaving_mild,509000,0,38.0,0.0,0.0,0.0,0.0,13033.5947265625,11086.19921875,1844.444580078125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,4,-5083.87255859375,-4048.20166015625,5407.3017578125,-8025.61962890625,-1143.168701171875,5169.845703125,-6228.4013671875,-760.738037109375,5330.248046875,5733.787109375,-6463.39453125,5628.38232421875
weaving_mild_offset,offset,weaving_mild,509000,0,39.0,0.0,0.0,0.0,0.0,12908.9921875,10936.787109375,1831.413330078125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,22,22,-4852.7412109375,-4124.79638671875,5434.44091796875,-7827.4794921875,-1231.6527099609375,5169.845703125,-6026.16796875,-939.546630859375,5324.8486328125,5783.0419921875,-6666.84912109375,5611.64306640625
weaving_mild_offset,offset,weaving_mild,509000,0,40.0,0.0,0.0,0.0,0.0,12793.9560546875,10799.0107421875,1826.1744384765625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,13,-4624.431640625,-4209.43212890625,5461.580078125,-7632.08251953125,-1326.040283203125,5169.845703125,-5823.9345703125,-1118.355224609375,5319.44921875,5841.52001953125,-6867.5478515625,5591.6318359375
weaving_mild_offset,offset,weaving_mild,509000,0,41.0,0.0,0.0,0.0,0.0,12688.0390625,10672.4560546875,1828.176513671875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,13,-4399.2236328125,-4302.0048828125,5488.71923828125,-7439.6044921875,-1426.246337890625,5169.845703125,-5621.701171875,-1297.163818359375,5314.0498046875,5909.0576171875,-7065.03076171875,5568.412109375
weaving_mild_offset,offset,weaving_mild,509000,0,42.0,0.0,0.0,0.0,0.0,12589.5361328125,10556.6923828125,1842.934326171875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,13,22,-4177.392578125,-4402.40185546875,5515.8583984375,-7247.12646484375,-1526.452392578125,5169.845703125,-5410.447265625,-1465.2193603515625,5308.650390625,5985.46875,-7258.85400390625,5542.06982421875
weaving_mild_offset,offset,weaving_mild,509000,0,43.0,0.0,0.0,0.0,0.0,12500.1162109375,10451.2841796875,1851.3291015625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,13,4,-3959.210693359375,-4510.5,5542.99755859375,-7054.6484375,-1626.658447265625,5169.845703125,-5208.2138671875,-1644.0279541015625,5303.2509765625,6070.546875,-7448.5908203125,5512.71484375
weaving_mild_offset,offset,weaving_mild,509000,0,44.0,0.0,0.0,0.0,0.0,12416.8232421875,10354.203125,1874.3690185546875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,1,4,22,-3743.661376953125,-4626.859375,5547.8974609375,-6865.2626953125,-1732.5928955078125,5169.845703125,-4996.9599609375,-1812.08349609375,5297.8515625,6164.06689453125,-7633.8330078125,5480.47705078125
weaving_mild_offset,offset,weaving_mild,509000,0,45.0,0.0,0.0,0.0,0.0,12340.5166015625,10266.4208984375,1899.429443359375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,13,13,-3532.31591796875,-4750.6904296875,5552.79736328125,-6675.876953125,-1838.52734375,5169.845703125,-4785.7060546875,-1980.1390380859375,5292.4521484375,6265.78857421875,-7814.193359375,5445.5078125
weaving_mild_offset,offset,weaving_mild,509000,0,46.0,0.0,0.0,0.0,0.0,12271.5458984375,10187.54296875,1923.0443115234375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,13,10,-3325.43310546875,-4881.8408203125,5557.697265625,-6486.4912109375,-1944.4617919921875,5169.845703125,-4576.15185546875,-2146.84228515625,5257.8525390625,6375.4580078125,-7989.3046875,5407.97705078125
weaving_mild_offset,offset,weaving_mild,509000,0,47.0,0.0,0.0,0.0,0.0,12208.0810546875,10117.21484375,1958.448486328125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-3123.266357421875,-5020.150390625,5562.59716796875,-6300.36865234375,-2056.029296875,5169.845703125,-4358.21630859375,-2302.42822265625,5223.2529296875,6492.810546875,-8158.82177734375,5368.07275390625
weaving_mild_offset,offset,weaving_mild,509000,0,48.0,0.0,0.0,0.0,0.0,12150.75,10055.13671875,1986.3052978515625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,22,4,-2926.063232421875,-5165.44970703125,5567.4970703125,-6110.98291015625,-2161.9638671875,5169.845703125,-4148.662109375,-2469.131591796875,5188.6533203125,6617.572265625,-8322.419921875,5325.99951171875
weaving_mild_offset,offset,weaving_mild,509000,0,49.0,0.0,0.0,0.0,0.0,12098.0966796875,10001.0673828125,2024.8829345703125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-2734.0654296875,-5317.56103515625,5572.39697265625,-5924.8603515625,-2273.53125,5169.845703125,-3930.7265625,-2624.717529296875,5154.0537109375,6749.46240234375,-8479.794921875,5281.97607421875
weaving_mild_offset,offset,weaving_mild,509000,0,50.0,0.0,0.0,0.0,0.0,12050.4833984375,9954.83984375,2067.064208984375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,13,-2547.5078125,-5476.29736328125,5577.296875,-5742.16796875,-2390.63134765625,5169.845703125,-3712.791015625,-2780.303466796875,5119.4541015625,6888.1953125,-8630.662109375,5236.23486328125
weaving_mild_offset,offset,weaving_mild,509000,0,51.0,0.0,0.0,0.0,0.0,12006.7451171875,9916.349609375,2113.320556640625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,22,22,-2366.619140625,-5641.46484375,5582.19677734375,-5556.04541015625,-2502.19873046875,5169.845703125,-3487.063232421875,-2924.3515625,5084.8544921875,7033.4814453125,-8774.7548828125,5189.01953125
weaving_mild_offset,offset,weaving_mild,509000,0,52.0,0.0,0.0,0.0,0.0,11965.4765625,9878.5859375,2157.3720703125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,22,4,4,-2180.0615234375,-5800.201171875,5587.0966796875,-5373.35302734375,-2619.298828125,5169.845703125,-3269.127685546875,-3079.9375,5050.2548828125,7185.02783203125,-8911.822265625,5140.5830078125
weaving_mild_offset,offset,weaving_mild,509000,0,53.0,0.0,0.0,0.0,0.0,11927.78125,9847.93359375,2209.62255859375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-1999.1729736328125,-5965.36865234375,5591.99658203125,-5194.25537109375,-2741.826171875,5169.845703125,-3043.39990234375,-3223.985595703125,5015.6552734375,7342.53955078125,-9041.6298828125,5091.1875
weaving_mild_offset,offset,weaving_mild,509000,0,54.0,0.0,0.0,0.0,0.0,11890.9375,9817.380859375,2260.086181640625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,22,22,13,-1812.615478515625,-6124.10498046875,5596.896484375,-5011.56298828125,-2858.92626953125,5169.845703125,-2817.672119140625,-3368.03369140625,4981.0556640625,7505.71875,-9163.9560546875,5041.1005859375
weaving_mild_offset,offset,weaving_mild,509000,0,55.0,0.0,0.0,0.0,0.0,11857.2314453125,9793.4208984375,2317.568115234375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-1631.7269287109375,-6289.2724609375,5601.79638671875,-4832.46533203125,-2981.45361328125,5169.845703125,-2584.762451171875,-3500.154541015625,4946.4560546875,7674.26513671875,-9278.591796875,4990.59521484375
weaving_mild_offset,offset,weaving_mild,509000,0,56.0,0.0,0.0,0.0,0.0,11823.1513671875,9767.712890625,2368.918212890625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,22,22,4,-1445.16943359375,-6448.0087890625,5606.6962890625,-4649.77294921875,-3098.5537109375,5169.845703125,-2359.03466796875,-3644.20263671875,4911.8564453125,7845.19287109375,-9389.580078125,4939.94677734375
weaving_mild_offset,offset,weaving_mild,509000,0,57.0,0.0,0.0,0.0,0.0,11789.1982421875,9742.060546875,2427.100830078125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,13,4,22,-1258.6119384765625,-6606.7451171875,5611.59619140625,-4470.67529296875,-3221.0810546875,5169.845703125,-2126.125,-3776.323486328125,4877.2568359375,8015.19287109375,-9502.044921875,4889.43310546875
weaving_mild_offset,offset,weaving_mild,509000,0,58.0,0.0,0.0,0.0,0.0,11755.1865234375,9716.517578125,2479.22607421875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,13,22,4,-1072.054443359375,-6765.4814453125,5616.49609375,-4287.98291015625,-3338.18115234375,5169.845703125,-1900.3973388671875,-3920.37158203125,4842.6572265625,8184.400390625,-9615.880859375,4839.3310546875
weaving_mild_offset,offset,weaving_mild,509000,0,59.0,0.0,0.0,0.0,0.0,11721.421875,9691.119140625,2538.01513671875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,13,4,22,-885.4969482421875,-6924.2177734375,5621.39599609375,-4108.88525390625,-3460.70849609375,5169.845703125,-1667.4876708984375,-4052.492431640625,4808.0576171875,8352.9091796875,-9731.0458984375,4789.91552734375
weaving_mild_offset,offset,weaving_mild,509000,0,60.0,0.0,0.0,0.0,0.0,11686.1005859375,9661.1240234375,2590.82177734375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,19,22,4,-693.9444580078125,-7075.97607421875,5604.015625,-3926.192626953125,-3577.80859375,5169.845703125,-1441.760009765625,-4196.54052734375,4773.4580078125,8520.8359375,-9847.4609375,4741.4580078125
weaving_mild_offset,offset,weaving_mild,509000,0,61.0,0.0,0.0,0.0,0.0,11652.15625,9634.40625,2650.13720703125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-507.81976318359375,-7234.34423828125,5586.63525390625,-3747.0947265625,-3700.3359375,5169.845703125,-1208.850341796875,-4328.66162109375,4738.8583984375,8688.30859375,-9965.02734375,4694.22509765625
weaving_mild_offset,offset,weaving_mild,509000,0,62.0,0.0,0.0,0.0,0.0,11617.42578125,9604.4375,2705.669189453125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,22,13,4,-316.26727294921875,-7386.1025390625,5569.2548828125,-3567.996826171875,-3822.86328125,5169.845703125,-983.1226806640625,-4472.7099609375,4704.2587890625,8855.47265625,-10083.6162109375,4648.4755859375
weaving_mild_offset,offset,weaving_mild,509000,0,63.0,0.0,0.0,0.0,0.0,11583.9365234375,9577.8798828125,2765.44970703125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,13,22,-130.142578125,-7544.470703125,5551.87451171875,-3388.89892578125,-3945.390625,5169.845703125,-750.2130126953125,-4604.8310546875,4669.6591796875,9022.4345703125,-10203.1416015625,4604.4599609375
