update,loss,policy_loss,value_loss,entropy,intent_loss,intent_acc,chain_aux_loss,chain_aux_acc,chain_aux_effective_coef,approx_kl,clip_fraction,grad_norm,explained_variance,ppo_epochs_ran,critic_warmup_active,train_avg_reward,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_avg_steps,eval_avg_distance,eval_intent_acc
118,0.21261007152497768,4.0454353438690305e-05,0.43424970656633377,1.518411859869957,0.0,0.0,0.0,0.0,0.0,0.0003187523520864488,0.011555989738553762,3.0946429818868637,0.8092329204082489,2,0.0,0.008942105807363987,,,,,,
119,0.18950683809816837,-4.7197332605719566e-05,0.38816995173692703,1.510313332080841,0.0,0.0,0.0,0.0,0.0,0.0002533479237172287,0.008789062558207661,2.438569128513336,0.7786653935909271,2,0.0,0.014370488934218884,,,,,,
120,0.2099749520421028,-0.0008925469592213631,0.43091798946261406,1.5304977595806122,0.0,0.0,0.0,0.0,0.0,0.0006953901265660534,0.02848307293606922,2.2102189287543297,0.8369738757610321,2,0.0,0.014644498936831951,,,,,,
121,0.16433854214847088,0.001202874816954136,0.3352121189236641,1.4901308417320251,0.0,0.0,0.0,0.0,0.0,0.0005730784887418849,0.023437500349245965,3.7486981600522995,0.8997319340705872,2,0.0,0.0326077900826931,,,,,,
122,0.20056634861975908,-0.0003922170726582408,0.4110703803598881,1.5255407243967056,0.0,0.0,0.0,0.0,0.0,0.0004218892331664392,0.01969401037786156,1.9943937584757805,0.6803439855575562,2,0.0,0.014062258414924145,,,,,,
123,0.2428233753889799,-9.10025555640459e-05,0.49488385394215584,1.5091836899518967,0.0,0.0,0.0,0.0,0.0,0.00028985836024730816,0.01188151037786156,2.6327369809150696,0.8656586110591888,2,0.0,0.03235030546784401,,,,,,
124,0.1871904106810689,-0.00010176931391470134,0.3836194537580013,1.5058487504720688,0.0,0.0,0.0,0.0,0.0,0.00046255985125753796,0.019368489665794186,1.9565857127308846,0.6849928498268127,2,0.0,0.007049678359180689,,,,,,
125,0.2104561123996973,-0.00040810712380334735,0.430897057056427,1.528102546930313,0.0,0.0,0.0,0.0,0.0,0.00022458316880147322,0.007812500087311491,1.6216302812099457,0.8820053711533546,2,0.0,0.03565070405602455,,,,,,
126,0.18572795437648892,-0.0005730138072976843,0.3821743465960026,1.5954014211893082,0.0,0.0,0.0,0.0,0.0,0.0002465423100375119,0.010253906235448085,2.3062929809093475,0.6320884376764297,2,0.0,0.015697123482823372,,,,,,
127,0.21501193195581436,-0.0004155123606324196,0.4397623613476753,1.4845791161060333,0.0,0.0,0.0,0.0,0.0,0.00033983511639235076,0.010742187558207661,1.817149467766285,0.8722477033734322,2,0.0,0.03158609941601753,,,,,,
128,0.21432678773999214,-0.0005375740001909435,0.43912842869758606,1.5666172802448273,0.0,0.0,0.0,0.0,0.0,0.0004308633481286961,0.019042968982830644,1.6572889015078545,0.6385307386517525,2,0.0,0.026465527713298798,,,,,,
129,0.3351272437721491,-0.0005298720789141953,0.680218830704689,1.4840980619192123,0.0,0.0,0.0,0.0,0.0,0.0003307932906864153,0.010579427180346102,1.8850914686918259,0.8455793559551239,2,0.0,0.04800621047616005,,,,,,
130,0.23152082972228527,-5.239446181803942e-05,0.4721270464360714,1.4967672526836395,0.0,0.0,0.0,0.0,0.0,0.00011682380477395782,0.003255208270275034,2.0003533363342285,0.7141830176115036,2,0.0,0.02703871764242649,,,,,,
131,0.22306295298039913,2.05175019800663e-05,0.45436258241534233,1.379616692662239,0.0,0.0,0.0,0.0,0.0,0.00041750936986773013,0.016438801714684814,2.1236168444156647,0.8748368546366692,2,0.0,0.0325891487300396,,,,,,
132,0.21466237446293235,-0.00041709677316248417,0.43961019814014435,1.5752094089984894,0.0,0.0,0.0,0.0,0.0,0.0005928044529355248,0.02799479174427688,3.013512149453163,0.7355069443583488,2,0.0,0.022182419896125793,,,,,,
133,0.25089450739324093,-0.0003876477712765336,0.5112864635884762,1.4536910951137543,0.0,0.0,0.0,0.0,0.0,0.00024391786337218946,0.00895182287786156,1.7502650395035744,0.846510611474514,2,0.0,0.03446272015571594,,,,,,
134,0.20048492960631847,-0.0002745633610174991,0.4103625975549221,1.473935917019844,0.0,0.0,0.0,0.0,0.0,0.00028328468147265085,0.00895182296517305,1.7379670292139053,0.7223051637411118,2,0.0,0.012026994489133358,,,,,,
135,0.194687245413661,-0.0006425175815820694,0.3998217023909092,1.5270292460918427,0.0,0.0,0.0,0.0,0.0,0.0007903307728156506,0.03125000027648639,1.917324461042881,0.8940679356455803,2,0.0,0.044526707381010056,,,,,,
136,0.25082962587475777,-0.0004764109035022557,0.5119615271687508,1.5582433640956879,0.0,0.0,0.0,0.0,0.0,0.0002969030417716567,0.01302083337213844,2.0110930055379868,0.6756688356399536,2,0.0,0.027669617906212807,,,,,,
137,0.31135527044534683,-0.0002087778993882239,0.6321656703948975,1.5062632709741592,0.0,0.0,0.0,0.0,0.0,0.000963935162872076,0.027832031017169356,2.1836569607257843,0.8374149724841118,2,0.0,0.045927032828330994,,,,,,
138,0.22529940493404865,-0.0002596684207674116,0.4606606513261795,1.5904175341129303,0.0,0.0,0.0,0.0,0.0,0.00021605747315334156,0.007812499883584678,2.258175477385521,0.7375171408057213,2,0.0,0.011679566465318203,,,,,,
139,0.3265659622848034,-0.00027653464348986745,0.6625762581825256,1.4818761944770813,0.0,0.0,0.0,0.0,0.0,0.0003075304707635951,0.010742187616415322,2.4707604944705963,0.8419355228543282,2,0.0,0.06347239762544632,,,,,,
140,0.2175386929884553,-0.0007121395610738546,0.44573691487312317,1.5392089486122131,0.0,0.0,0.0,0.0,0.0,0.0003127874945221265,0.013183593924622983,1.9326355755329132,0.7140388786792755,2,0.0,-0.003802413120865822,,,,,,
141,0.23609863221645355,-0.00021634934819303453,0.48129891976714134,1.4448252767324448,0.0,0.0,0.0,0.0,0.0,0.0002765977233138983,0.010742187238065526,2.2906637489795685,0.8749287649989128,2,0.0,0.05736489221453667,,,,,,
142,0.28490649722516537,-0.00018973497208207846,0.5787784606218338,1.430999606847763,0.0,0.0,0.0,0.0,0.0,0.0003898325910540734,0.01774088534875773,2.284281224012375,0.7255689650774002,2,0.0,0.013480384834110737,,,,,,
143,0.3398471884429455,-0.000635039214103017,0.6900554448366165,1.515165537595749,0.0,0.0,0.0,0.0,0.0,0.00019985592666671437,0.007649739505723119,2.292861193418503,0.8194668591022491,2,0.0,0.04487771913409233,,,,,,
144,0.2761892843991518,-0.00033213873393833637,0.5621016025543213,1.5097921788692474,0.0,0.0,0.0,0.0,0.0,0.00010558381654846016,0.0021158854506211355,2.610785387456417,0.7454982548952103,2,0.0,0.018297769129276276,,,,,,
145,0.2603451032191515,-0.0003471595700830221,0.530379194766283,1.4991097301244736,0.0,0.0,0.0,0.0,0.0,0.00017244187256437726,0.006998698037932627,2.4576936662197113,0.8443312123417854,2,0.0,0.054118115454912186,,,,,,
146,0.2592034116387367,-0.0005978942499496043,0.5285588055849075,1.492698147892952,0.0,0.0,0.0,0.0,0.0,0.00019315203223868593,0.006835937558207661,2.5213902443647385,0.7555940896272659,2,0.0,0.020928390324115753,,,,,,
147,0.3256790153682232,-0.00011136336252093315,0.6606326326727867,1.5086475014686584,0.0,0.0,0.0,0.0,0.0,0.00029207953866716707,0.012532552005723119,2.0157653093338013,0.821471095085144,2,0.0,0.05352981016039848,,,,,,
148,0.2620486691594124,-0.00019080023048445582,0.5335520394146442,1.5121823698282242,0.0,0.0,0.0,0.0,0.0,0.00032291223305946914,0.01171874997089617,1.8268224224448204,0.7635640874505043,2,0.0,0.021402249112725258,,,,,,
149,0.3261850420385599,-0.00047206523595377803,0.6623592525720596,1.5075048953294754,0.0,0.0,0.0,0.0,0.0,0.0004636296071112156,0.016927083488553762,1.9444742426276207,0.8027484640479088,2,0.0,0.05437493324279785,,,,,,
150,0.2377112042158842,-0.0010183823178522289,0.486986193805933,1.5878352969884872,0.0,0.0,0.0,0.0,0.0,0.0003287137215011171,0.012532552165794186,1.6814505904912949,0.7682965323328972,2,0.0,0.009685072116553783,,,,,,
151,0.2816980630159378,-0.00015802006237208843,0.5727513171732426,1.5065241605043411,0.0,0.0,0.0,0.0,0.0,0.00022379545589501504,0.00716145831393078,1.8854644745588303,0.8213341906666756,2,0.0,0.029799923300743103,,,,,,
152,0.32307616248726845,-0.00022890401305630803,0.6555629372596741,1.4921329617500305,0.0,0.0,0.0,0.0,0.0,0.0006014748591951502,0.022949218633584678,2.246822938323021,0.7159383222460747,2,0.0,0.010772951878607273,,,,,,
153,0.3099410589784384,-0.0004111760063096881,0.629740409553051,1.5059896409511566,0.0,0.0,0.0,0.0,0.0,0.0004991216678718047,0.024902343284338713,2.259658098220825,0.8380879014730453,2,0.0,0.05199914798140526,,,,,,
154,0.22703597135841846,4.571798490360379e-05,0.46244343742728233,1.4104885160923004,0.0,0.0,0.0,0.0,0.0,0.0005479544333866215,0.023437499810825102,3.3420394212007523,0.7875566557049751,2,0.0,0.030410706996917725,,,,,,
155,0.2695215344429016,-0.00075515266507864,0.5496356189250946,1.5137073993682861,0.0,0.0,0.0,0.0,0.0,0.00040943140265881084,0.02001953125,2.6993020474910736,0.8443518131971359,2,0.0,0.04890068247914314,,,,,,
156,0.22176843974739313,-0.0002808652934618294,0.45287781953811646,1.463202878832817,0.0,0.0,0.0,0.0,0.0,0.0007724551805949886,0.028320312616415322,2.904926136136055,0.7758276090025902,2,0.0,0.00395289808511734,,,,,,
157,0.2081122100353241,8.549750782549381e-05,0.4251355975866318,1.5136957466602325,0.0,0.0,0.0,0.0,0.0,0.0006863018106741947,0.026367187354480848,2.624695271253586,0.8642285913228989,2,0.0,0.0432908721268177,,,,,,
158,0.20269284211099148,0.000981960678473115,0.41243763640522957,1.5026461482048035,0.0,0.0,0.0,0.0,0.0,0.0005967619599687168,0.023925781075377017,3.6801914870738983,0.7893458381295204,2,0.0,0.014296666719019413,,,,,,
159,0.26881228759884834,-0.0006278195651248097,0.5478122755885124,1.4886788129806519,0.0,0.0,0.0,0.0,0.0,0.00025297977117588744,0.010253906366415322,2.1585454493761063,0.8276425153017044,2,0.0,0.04140488803386688,,,,,,
160,0.21424762345850468,-0.0007559384102933109,0.4388262555003166,1.4698554426431656,0.0,0.0,0.0,0.0,0.0,0.00043543280435187626,0.015624999927240424,1.5919490456581116,0.8014016225934029,2,0.0,0.018959185108542442,,,,,,
161,0.27245943434536457,-7.272360380738974e-05,0.5537136867642403,1.4415615648031235,0.0,0.0,0.0,0.0,0.0,0.0003158695208185236,0.01285807293606922,1.8455634862184525,0.8706347867846489,2,0.0,0.04015227034687996,,,,,,
162,0.20766221918165684,-0.0019457321614027023,0.4283251278102398,1.5182051211595535,0.0,0.0,0.0,0.0,0.0,0.0003683918860133417,0.013509114942280576,2.1078869849443436,0.6834456026554108,2,0.0,0.016421964392066002,,,,,,
163,0.2817379366606474,0.0008185324259102345,0.5704325810074806,1.4322963505983353,0.0,0.0,0.0,0.0,0.0,0.00086263633602357,0.034342447528615594,3.2711466252803802,0.873610720038414,2,0.0,0.05923057720065117,,,,,,
164,0.21608715876936913,-0.0005427031137514859,0.44228725507855415,1.5045889765024185,0.0,0.0,0.0,0.0,0.0,0.00017895242945087375,0.0043945312791038305,2.3051717057824135,0.7600240111351013,2,0.0,0.015284438617527485,,,,,,
165,0.2996369395405054,-0.00036244606599211693,0.6087777987122536,1.4631709456443787,0.0,0.0,0.0,0.0,0.0,0.0004064551103510894,0.0179036459303461,2.25656196475029,0.8421325758099556,2,0.0,0.03571470454335213,,,,,,
166,0.15913526993244886,0.00017802981892600656,0.3267246261239052,1.468357414007187,0.0,0.0,0.0,0.0,0.0,0.00027846869988934486,0.009928385392413475,3.3119480907917023,0.7440962642431259,2,0.0,0.037150803953409195,,,,,,
167,0.31972770020365715,-0.00018389173783361912,0.648331418633461,1.4180389195680618,0.0,0.0,0.0,0.0,0.0,0.00032759558234829456,0.012695312732830644,2.2411023527383804,0.8442603871226311,2,0.0,0.04190552234649658,,,,,,
168,0.21315685473382473,0.00032287812791764736,0.43394408002495766,1.379354253411293,0.0,0.0,0.0,0.0,0.0,0.0009083873173949542,0.03564453203580342,3.0795657336711884,0.7834049761295319,2,0.0,0.03719064220786095,,,,,,
169,0.2336096689105034,1.1021154932677746e-05,0.47593241557478905,1.4558560997247696,0.0,0.0,0.0,0.0,0.0,0.0006350431704049697,0.022298177238553762,2.7362097799777985,0.8836236223578453,2,0.0,0.045147985219955444,,,,,,
170,0.2305400287732482,-0.0004858413012698293,0.47103583812713623,1.497349888086319,0.0,0.0,0.0,0.0,0.0,0.00021782287512905896,0.006510416773380712,1.9617141783237457,0.8063637763261795,2,0.0,0.016032248735427856,,,,,,
171,0.30022120475769043,1.1119234841316938e-05,0.6085402742028236,1.3533494919538498,0.0,0.0,0.0,0.0,0.0,0.0005442450333248416,0.019205729477107525,2.588162213563919,0.843903660774231,2,0.0,0.043698910623788834,,,,,,
172,0.18605883792042732,-0.0005227273795753717,0.3822263553738594,1.5105379521846771,0.0,0.0,0.0,0.0,0.0,0.0004278777194031136,0.014648437252617441,1.6141066700220108,0.764272041618824,2,0.0,0.034506045281887054,,,,,,
173,0.2920406050980091,-0.0003751407202798873,0.5932965651154518,1.4108448028564453,0.0,0.0,0.0,0.0,0.0,0.0003274504424553015,0.012858073168899864,2.0231039449572563,0.8543471246957779,2,0.0,0.04504804313182831,,,,,,
174,0.2575948592275381,-6.551697151735425e-05,0.5237418189644814,1.4035116285085678,0.0,0.0,0.0,0.0,0.0,0.00042133930310228607,0.016927083415794186,1.5755925923585892,0.8123890161514282,2,0.0,0.020337767899036407,,,,,,
175,0.24773786216974258,-0.00028559035854414105,0.5041553787887096,1.351412683725357,0.0,0.0,0.0,0.0,0.0,0.00042605879207258113,0.019368489854969084,2.058050848543644,0.8627512231469154,2,0.0,0.04244479909539223,,,,,,
176,0.1752384603023529,0.00016601445531705394,0.35876450315117836,1.4366010427474976,0.0,0.0,0.0,0.0,0.0,0.00034187019718956435,0.017089843560825102,3.057399809360504,0.7546557560563087,2,0.0,0.03192451223731041,,,,,,
177,0.23618296533823013,3.512098919600248e-05,0.48031074926257133,1.3358431458473206,0.0,0.0,0.0,0.0,0.0,0.00037053619621474354,0.016764323052484542,3.093278005719185,0.8804201185703278,2,0.0,0.05528654158115387,,,,,,
178,0.2973237559199333,-0.00030997744761407375,0.6037726178765297,1.4175238907337189,0.0,0.0,0.0,0.0,0.0,0.0007346751508521265,0.03157552084303461,2.0520291179418564,0.747201569378376,2,0.0,0.03237606957554817,,,,,,
179,0.3324566185474396,-0.000761172384954989,0.6743224263191223,1.3144757598638535,0.0,0.0,0.0,0.0,0.0,0.00035291204198983905,0.015299479011446238,1.9867654666304588,0.847782164812088,2,0.0,0.04740709066390991,,,,,,
180,0.2666619438678026,-0.00016192820112337358,0.5423409380018711,1.4488675445318222,0.0,0.0,0.0,0.0,0.0,0.0005278219205138157,0.022298176801996306,3.477628469467163,0.8008588775992393,2,0.0,0.034619081765413284,,,,,,
181,0.36786530166864395,-0.0005768999399151653,0.7453453168272972,1.410153403878212,0.0,0.0,0.0,0.0,0.0,0.00036863324839941924,0.012207031337311491,1.7236947864294052,0.8276611864566803,2,0.0,0.04702999070286751,,,,,,
182,0.29855455085635185,-0.0005006378778489307,0.6069381982088089,1.4713058471679688,0.0,0.0,0.0,0.0,0.0,0.0002566804882917495,0.009114583430346102,2.114995539188385,0.7959901914000511,2,0.0,0.04759950935840607,,,,,,
183,0.3174982815980911,-1.4934077626094222e-05,0.6433360874652863,1.3849451392889023,0.0,0.0,0.0,0.0,0.0,0.0003886635977323749,0.01708984383731149,2.54395093023777,0.8350167796015739,2,0.0,0.055433135479688644,,,,,,
184,0.2520327549427748,-0.00013258011313155293,0.5128146409988403,1.4139961302280426,0.0,0.0,0.0,0.0,0.0,0.0001898286959658435,0.007649739447515458,1.8822929114103317,0.7390405386686325,2,0.0,0.0601288378238678,,,,,,
185,0.35532564483582973,-5.764898378401995e-05,0.718790203332901,1.3372686058282852,0.0,0.0,0.0,0.0,0.0,0.00017383052659170062,0.00667317706393078,1.9153644293546677,0.8216952607035637,2,0.0,0.054027363657951355,,,,,,
186,0.25296882912516594,-0.0006360827246680856,0.5156441889703274,1.4057298004627228,0.0,0.0,0.0,0.0,0.0,0.000405184142437065,0.015462239447515458,1.4612375795841217,0.8198637887835503,2,0.0,0.056256115436553955,,,,,,
187,0.3152536265552044,-0.0003704250557348132,0.6390570104122162,1.301483005285263,0.0,0.0,0.0,0.0,0.0,0.0004414368202105834,0.020182291948003694,2.933554545044899,0.8247818723320961,2,0.0,0.029981551691889763,,,,,,
188,0.20850137434899807,-0.00028690340695902705,0.42618707939982414,1.4350882321596146,0.0,0.0,0.0,0.0,0.0,0.0002621999433358724,0.010416666555101983,1.9140681028366089,0.8356839120388031,2,0.0,0.05227074399590492,,,,,,
189,0.3336144983768463,4.226691089570522e-05,0.6757642105221748,1.4366255849599838,0.0,0.0,0.0,0.0,0.0,0.0002149684196410817,0.009765625116415322,2.5329466462135315,0.7958820834755898,2,0.0,0.02765638194978237,,,,,,
190,0.26062691025435925,-0.0004787279758602381,0.5314585007727146,1.54120472073555,0.0,0.0,0.0,0.0,0.0,0.0002447880037834693,0.011555989505723119,1.5827286168932915,0.801182858645916,2,0.0,0.03352409973740578,,,,,,
191,0.2906082235276699,-0.000593121163547039,0.5911307781934738,1.4546809941530228,0.0,0.0,0.0,0.0,0.0,0.0005164690546735073,0.02213541632227134,1.752677634358406,0.8349524661898613,2,0.0,0.0386490672826767,,,,,,
192,0.25333901681005955,-0.0002818035973177757,0.5165999419987202,1.5597157180309296,0.0,0.0,0.0,0.0,0.0,0.000525155683135381,0.02408854143868666,2.550659641623497,0.8145605623722076,2,0.0,0.03861110284924507,,,,,,
193,0.2962666880339384,-0.0005087634781375527,0.6019576005637646,1.4011147767305374,0.0,0.0,0.0,0.0,0.0,0.0003466268626652891,0.012369791511446238,3.0132051557302475,0.8458264619112015,2,0.0,0.05296182259917259,,,,,,
194,0.28812875412404537,-0.0006264424882829189,0.5858943611383438,1.3973265290260315,0.0,0.0,0.0,0.0,0.0,0.00014201847500316944,0.0029296875291038305,1.979619674384594,0.8365414142608643,2,0.0,0.06597806513309479,,,,,,
195,0.33038216456770897,-0.0003683841787278652,0.6698086932301521,1.3845988512039185,0.0,0.0,0.0,0.0,0.0,0.0003818760760623263,0.016927083241171204,2.1632060781121254,0.8112887144088745,2,0.0,0.06637856364250183,,,,,,
196,0.2256701346486807,-0.0001167800510302186,0.45975667983293533,1.3638078719377518,0.0,0.0,0.0,0.0,0.0,0.0004905075111309998,0.020019531366415322,3.16566663980484,0.8610589876770973,2,0.0,0.04029340669512749,,,,,,
197,0.22933000605553389,0.000363791361451149,0.46683746948838234,1.4841735512018204,0.0,0.0,0.0,0.0,0.0,0.000834050972116529,0.033528646104969084,2.9890742003917694,0.8526651039719582,2,0.0,0.054647479206323624,,,,,,
198,0.33840399235486984,-0.00036793589242734015,0.685815341770649,1.3785815238952637,0.0,0.0,0.0,0.0,0.0,0.0005691851270057668,0.02766927157063037,2.758817210793495,0.8193808943033218,2,0.0,0.05948265269398689,,,,,,
199,0.285020612180233,0.0007567582360934466,0.5763609781861305,1.3055454194545746,0.0,0.0,0.0,0.0,0.0,0.0007846216903999448,0.035644531482830644,2.9960795491933823,0.8186665549874306,2,0.0,0.04160989448428154,,,,,,
200,0.22348435409367085,9.346060687676072e-05,0.4556862451136112,1.4840755313634872,0.0,0.0,0.0,0.0,0.0,0.0005566752151935361,0.025390625116415322,3.5044575333595276,0.8907137289643288,2,0.0,0.056037817150354385,0.0,0.2,0.8,217.4,12453.77021484375,nan
201,0.33197760954499245,0.00024465390015393496,0.6714988946914673,1.3388302475214005,0.0,0.0,0.0,0.0,0.0,0.0014038281005923636,0.05126953071157914,3.88896544277668,0.864869236946106,2,0.0,0.0575111098587513,,,,,,
202,0.24791650846600533,0.0002165421610698104,0.503722719848156,1.3871328979730606,0.0,0.0,0.0,0.0,0.0,0.0009435478059458546,0.04085286450572312,3.4490279853343964,0.8339776396751404,2,0.0,0.04761938750743866,,,,,,
203,0.33142799139022827,-0.0005512524512596428,0.6725184321403503,1.426657423377037,0.0,0.0,0.0,0.0,0.0,0.0004945266905451717,0.021647135581588373,1.9040019810199738,0.8537892624735832,2,0.0,0.04755251109600067,,,,,,
204,0.21723789535462856,-0.0004984400002285838,0.4446359649300575,1.5272146463394165,0.0,0.0,0.0,0.0,0.0,0.00027495207268657396,0.010091145886690356,2.5870962888002396,0.8369633555412292,2,0.0,0.03459502384066582,,,,,,
205,0.36890167742967606,-0.0001904919045045972,0.7466453462839127,1.4101672768592834,0.0,0.0,0.0,0.0,0.0,0.0003836569826489722,0.017578125,2.3487479090690613,0.8265921920537949,2,0.0,0.04793741926550865,,,,,,
206,0.20011684484779835,-0.00010100814688485116,0.40821467339992523,1.2964945435523987,0.0,0.0,0.0,0.0,0.0,0.00026553637735560187,0.008626302180346102,1.8762835264205933,0.8808214291930199,2,0.0,0.07696489989757538,,,,,,
207,0.4514354281127453,-0.0005848957225680351,0.9123315140604973,1.3818109184503555,0.0,0.0,0.0,0.0,0.0,0.0001554577620481723,0.0060221353196538985,2.5428000539541245,0.8090763315558434,2,0.0,0.050578851252794266,,,,,,
208,0.2461117021739483,-0.00014550922787748277,0.5005818009376526,1.3445628583431244,0.0,0.0,0.0,0.0,0.0,0.00024543580548197497,0.010742187441792339,2.391802564263344,0.8377263098955154,2,0.0,0.041137732565402985,,,,,,
209,0.33794625848531723,-2.7613292331807315e-05,0.6842354834079742,1.3812888711690903,0.0,0.0,0.0,0.0,0.0,0.00030618417122241226,0.01334635418606922,2.8556970953941345,0.841500036418438,2,0.0,0.09996926784515381,,,,,,
210,0.3199029788374901,-0.0001699035638011992,0.6482807174324989,1.3558239489793777,0.0,0.0,0.0,0.0,0.0,0.0001588234085829754,0.003743489636690356,2.2847165316343307,0.8443103730678558,2,0.0,0.040304362773895264,,,,,,
211,0.3051020335406065,-0.0011208247597096488,0.6208857744932175,1.4066752642393112,0.0,0.0,0.0,0.0,0.0,0.0004970808358848444,0.021972656235448085,1.9762967675924301,0.8098307326436043,2,0.0,0.08420934528112411,,,,,,
212,0.2697019688785076,0.00011462206020951271,0.5477366484701633,1.4269934296607971,0.0,0.0,0.0,0.0,0.0,0.00040801094746711897,0.014322916482342407,2.2252711206674576,0.8498940020799637,2,0.0,0.04201632738113403,,,,,,
213,0.29309226386249065,-0.00047413655556738377,0.5958924442529678,1.4599402248859406,0.0,0.0,0.0,0.0,0.0,0.0003639075862338359,0.015462239505723119,3.059754878282547,0.8001126646995544,2,0.0,0.08891618251800537,,,,,,
214,0.2705218866467476,-0.0002878652885556221,0.5500139929354191,1.39908267557621,0.0,0.0,0.0,0.0,0.0,0.00040895986057876144,0.01871744793606922,2.224771812558174,0.852685235440731,2,0.0,0.03681506961584091,,,,,,
215,0.25941355247050524,-0.000588812108617276,0.5289882943034172,1.4972615092992783,0.0,0.0,0.0,0.0,0.0,0.00041382251333743625,0.015462239738553762,1.882760614156723,0.8311702013015747,2,0.0,0.06081311032176018,,,,,,
216,0.31909431517124176,-0.00019669276662170887,0.6470734998583794,1.4152469336986542,0.0,0.0,0.0,0.0,0.0,0.000287777055746119,0.011881510232342407,3.3102298974990845,0.8306066393852234,2,0.0,0.03241317346692085,,,,,,
217,0.316052557900548,-0.00013268203474581242,0.6415139585733414,1.5239127725362778,0.0,0.0,0.0,0.0,0.0,0.000216935728531098,0.009114583182963543,1.9403152763843536,0.8213794752955437,2,0.0,0.06985106319189072,,,,,,
218,0.33166555128991604,0.0006755688227713108,0.669957347214222,1.329564243555069,0.0,0.0,0.0,0.0,0.0,0.0005744287891502609,0.024251302442280576,4.1164752542972565,0.8317286819219589,2,0.0,0.05626695230603218,,,,,,
219,0.3326294645667076,0.00022953638108447194,0.6737743690609932,1.4957504719495773,0.0,0.0,0.0,0.0,0.0,0.0009690962669992587,0.04150390625,3.0638444125652313,0.8402693271636963,2,0.0,0.06278257817029953,,,,,,
220,0.3458367884159088,0.0005472289631143212,0.6984798014163971,1.3167787939310074,0.0,0.0,0.0,0.0,0.0,0.0006871001551189693,0.027018228720407933,4.199059337377548,0.8620734140276909,2,0.0,0.04932849481701851,,,,,,
221,0.2531341537833214,-9.707207209430635e-05,0.5150606818497181,1.4330390691757202,0.0,0.0,0.0,0.0,0.0,0.0002446666171636025,0.009114583182963543,3.0118258595466614,0.8295260742306709,2,0.0,0.08831801265478134,,,,,,
222,0.31636642664670944,-0.0004655359371099621,0.6421345099806786,1.4117637425661087,0.0,0.0,0.0,0.0,0.0,0.00036082806605008955,0.01464843777648639,2.6803305000066757,0.8259831741452217,2,0.0,0.05172770842909813,,,,,,
223,0.250328591093421,-0.000463973730802536,0.5101814456284046,1.4327182620763779,0.0,0.0,0.0,0.0,0.0,9.527301790512865e-05,0.0017903645639307797,1.6665992438793182,0.8308162316679955,2,0.0,0.08492480963468552,,,,,,
224,0.24256906285881996,-1.2983917258679867e-05,0.4936913251876831,1.4212047457695007,0.0,0.0,0.0,0.0,0.0,0.0005493181392921542,0.019531249985448085,2.5389352440834045,0.8463660106062889,2,0.0,0.05075214430689812,,,,,,
225,0.2278098128736019,0.00030912649526726454,0.46403590962290764,1.505754992365837,0.0,0.0,0.0,0.0,0.0,0.0003554401882865932,0.018066406599245965,3.1890485137701035,0.869762234389782,2,0.0,0.06873040646314621,,,,,,
226,0.3331923522055149,-4.5757158659398556e-05,0.6744217723608017,1.3242590725421906,0.0,0.0,0.0,0.0,0.0,0.0007185656286310405,0.026204427238553762,2.862173229455948,0.831948034465313,2,0.0,0.07194392383098602,,,,,,
227,0.2619840195402503,-0.0005265185973257758,0.5326681286096573,1.274510145187378,0.0,0.0,0.0,0.0,0.0,0.00033451190938649233,0.014160156308207661,2.0275097489356995,0.82423996925354,2,0.0,0.05995551869273186,,,,,,
228,0.2695168387144804,-0.0006215248722583055,0.5482281781733036,1.3252425789833069,0.0,0.0,0.0,0.0,0.0,0.000455969696304237,0.02180989584303461,2.27863846719265,0.8384546488523483,2,0.0,0.07552576810121536,,,,,,
229,0.2311582239344716,-0.0004858006723225117,0.4715900644659996,1.383670598268509,0.0,0.0,0.0,0.0,0.0,0.0003673686542242649,0.01660156258731149,2.247874394059181,0.8209793269634247,2,0.0,0.03177512809634209,,,,,,
230,0.2235084157437086,-0.0003632242587627843,0.4560759477317333,1.3887779414653778,0.0,0.0,0.0,0.0,0.0,0.000523033123499772,0.022135416860692203,2.037766844034195,0.8732257261872292,2,0.0,0.062303006649017334,,,,,,
231,0.3313086573034525,-0.0008551122045901138,0.6728877872228622,1.4267075061798096,0.0,0.0,0.0,0.0,0.0,0.0006666420345027291,0.028320312820142135,1.971387729048729,0.8293028622865677,2,0.0,0.07360974699258804,,,,,,
232,0.22982938215136528,-0.0006848188932053745,0.4697801060974598,1.4586166590452194,0.0,0.0,0.0,0.0,0.0,0.0001403150581609225,0.0034179687063442543,1.8872710689902306,0.8706372231245041,2,0.0,0.06973385810852051,,,,,,
233,0.24884228222072124,-0.00016917969333007932,0.5069694370031357,1.4910863786935806,0.0,0.0,0.0,0.0,0.0,0.0006924039807927329,0.029134114156477153,2.4224242195487022,0.8349633291363716,2,0.0,0.06850495934486389,,,,,,
234,0.2862633876502514,-0.00015100945165613666,0.5813751816749573,1.4243987947702408,0.0,0.0,0.0,0.0,0.0,0.0004860806893702829,0.023763020639307797,2.503772020339966,0.8530545383691788,2,0.0,0.04631480574607849,,,,,,
