protocol,development_episode_id,method,train_seed,condition,J,success_at_horizon,collision,timeout,constraint_violation,terminal_step,failure_exposed,direct_path_fraction_during_failure,relay_path_fraction_during_failure,task_support_fraction_during_failure,legal_information_fraction_during_failure,mean_cache_age_during_failure,path_switch_count,traveled_distance,control_effort,evaluation_budget,topology_condition,onset,duration,checkpoint_sha256,tape_hash,inference_unit
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500068,snr_sg,2401,relay_failure,154.01443986780941,0.0,0.0,1.0,0.0,260,1,0.35,0.0,0.0,0.35,17.461111111111112,3,155945.03875732422,1243.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500069,snr_sg,2401,relay_failure,168.57367132790387,0.0,0.0,1.0,0.0,260,1,0.38333333333333336,0.0,0.0,0.38333333333333336,15.127777777777778,3,155145.09475708008,1167.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500070,snr_sg,2401,relay_failure,182.30970660224557,0.0,0.0,1.0,0.0,260,1,0.38333333333333336,0.0,0.0,0.38333333333333336,15.22777777777778,3,152648.01791381836,1170.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500071,snr_sg,2401,relay_failure,134.13035316206515,0.0,0.0,1.0,0.0,260,1,0.38333333333333336,0.0,0.0,0.38333333333333336,14.783333333333333,3,155117.11727905273,1218.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500072,snr_sg,2401,relay_failure,199.86051945760846,0.0,0.0,1.0,0.0,260,1,0.2833333333333333,0.0,0.15,0.4,14.066666666666666,21,153908.00625610352,1200.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500073,snr_sg,2401,relay_failure,190.04707453772426,0.0,0.0,1.0,0.0,260,1,0.31666666666666665,0.0,0.1,0.4,14.066666666666666,7,154920.00534057617,1205.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500074,snr_sg,2401,relay_failure,184.96145295724273,0.0,0.0,1.0,0.0,260,1,0.4,0.0,0.016666666666666666,0.4,14.066666666666666,7,155999.05114746094,1201.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500075,snr_sg,2401,relay_failure,53.97360776551068,0.0,0.0,1.0,0.0,260,1,0.35,0.0,0.0,0.35,20.55,3,158140.04788208008,1308.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500076,snr_sg,2401,relay_failure,201.05060991086066,0.0,0.0,1.0,0.0,260,1,0.25,0.0,0.21666666666666667,0.4166666666666667,13.861111111111112,33,155390.04876708984,1193.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500077,snr_sg,2401,relay_failure,202.61710115149617,0.0,0.0,1.0,0.0,260,1,0.25,0.0,0.18333333333333332,0.4,14.066666666666666,5,154177.9850769043,1183.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500078,snr_sg,2401,relay_failure,196.59415614791214,0.0,0.0,1.0,0.0,260,1,0.2833333333333333,0.0,0.15,0.4166666666666667,13.861111111111112,3,154943.97283935547,1195.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500079,snr_sg,2401,relay_failure,56.4700629748404,0.0,0.0,1.0,0.0,260,1,0.36666666666666664,0.0,0.0,0.36666666666666664,17.077777777777776,3,158732.05297851562,1305.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500080,snr_sg,2401,relay_failure,193.5504143666476,0.0,0.0,1.0,0.0,260,1,0.35,0.0,0.05,0.38333333333333336,14.277777777777779,4,150882.94403076172,1280.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500081,snr_sg,2401,relay_failure,59.43299769796431,0.0,0.0,1.0,0.0,260,1,0.36666666666666664,0.0,0.0,0.36666666666666664,18.66111111111111,3,156848.07373046875,1316.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500082,snr_sg,2401,relay_failure,183.54063033685088,0.0,0.0,1.0,0.0,260,1,0.4,0.0,0.03333333333333333,0.4166666666666667,13.861111111111112,5,155919.01034545898,1223.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500083,snr_sg,2401,relay_failure,145.32658589072526,0.0,0.0,1.0,0.0,260,1,0.4,0.0,0.0,0.4,14.916666666666666,3,158745.05770874023,1249.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500084,snr_sg,2401,relay_failure,192.0533328577876,0.0,0.0,1.0,0.0,260,1,0.35,0.0,0.05,0.38333333333333336,14.277777777777779,4,150846.9705505371,1267.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500085,snr_sg,2401,relay_failure,182.93079356104136,0.0,0.0,1.0,0.0,260,1,0.4,0.0,0.0,0.4,14.066666666666666,3,156061.04711914062,1228.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500086,snr_sg,2401,relay_failure,182.30716276168823,0.0,0.0,1.0,0.0,260,1,0.4,0.0,0.0,0.4,14.433333333333334,3,155134.04174804688,1194.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500087,snr_sg,2401,relay_failure,134.39202275685966,0.0,0.0,1.0,0.0,260,1,0.4,0.0,0.0,0.4,15.122222222222224,3,157441.0414428711,1263.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500088,snr_sg,2401,relay_failure,165.71458180062473,0.0,0.0,1.0,0.0,260,1,0.36666666666666664,0.0,0.0,0.36666666666666664,17.238888888888887,3,154879.06381225586,1257.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500089,snr_sg,2401,relay_failure,132.32647840119898,0.0,0.0,1.0,0.0,260,1,0.38333333333333336,0.0,0.0,0.38333333333333336,14.944444444444446,3,159615.99240112305,1220.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500090,snr_sg,2401,relay_failure,49.983062978833914,0.0,0.0,1.0,0.0,260,1,0.35,0.0,0.0,0.35,20.977777777777778,3,158884.05252075195,1296.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500091,snr_sg,2401,relay_failure,199.11959892697632,0.0,0.0,1.0,0.0,260,1,0.26666666666666666,0.0,0.18333333333333332,0.4,14.066666666666666,7,154732.9481201172,1191.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500092,snr_sg,2401,relay_failure,195.51447541825473,0.0,0.0,1.0,0.0,260,1,0.3,0.0,0.13333333333333333,0.4,14.066666666666666,5,154895.93997192383,1188.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500093,snr_sg,2401,relay_failure,134.081411678344,0.0,0.0,1.0,0.0,260,1,0.36666666666666664,0.0,0.0,0.36666666666666664,16.16111111111111,3,157003.98947143555,1240.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500094,snr_sg,2401,relay_failure,187.91079708002508,0.0,0.0,1.0,0.0,260,1,0.38333333333333336,0.0,0.0,0.38333333333333336,14.583333333333334,20,150992.99829101562,1269.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500095,snr_sg,2401,relay_failure,194.27505985833704,0.0,0.0,1.0,0.0,260,1,0.36666666666666664,0.0,0.05,0.4,14.066666666666666,4,150601.00253295898,1269.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500096,snr_sg,2401,relay_failure,128.05467061325908,0.0,0.0,1.0,0.0,260,1,0.36666666666666664,0.0,0.0,0.36666666666666664,16.75,3,156989.99124145508,1255.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500097,snr_sg,2401,relay_failure,204.46954158879817,0.0,0.0,1.0,0.0,260,1,0.21666666666666667,0.0,0.26666666666666666,0.43333333333333335,13.661111111111113,7,155330.96200561523,1186.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500098,snr_sg,2401,relay_failure,191.20844855718315,0.0,0.0,1.0,0.0,260,1,0.21666666666666667,0.0,0.2833333333333333,0.4166666666666667,13.861111111111112,41,155054.96286010742,1239.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500099,snr_sg,2401,relay_failure,197.26753298938274,0.0,0.0,1.0,0.0,260,1,0.31666666666666665,0.0,0.11666666666666667,0.4166666666666667,13.861111111111112,3,153782.9852294922,1209.0,10m,duration_44_60,44,60,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500000,snr_sg,2401,relay_failure,147.97390837967396,0.0,0.0,1.0,0.0,260,1,0.45,0.0,0.34,0.65,19.2,29,160928.0450439453,1253.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500001,snr_sg,2401,relay_failure,187.0165895447135,0.0,0.0,1.0,0.0,260,1,0.31,0.0,0.41,0.63,19.299999999999997,20,151180.0235900879,1235.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500002,snr_sg,2401,relay_failure,138.01605186611414,0.0,0.0,1.0,0.0,260,1,0.47,0.0,0.29,0.64,20.016666666666666,23,159347.0252380371,1264.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500003,snr_sg,2401,relay_failure,174.51758591085672,1.0,0.0,0.0,0.0,260,1,0.46,0.0,0.24,0.62,20.783333333333335,17,155389.00775146484,1189.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500004,snr_sg,2401,relay_failure,194.66612879000604,1.0,0.0,0.0,0.0,260,1,0.34,0.0,0.39,0.63,19.56,19,151761.99090576172,1146.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500005,snr_sg,2401,relay_failure,186.14574280194938,0.0,0.0,1.0,0.0,260,1,0.38,0.0,0.37,0.63,19.519999999999996,25,152719.97988891602,1147.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500006,snr_sg,2401,relay_failure,178.6127194557339,0.0,0.0,1.0,0.0,260,1,0.4,0.0,0.38,0.65,19.05,27,156361.04846191406,1109.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500007,snr_sg,2401,relay_failure,184.09151845425367,1.0,0.0,0.0,0.0,260,1,0.45,0.0,0.3,0.63,20.22,23,153776.98956298828,1169.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500008,snr_sg,2401,relay_failure,183.97277483530343,1.0,0.0,0.0,0.0,260,1,0.46,0.0,0.29,0.63,19.60333333333333,25,155001.9859008789,1185.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500009,snr_sg,2401,relay_failure,130.56640106625855,0.0,0.0,1.0,0.0,260,1,0.35,0.0,0.42,0.64,19.173333333333332,27,153949.98587036133,1273.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500010,snr_sg,2401,relay_failure,126.84131505247205,0.0,0.0,1.0,0.0,260,1,0.34,0.0,0.42,0.63,19.299999999999997,27,154127.99084472656,1271.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500011,snr_sg,2401,relay_failure,119.14943907782435,0.0,0.0,1.0,0.0,260,1,0.46,0.0,0.22,0.61,20.916666666666664,17,157855.04766845703,1286.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500012,snr_sg,2401,relay_failure,190.1642920244485,0.0,0.0,1.0,0.0,260,1,0.3,0.0,0.46,0.64,19.173333333333332,23,152787.9991455078,1234.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500013,snr_sg,2401,relay_failure,192.37382882088423,0.0,0.0,1.0,0.0,260,1,0.3,0.0,0.48,0.65,19.05,27,156438.0227355957,1085.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500014,snr_sg,2401,relay_failure,135.55403205379844,0.0,0.0,1.0,0.0,260,1,0.24,0.0,0.51,0.64,19.173333333333332,23,155196.97860717773,1243.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500015,snr_sg,2401,relay_failure,194.12868971005082,1.0,0.0,0.0,0.0,260,1,0.42,0.0,0.37,0.64,19.223333333333333,29,153423.02081298828,1155.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500016,snr_sg,2401,relay_failure,155.7853294108063,0.0,0.0,1.0,0.0,260,1,0.51,0.0,0.14,0.61,23.596666666666664,9,156084.99740600586,1294.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500017,snr_sg,2401,relay_failure,188.51725968346,0.0,0.0,1.0,0.0,260,1,0.28,0.0,0.46,0.63,19.299999999999997,22,152982.0090637207,1210.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500018,snr_sg,2401,relay_failure,118.23241205886006,0.0,0.0,1.0,0.0,260,1,0.47,0.0,0.22,0.62,22.08333333333333,15,157908.04818725586,1289.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500019,snr_sg,2401,relay_failure,194.8188034351915,1.0,0.0,0.0,0.0,260,1,0.39,0.0,0.37,0.64,19.266666666666666,23,153306.01602172852,1145.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500020,snr_sg,2401,relay_failure,156.8323499187827,0.0,0.0,1.0,0.0,260,1,0.51,0.0,0.21,0.63,20.75,19,158072.98495483398,1276.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500021,snr_sg,2401,relay_failure,135.76057955995202,0.0,0.0,1.0,0.0,260,1,0.23,0.0,0.52,0.65,19.05,21,156290.99508666992,1234.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500022,snr_sg,2401,relay_failure,167.06804514676332,0.0,0.0,1.0,0.0,260,1,0.47,0.0,0.24,0.62,20.88,19,155688.02005004883,1193.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500023,snr_sg,2401,relay_failure,199.87215128168464,0.0,0.0,1.0,0.0,260,1,0.18,0.0,0.57,0.66,18.93,27,154607.00704956055,1220.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500024,snr_sg,2401,relay_failure,178.73727667704225,0.0,0.0,1.0,0.0,260,1,0.42,0.0,0.38,0.65,19.05,29,156583.98681640625,1132.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500025,snr_sg,2401,relay_failure,132.45640938729048,0.0,0.0,1.0,0.0,260,1,0.44,0.0,0.33,0.65,19.2,27,160669.0129699707,1247.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500026,snr_sg,2401,relay_failure,149.8880984224379,0.0,0.0,1.0,0.0,260,1,0.47,0.0,0.27,0.63,20.383333333333333,21,157517.0438232422,1262.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500027,snr_sg,2401,relay_failure,158.38344688899815,0.0,0.0,1.0,0.0,260,1,0.45,0.0,0.35,0.66,18.933333333333334,29,160151.02600097656,1223.0,10m,duration_44_100,44,100,b1a5c38e4b5922dc01b81a40563085901b9d08616fad7dfb442c60f0efc2e602,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
