method,train_seed,update_start,update_end,environment_steps_million,train_avg_reward,approx_kl,clip_fraction
utr_sg,2304,21001,21500,5.376256,0.23647490374743937,0.0014977023128922144,0.013604167022742331
utr_sg,2304,21501,22000,5.504256,0.22951296408474445,0.0015537259508206854,0.014927083739312366
utr_sg,2304,22001,22500,5.632256,0.23396196204423905,0.001339667383881532,0.011982422210276128
utr_sg,2304,22501,23000,5.760256,0.21619603247568012,0.0014603046933198123,0.013214844110712875
utr_sg,2304,23001,23500,5.888256,0.2245182498842478,0.001783019015267806,0.017078125479863957
utr_sg,2304,23501,24000,6.016256,0.23929884190112352,0.0015623138761061443,0.014249349340097979
utr_sg,2304,24001,24500,6.144256,0.26881013879179955,0.0011886166352796837,0.009716797178785782
utr_sg,2304,24501,25000,6.272256,0.24956941559910775,0.0015286313819218153,0.014112630617804826
utr_sg,2304,25001,25500,6.400256,0.25689818120002744,0.0010981589326186907,0.008436198173672893
utr_sg,2304,25501,26000,6.528256,0.26018296475708486,0.001257461227082481,0.0104635419959086
utr_sg,2304,26001,26500,6.656256,0.2504174615368247,0.0016011382326056854,0.015217448325885926
utr_sg,2304,26501,27000,6.784256,0.2615923166424036,0.001979882251116273,0.020352865190594458
utr_sg,2304,27001,27500,6.912256,0.23536338232457638,0.001846227737932166,0.01846809947839938
utr_sg,2304,27501,28000,7.040256,0.26233286698162556,0.0012363851657270653,0.010208333596703596
utr_sg,2304,28001,28500,7.168256,0.22371552344039083,0.0015835700771731336,0.015066406662517693
utr_sg,2304,28501,29000,7.296256,0.22895584123954177,0.0015182099009480212,0.014200521225808189
utr_sg,2304,29001,29500,7.424256,0.25202583177387716,0.0014914769424006688,0.013459635778039228
utr_sg,2304,29501,30000,7.552256,0.24145551235973836,0.0016411518885894696,0.015363281714380719
utr_sg,2304,30001,30500,7.680256,0.26539393804967404,0.00147418132680559,0.01360351601667935
utr_sg,2304,30501,31000,7.808256,0.275422331482172,0.0015540410200295183,0.014785156644240488
utr_sg,2304,31001,31500,7.936256,0.27328361961245534,0.001944833842183165,0.020409505774674472
utr_sg,2304,31501,32000,8.064256,0.26154121128469704,0.0017317074901014448,0.01749869839323219
utr_sg,2304,32001,32500,8.192256,0.27530940566956996,0.0014913800720476773,0.014984375393018126
utr_sg,2304,32501,33000,8.320256,0.30429401095211506,0.001417996960976775,0.012847656582598574
utr_sg,2304,33001,33500,8.448256,0.2975218963623047,0.0012275395756375128,0.010743489903048612
utr_sg,2304,33501,34000,8.576256,0.28882514621317384,0.00129928628553231,0.011482422191824299
utr_sg,2304,34001,34500,8.704256,0.3051688774824142,0.0015729462725233387,0.014795573353709188
utr_sg,2304,34501,35000,8.832256,0.3087022790908813,0.0015840989129860595,0.015777995226380882
utr_sg,2304,35001,35500,8.960256,0.3164357223510742,0.00163245347311476,0.01658919320697896
utr_sg,2304,35501,36000,9.088256,0.3227192332446575,0.0011866353274238716,0.010498698204406538
utr_sg,2304,36001,36500,9.216256,0.31748712024092673,0.0018022315888068321,0.018225911990040915
utr_sg,2304,36501,37000,9.344256,0.3217771438062191,0.0015867366329985037,0.014958333773771301
utr_sg,2304,37001,37500,9.472256,0.30897172532975675,0.0013951225559291377,0.01245768262713682
utr_sg,2304,37501,38000,9.600256,0.325962397351861,0.0015380617365408327,0.014348307698266581
utr_sg,2304,38001,38500,9.728256,0.29416247057914735,0.001525240246107685,0.014592448334558868
utr_sg,2304,38501,39000,9.856256,0.2816849244385958,0.001628833729647032,0.015932943184277973
utr_sg,2304,39001,39063,9.984256,0.2892581460967896,0.0005689937322946895,0.0034928902727736546
utr_sg,2305,1,500,0.000256,-0.007445898532052525,0.0011031764574381668,0.005925781425088644
utr_sg,2305,501,1000,0.128256,0.022660368818211284,0.0010698202989585753,0.007412109598866664
utr_sg,2305,1001,1500,0.256256,0.09394385156861972,0.0006631218464911702,0.0033658855014946313
utr_sg,2305,1501,2000,0.384256,0.10270617028644029,0.0005309024211148881,0.0017643229732057079
utr_sg,2305,2001,2500,0.512256,0.11925907191261649,0.0007098207425789648,0.004166666789154988
utr_sg,2305,2501,3000,0.640256,0.1267976933196187,0.0006525283816007836,0.0030000000845175237
utr_sg,2305,3001,3500,0.768256,0.12115957782207988,0.0009408555297835239,0.005953776195121463
utr_sg,2305,3501,4000,0.896256,0.10682990825339221,0.0009203135105036229,0.005457031404133886
utr_sg,2305,4001,4500,1.024256,0.10736165034770966,0.0009154804323663181,0.0049088543168036266
utr_sg,2305,4501,5000,1.152256,0.11801601789891719,0.0008951603124337453,0.004833984504104592
utr_sg,2305,5001,5500,1.280256,0.13708991205692292,0.0008491687352646597,0.004181640751310624
utr_sg,2305,5501,6000,1.408256,0.09766497063729912,0.001421571520503221,0.01185481803282164
utr_sg,2305,6001,6500,1.536256,0.1200191319026053,0.0009510331414962819,0.00527669286110904
utr_sg,2305,6501,7000,1.664256,0.12593136754911394,0.0012157985197418382,0.009152344001224265
utr_sg,2305,7001,7500,1.792256,0.1314804446771741,0.0008940568194204083,0.005208333474467509
utr_sg,2305,7501,8000,1.920256,0.15461811989545823,0.0010252658705808245,0.006301432481268421
utr_sg,2305,8001,8500,2.048256,0.1603300806954503,0.0011604469148839293,0.007517578347760718
utr_sg,2305,8501,9000,2.176256,0.17516080883145332,0.0012770627491421082,0.009658203376282473
utr_sg,2305,9001,9500,2.304256,0.19764367673546077,0.0012026632988478615,0.00817447940306738
utr_sg,2305,9501,10000,2.432256,0.19843348664045335,0.0009961006636055262,0.005757161622052081
utr_sg,2305,10001,10500,2.560256,0.17527700045704842,0.001139725882714325,0.007812500209663994
utr_sg,2305,10501,11000,2.688256,0.15771691484563052,0.0014570988326076976,0.01232812538847793
utr_sg,2305,11001,11500,2.816256,0.17247048472613097,0.001093600715274684,0.0075846356431138705
utr_sg,2305,11501,12000,2.944256,0.1699094348104263,0.001355626347733959,0.011593750335858204
utr_sg,2305,12001,12500,3.072256,0.17656208396703005,0.0016027669714609742,0.015070963960548397
utr_sg,2305,12501,13000,3.200256,0.15069025542587042,0.0013760517590153526,0.011551432628533803
utr_sg,2305,13001,13500,3.328256,0.1702349918037653,0.001165352842928767,0.008361979382287246
utr_sg,2305,13501,14000,3.456256,0.18217974980175494,0.0012201554564441402,0.0093802085898933
utr_sg,2305,14001,14500,3.584256,0.2207602496445179,0.0014319530392279658,0.012632812880212441
utr_sg,2305,14501,15000,3.712256,0.21731499890238046,0.0015483171499605889,0.013950521238381043
utr_sg,2305,15001,15500,3.840256,0.20931823186576368,0.00142944813280246,0.0124101566230529
utr_sg,2305,15501,16000,3.968256,0.193788092687726,0.0015753311729849858,0.014480469168513081
utr_sg,2305,16001,16500,4.096256,0.22651970367133617,0.0014064811332696048,0.012363932651409414
utr_sg,2305,16501,17000,4.224256,0.20865999354422093,0.0015933735418235868,0.015035807721607853
utr_sg,2305,17001,17500,4.352256,0.20807620830088855,0.001484094581513087,0.013544271214923355
utr_sg,2305,17501,18000,4.480256,0.20202388201653956,0.0012874443801438205,0.011147786767280194
utr_sg,2305,18001,18500,4.608256,0.234662598118186,0.0013228027321729265,0.011118489885353484
utr_sg,2305,18501,19000,4.736256,0.2095838492885232,0.0017623836691703482,0.017659505721298048
utr_sg,2305,19001,19500,4.864256,0.2212957127764821,0.001440472005423843,0.013027995123004074
utr_sg,2305,19501,20000,4.992256,0.2238603423908353,0.001150851573387773,0.008620442956627812
utr_sg,2305,20001,20500,5.120256,0.23696500776708126,0.00149395118215458,0.013748698331182823
utr_sg,2305,20501,21000,5.248256,0.23129436700046063,0.0017620696563729586,0.016944661941903177
utr_sg,2305,21001,21500,5.376256,0.18705830937623977,0.0014701322260577054,0.013255859774071723
utr_sg,2305,21501,22000,5.504256,0.21772351735830306,0.0012198400571351113,0.009882812780677342
utr_sg,2305,22001,22500,5.632256,0.23861112889647484,0.0016336828815456056,0.01536197958671255
utr_sg,2305,22501,23000,5.760256,0.23547586452960967,0.0015006864666165663,0.013563802493095864
utr_sg,2305,23001,23500,5.888256,0.22737924048304559,0.0015827589992810872,0.014736979596491437
utr_sg,2305,23501,24000,6.016256,0.20103175672516227,0.0017005373443256101,0.016518880666932093
utr_sg,2305,24001,24500,6.144256,0.22931507129967213,0.0013220609992610297,0.011891927422839217
utr_sg,2305,24501,25000,6.272256,0.24422180092334747,0.0017035458889013105,0.016746094209316654
utr_sg,2305,25001,25500,6.400256,0.23591296465694905,0.0016639628068572398,0.016100260901032015
utr_sg,2305,25501,26000,6.528256,0.2347351743876934,0.001232257972908574,0.01066406280908268
utr_sg,2305,26001,26500,6.656256,0.2329704075306654,0.0013341743809702703,0.012379557657288388
utr_sg,2305,26501,27000,6.784256,0.2242515282779932,0.0017605804186138438,0.017447917145909743
utr_sg,2305,27001,27500,6.912256,0.23571096950396894,0.001973990875725569,0.02064388082403457
utr_sg,2305,27501,28000,7.040256,0.2265096619874239,0.0017654860407771218,0.017652995294425638
utr_sg,2305,28001,28500,7.168256,0.22546590147167445,0.001560023662172164,0.014973958807473537
utr_sg,2305,28501,29000,7.296256,0.23544302093982697,0.0014518311947704146,0.013632812891330105
utr_sg,2305,29001,29500,7.424256,0.23812824665009977,0.001644810052702261,0.015481120248208753
utr_sg,2305,29501,30000,7.552256,0.23935932284593583,0.0014907114412932576,0.014018229555513245
utr_sg,2305,30001,30500,7.680256,0.2410953322649002,0.0021801024051455817,0.023223959015973378
utr_sg,2305,30501,31000,7.808256,0.2553612262904644,0.0016191762653076313,0.01574869836639846
utr_sg,2305,31001,31500,7.936256,0.2129759711176157,0.0015562281320280738,0.01481119833473349
utr_sg,2305,31501,32000,8.064256,0.20424893344938755,0.0015463529985792394,0.014552083742979447
utr_sg,2305,32001,32500,8.192256,0.2198331320770085,0.0013951203955066302,0.012474609745608177
utr_sg,2305,32501,33000,8.320256,0.23938517771661283,0.0015497345805288144,0.01454166713275481
utr_sg,2305,33001,33500,8.448256,0.24337701560556887,0.001757952077347294,0.017818359885073732
utr_sg,2305,33501,34000,8.576256,0.234018966473639,0.0014728837170105106,0.013604818123509176
utr_sg,2305,34001,34500,8.704256,0.23826767142117022,0.0016795546154838327,0.016490234828204848
utr_sg,2305,34501,35000,8.832256,0.24265498292446136,0.0013020642410218185,0.011446614890068305
utr_sg,2305,35001,35500,8.960256,0.2511251774728298,0.001751831639956427,0.01673177131533157
utr_sg,2305,35501,36000,9.088256,0.24033263954520226,0.0013977449308687547,0.011906901367183309
utr_sg,2305,36001,36500,9.216256,0.23783614180982113,0.0017826275022271056,0.017283203600149136
utr_sg,2305,36501,37000,9.344256,0.19132923201471566,0.0015163423566100303,0.013570312911702785
utr_sg,2305,37001,37500,9.472256,0.18404192085959947,0.0016864835855327851,0.013026042040030007
utr_sg,2305,37501,38000,9.600256,0.22943629883229733,0.0018785232089946074,0.018762370323354843
utr_sg,2305,38001,38500,9.728256,0.2277640261799097,0.0016912359600507055,0.015149740027321968
utr_sg,2305,38501,39000,9.856256,0.21927203633636236,0.0017662768397397697,0.015647786928224376
utr_sg,2305,39001,39063,9.984256,0.22285460586112643,0.001408618305456073,0.012907159793752409
drtp_sg,2301,1,500,0.000256,-0.00437662923829339,0.0009155724792995746,0.005143880351621192
drtp_sg,2301,501,1000,0.128256,0.0014239923558343436,0.0009850807725103247,0.005729817870655097
drtp_sg,2301,1001,1500,0.256256,0.04852775094943354,0.0008017873432392358,0.0036315105297835544
drtp_sg,2301,1501,2000,0.384256,0.09205226959967149,0.00044558495721131895,0.0012923177485354245
drtp_sg,2301,2001,2500,0.512256,0.12971706153266133,0.0007816546428637138,0.0046875001247390176
drtp_sg,2301,2501,3000,0.640256,0.16005314521119,0.0008164669654476407,0.004716145982732996
drtp_sg,2301,3001,3500,0.768256,0.08293870157387573,0.0014142895822531803,0.012206380581075791
drtp_sg,2301,3501,4000,0.896256,0.1651747335344553,0.0006789183976793538,0.0035039063625736163
drtp_sg,2301,4001,4500,1.024256,0.17994808153063058,0.0007435106487059784,0.0035664063441217878
drtp_sg,2301,4501,5000,1.152256,0.1810747837945819,0.0009101051920206373,0.005223958477727137
drtp_sg,2301,5001,5500,1.280256,0.21032558601349594,0.000919033207971097,0.0048919272305793125
drtp_sg,2301,5501,6000,1.408256,0.21015287389606238,0.001097444551863191,0.0077513023024657745
drtp_sg,2301,6001,6500,1.536256,0.2092076148763299,0.0012080260075611779,0.008988281498022842
drtp_sg,2301,6501,7000,1.664256,0.20553090244531633,0.0011284464150315518,0.0077994793907273565
drtp_sg,2301,7001,7500,1.792256,0.22459203896671534,0.0010221472205954947,0.006707682486856356
drtp_sg,2301,7501,8000,1.920256,0.20199908637441694,0.0012310144797426496,0.009412109629658516
drtp_sg,2301,8001,8500,2.048256,0.22745127368718385,0.0009686297938096684,0.006854166835488286
drtp_sg,2301,8501,9000,2.176256,0.22538629703968763,0.0009161310916949028,0.005964192864601501
drtp_sg,2301,9001,9500,2.304256,0.2332296011298895,0.0013127442877503197,0.01084114613843849
drtp_sg,2301,9501,10000,2.432256,0.21475122360885143,0.001337863145465235,0.011033854515699205
drtp_sg,2301,10001,10500,2.560256,0.24376463583111763,0.0010691003329363106,0.00762044293404324
drtp_sg,2301,10501,11000,2.688256,0.2412865214049816,0.001213070305554083,0.010041666970821098
drtp_sg,2301,11001,11500,2.816256,0.24980656670033932,0.001259581303369221,0.010205729432986118
drtp_sg,2301,11501,12000,2.944256,0.2389834976196289,0.0011929286922174162,0.009522786742134486
drtp_sg,2301,12001,12500,3.072256,0.22413276754319666,0.0013869654596984822,0.012156901349837426
drtp_sg,2301,12501,13000,3.200256,0.2569672811329365,0.0012224711376657065,0.010121094049827662
drtp_sg,2301,13001,13500,3.328256,0.2186133055910468,0.0013911844877275144,0.011252604504057672
drtp_sg,2301,13501,14000,3.456256,0.23759649857133627,0.0012481192529624726,0.009601562773343175
drtp_sg,2301,14001,14500,3.584256,0.2318724900856614,0.0013892702050889055,0.011860677424061578
drtp_sg,2301,14501,15000,3.712256,0.22205075390636922,0.0011340139074715503,0.00802343773090979
drtp_sg,2301,15001,15500,3.840256,0.23098254585266112,0.0016270915445954106,0.01444791705859825
drtp_sg,2301,15501,16000,3.968256,0.24112655492126941,0.0018562560475572046,0.018069661998713855
drtp_sg,2301,16001,16500,4.096256,0.241780663266778,0.0014896078048047148,0.013430338944192044
drtp_sg,2301,16501,17000,4.224256,0.22698980018869042,0.0014203918818673923,0.012463542072102428
drtp_sg,2301,17001,17500,4.352256,0.22398518111463636,0.0013140195408179044,0.010829427382268476
drtp_sg,2301,17501,18000,4.480256,0.21895001563429833,0.0013550645024542965,0.011809896170336287
drtp_sg,2301,18001,18500,4.608256,0.19972711220383643,0.0010979713868049046,0.009073567960585933
drtp_sg,2301,18501,19000,4.736256,0.23159245264902711,0.0012008310093095428,0.009892578400787897
drtp_sg,2301,19001,19500,4.864256,0.2238396746739745,0.0012864818458386545,0.010664713861828204
drtp_sg,2301,19501,20000,4.992256,0.22515927319112233,0.0014191837345376057,0.012735677449090871
drtp_sg,2301,20001,20500,5.120256,0.2343861320540309,0.001428881693266399,0.012986979544453789
drtp_sg,2301,20501,21000,5.248256,0.2258226370960474,0.0012731524067967253,0.010436198189272545
drtp_sg,2301,21001,21500,5.376256,0.23080756022036075,0.0010947610225560606,0.008513672101486009
drtp_sg,2301,21501,22000,5.504256,0.21970013082772494,0.001164453668747227,0.009375000266416463
drtp_sg,2301,22001,22500,5.632256,0.2362048316895962,0.0012564069274058043,0.010677734694501851
drtp_sg,2301,22501,23000,5.760256,0.229713027857244,0.001001609735246801,0.007239583532616962
drtp_sg,2301,23001,23500,5.888256,0.1956288281995803,0.0011382364060073076,0.009229166946315672
drtp_sg,2301,23501,24000,6.016256,0.2258807662576437,0.0014906330016380394,0.013852213929523714
drtp_sg,2301,24001,24500,6.144256,0.23779170866310598,0.0014016511543337997,0.012503255554125644
drtp_sg,2301,24501,25000,6.272256,0.25138661900162695,0.0014363705147455508,0.013034505572286435
drtp_sg,2301,25001,25500,6.400256,0.24031334921717643,0.0012861884905187235,0.011334635776816867
drtp_sg,2301,25501,26000,6.528256,0.22201715970039368,0.0011487782008919854,0.00951562525460031
drtp_sg,2301,26001,26500,6.656256,0.2237254423573613,0.0014014400031167782,0.01246223993843887
drtp_sg,2301,26501,27000,6.784256,0.24795787834376096,0.001581185468128143,0.014901042079203761
drtp_sg,2301,27001,27500,6.912256,0.23640646255016326,0.0013838887775834007,0.012391927425342146
drtp_sg,2301,27501,28000,7.040256,0.2286144031584263,0.0015452058947776068,0.014658854552253615
drtp_sg,2301,28001,28500,7.168256,0.2209635693281889,0.00132021389644554,0.011149739899672568
drtp_sg,2301,28501,29000,7.296256,0.21451116002351045,0.0012582125679530974,0.010504557590233162
drtp_sg,2301,29001,29500,7.424256,0.2054564391123131,0.0017267649801124183,0.01664583378523821
drtp_sg,2301,29501,30000,7.552256,0.22382439616322516,0.001379327310551159,0.012029297233966644
drtp_sg,2301,30001,30500,7.680256,0.21253932455927133,0.0012172659018803316,0.009310547139437403
drtp_sg,2301,30501,31000,7.808256,0.23460390460491182,0.0012960853350738617,0.010688802373886573
drtp_sg,2301,31001,31500,7.936256,0.22869481512904166,0.0012700915822200214,0.010332682572072371
drtp_sg,2301,31501,32000,8.064256,0.21622180181741715,0.0012943537757376645,0.011220052409858908
drtp_sg,2301,32001,32500,8.192256,0.22069918782263995,0.0014925322124099676,0.013273437860421837
drtp_sg,2301,32501,33000,8.320256,0.26081046302616595,0.001353436795093934,0.011429036789224483
drtp_sg,2301,33001,33500,8.448256,0.24141563655436038,0.0012827473707826933,0.010895833629532716
drtp_sg,2301,33501,34000,8.576256,0.25940658669173716,0.0013882341099918719,0.012500000362284481
drtp_sg,2301,34001,34500,8.704256,0.2526559025943279,0.0009526804449366532,0.0071321616676286795
drtp_sg,2301,34501,35000,8.832256,0.2683457849398255,0.0011633607550156696,0.009126953405153472
drtp_sg,2301,35001,35500,8.960256,0.26758491206169127,0.0015831770566334504,0.014235677506541833
drtp_sg,2301,35501,36000,9.088256,0.2597984551787376,0.0012625251702217276,0.010384114888787736
drtp_sg,2301,36001,36500,9.216256,0.27332046273350713,0.0014180660552716854,0.012177734719763975
drtp_sg,2301,36501,37000,9.344256,0.27679485726356506,0.0012958008631834023,0.010914062799187376
drtp_sg,2301,37001,37500,9.472256,0.26680648235231635,0.0013239475559231884,0.01150065137038473
drtp_sg,2301,37501,38000,9.600256,0.2744660998135805,0.0012851634743653098,0.010755859679658896
drtp_sg,2301,38001,38500,9.728256,0.2668674551844597,0.001361987252134133,0.01092187531851232
drtp_sg,2301,38501,39000,9.856256,0.2687946416195482,0.0012175569202863645,0.009914713823935018
drtp_sg,2301,39001,39063,9.984256,0.2973079068793191,0.0009551596621104274,0.00592137912532226
drtp_sg,2302,1,500,0.000256,0.01882025112133124,0.0009191798608118612,0.005457682454492897
drtp_sg,2302,501,1000,0.128256,0.040413047907139114,0.0010607028164677105,0.007137370000418741
drtp_sg,2302,1001,1500,0.256256,0.07496868506509054,0.0007566764103412424,0.0038216146831400693
drtp_sg,2302,1501,2000,0.384256,0.10819302954524755,0.0004478653780586228,0.0009589844071306289
drtp_sg,2302,2001,2500,0.512256,0.11585181960230694,0.0007413691576648489,0.003018229254812468
drtp_sg,2302,2501,3000,0.640256,0.1192714637350291,0.000728397436519117,0.003248698009294458
drtp_sg,2302,3001,3500,0.768256,0.1360431637018919,0.0008245199064453269,0.004496744916890748
drtp_sg,2302,3501,4000,0.896256,0.14714431741600856,0.0007695633338419914,0.0035898438520962374
drtp_sg,2302,4001,4500,1.024256,0.15394600246846676,0.0007366593943559109,0.0031009115556953474
drtp_sg,2302,4501,5000,1.152256,0.1428032575175166,0.0010275008436525846,0.005824218911700882
drtp_sg,2302,5001,5500,1.280256,0.15048655541613698,0.001059918247332007,0.006391276217065751
drtp_sg,2302,5501,6000,1.408256,0.1657312749400735,0.0011123472385603838,0.00704231790889753
drtp_sg,2302,6001,6500,1.536256,0.17437735428661108,0.0009051958937801219,0.004796224099933169
drtp_sg,2302,6501,7000,1.664256,0.1736157840117812,0.001162709751307223,0.007858073141716887
drtp_sg,2302,7001,7500,1.792256,0.15778245318308473,0.0012338632840101123,0.00836588565952843
drtp_sg,2302,7501,8000,1.920256,0.13989753357693552,0.0013003625749646135,0.009660156532307156
drtp_sg,2302,8001,8500,2.048256,0.16550712447613478,0.0010786409525230733,0.006858724163204898
drtp_sg,2302,8501,9000,2.176256,0.18533207178115846,0.0011651896014236625,0.00772005230654031
drtp_sg,2302,9001,9500,2.304256,0.19639639400690795,0.001323065548161744,0.009999349260993768
drtp_sg,2302,9501,10000,2.432256,0.1864179299995303,0.0018563809204103245,0.01791210986423539
drtp_sg,2302,10001,10500,2.560256,0.18676426722481848,0.0015326848328832054,0.013470703522441908
drtp_sg,2302,10501,11000,2.688256,0.1625342395529151,0.001641199983537565,0.014461588946403935
drtp_sg,2302,11001,11500,2.816256,0.1662182685956359,0.0013555121370745834,0.010518229480017908
drtp_sg,2302,11501,12000,2.944256,0.19332649252563716,0.0014286627119669587,0.011329427379532717
drtp_sg,2302,12001,12500,3.072256,0.17037055453658104,0.001396031127549576,0.010525390909868293
drtp_sg,2302,12501,13000,3.200256,0.1496943710371852,0.0014497214843025472,0.011915364935528487
drtp_sg,2302,13001,13500,3.328256,0.17692508900165557,0.0014449868022184083,0.011725260778854135
drtp_sg,2302,13501,14000,3.456256,0.20224807626008987,0.00154477255816467,0.013170573271927423
drtp_sg,2302,14001,14500,3.584256,0.19042454335093498,0.001577485675935954,0.013916667060460896
drtp_sg,2302,14501,15000,3.712256,0.20684366454184056,0.001514561552623488,0.013202474312565755
drtp_sg,2302,15001,15500,3.840256,0.22816909361630677,0.0015949822911091635,0.014466146262013353
drtp_sg,2302,15501,16000,3.968256,0.18587600278854371,0.0014208415858788582,0.012449870177661068
drtp_sg,2302,16001,16500,4.096256,0.20794121147692204,0.0018114489217590105,0.017710286945104597
drtp_sg,2302,16501,17000,4.224256,0.2237265622615814,0.0017902350127812156,0.01838737027841853
drtp_sg,2302,17001,17500,4.352256,0.21973044808954,0.0017381141892465121,0.01671549527940806
drtp_sg,2302,17501,18000,4.480256,0.2286360447332263,0.0015900973430246525,0.014832031675148755
drtp_sg,2302,18001,18500,4.608256,0.2376468752026558,0.0016566847679696317,0.01551757857069606
drtp_sg,2302,18501,19000,4.736256,0.1982227229550481,0.0016035001958457494,0.014891927547403611
drtp_sg,2302,19001,19500,4.864256,0.21320395709574222,0.0016780217754067011,0.016332682760432364
drtp_sg,2302,19501,20000,4.992256,0.19894736592471599,0.0014571539782406598,0.013311849371355492
drtp_sg,2302,20001,20500,5.120256,0.22439220796525478,0.0013586540281723142,0.012111328469298315
drtp_sg,2302,20501,21000,5.248256,0.21693261310085654,0.0017809543278969248,0.017708333827147725
drtp_sg,2302,21001,21500,5.376256,0.13973960033617913,0.002101165317129617,0.02243229229969438
drtp_sg,2302,21501,22000,5.504256,0.20049030586332084,0.0014325272803089259,0.013236979548120871
drtp_sg,2302,22001,22500,5.632256,0.2118637718707323,0.0016949295134369628,0.01655664108559722
drtp_sg,2302,22501,23000,5.760256,0.20228736701607705,0.001768006107239968,0.017954427592048888
drtp_sg,2302,23001,23500,5.888256,0.19249047679454087,0.0018628009781429314,0.019062500538770108
drtp_sg,2302,23501,24000,6.016256,0.22410013198852538,0.0015821976057486535,0.015306641080940608
drtp_sg,2302,24001,24500,6.144256,0.22812605775892736,0.0013334935603270344,0.01198242219327949
drtp_sg,2302,24501,25000,6.272256,0.2080943572819233,0.001795994810873093,0.017972005732473918
drtp_sg,2302,25001,25500,6.400256,0.23850356262922287,0.0015373622450188028,0.01415950560994679
drtp_sg,2302,25501,26000,6.528256,0.22183350017666817,0.0015068301412378107,0.014427734771976248
drtp_sg,2302,26001,26500,6.656256,0.22090824089199304,0.0019446203383185914,0.019535156814788932
drtp_sg,2302,26501,27000,6.784256,0.23616607336699963,0.0018111094634489966,0.018241536988294685
drtp_sg,2302,27001,27500,6.912256,0.24933905908465384,0.0016549249185785113,0.016162109825760128
drtp_sg,2302,27501,28000,7.040256,0.23764956600964068,0.0019235448045971286,0.019551432844193188
drtp_sg,2302,28001,28500,7.168256,0.22497803635895253,0.0017282213915344284,0.0169798181951046
drtp_sg,2302,28501,29000,7.296256,0.16141553969681263,0.0015681173083739765,0.014656901452282909
drtp_sg,2302,29001,29500,7.424256,0.1533928354755044,0.001765164971270671,0.017344401525042484
drtp_sg,2302,29501,30000,7.552256,0.19221186343580485,0.0015216162796347426,0.014277344143483788
drtp_sg,2302,30001,30500,7.680256,0.22905621962994338,0.0020664644357244965,0.020919922470115124
drtp_sg,2302,30501,31000,7.808256,0.2531668495088816,0.002375205344188834,0.025220052786404268
drtp_sg,2302,31001,31500,7.936256,0.21166837277263403,0.0017298773293884144,0.016923828613129445
drtp_sg,2302,31501,32000,8.064256,0.19492383460700513,0.0016406820335320442,0.01600260462460574
drtp_sg,2302,32001,32500,8.192256,0.1888120187371969,0.001627011289347736,0.015065755648422056
drtp_sg,2302,32501,33000,8.320256,0.2179439014568925,0.0017222097062579652,0.017164714011887554
drtp_sg,2302,33001,33500,8.448256,0.1893945256024599,0.0013350136038094707,0.01192838575161295
drtp_sg,2302,33501,34000,8.576256,0.21511104328930378,0.0018113560875872162,0.018093750543601347
drtp_sg,2302,34001,34500,8.704256,0.2216752253174782,0.0017769071601921064,0.01792838593304623
drtp_sg,2302,34501,35000,8.832256,0.2109596596509218,0.0013765856226720227,0.012794271199847572
drtp_sg,2302,35001,35500,8.960256,0.19794626292958856,0.0014855071482749334,0.013513672234665137
drtp_sg,2302,35501,36000,9.088256,0.22751729254424571,0.0015755152465959808,0.015343750429339708
drtp_sg,2302,36001,36500,9.216256,0.23911158525943757,0.0015510513629314873,0.014626302511256654
drtp_sg,2302,36501,37000,9.344256,0.2331627312451601,0.0017621254826960017,0.01770442757877754
drtp_sg,2302,37001,37500,9.472256,0.2431675433963537,0.0015392586179483723,0.014733724392950535
drtp_sg,2302,37501,38000,9.600256,0.2212921150177717,0.001775986171854419,0.018309896352759095
drtp_sg,2302,38001,38500,9.728256,0.23607970583438873,0.0016448763928630355,0.015541016083094291
drtp_sg,2302,38501,39000,9.856256,0.2151700738221407,0.0014767484373235822,0.014088542046491057
drtp_sg,2302,39001,39063,9.984256,0.17319780150576244,0.001132668968323357,0.009228257496567768
drtp_sg,2303,1,500,0.000256,0.0038747015983935855,0.0007454191946036037,0.0029804688371368685
drtp_sg,2303,501,1000,0.128256,0.05921478270428451,0.000719263738087496,0.003686849062156398
drtp_sg,2303,1001,1500,0.256256,0.08989758735452778,0.00043127288993017975,0.0013561198301031254
drtp_sg,2303,1501,2000,0.384256,0.07598728118749568,0.0010452495427116446,0.007423828324303031
drtp_sg,2303,2001,2500,0.512256,0.10655362930893898,0.0006656863032732568,0.00267708341445541
drtp_sg,2303,2501,3000,0.640256,0.13289157002046703,0.0006082337762578997,0.0019654948450624943
drtp_sg,2303,3001,3500,0.768256,0.132126685035415,0.0007223291809411118,0.0032291667527751997
drtp_sg,2303,3501,4000,0.896256,0.13402535530924797,0.0007451730213929295,0.00336328135500662
drtp_sg,2303,4001,4500,1.024256,0.11403747276589274,0.0008251935469847921,0.004558593856869265
drtp_sg,2303,4501,5000,1.152256,0.13473113577440382,0.0007546565162290335,0.0034511719751753843
drtp_sg,2303,5001,5500,1.280256,0.13524083569832146,0.0009299065313927408,0.005122395981685258
drtp_sg,2303,5501,6000,1.408256,0.13815539968013762,0.0009522667928141193,0.00564713560504606
drtp_sg,2303,6001,6500,1.536256,0.16980145205557345,0.0007896152130639772,0.004402343871886842
drtp_sg,2303,6501,7000,1.664256,0.15785080805420876,0.0009728323068928451,0.005981771014165133
