update,loss,policy_loss,value_loss,entropy,intent_loss,intent_acc,chain_aux_loss,chain_aux_acc,chain_aux_effective_coef,approx_kl,clip_fraction,grad_norm,explained_variance,ppo_epochs_ran,critic_warmup_active,train_avg_reward,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_avg_steps,eval_avg_distance,eval_intent_acc
241,0.3037990406155586,-0.0008816171903163195,0.6158687956631184,1.0845785290002823,0.0,0.0,0.0,0.0,0.0,0.0004650320306609501,0.020833333459449932,2.1499029099941254,0.879877045750618,2,0.0,0.0713350847363472,,,,,,
242,0.21336845215409994,0.00019623554544523358,0.43451520428061485,1.3617949038743973,0.0,0.0,0.0,0.0,0.0,0.00016566638714721194,0.00602213543606922,2.2137422412633896,0.839851938188076,2,0.0,0.07876230031251907,,,,,,
243,0.26854177843779325,-0.00012652657460421324,0.5439056530594826,1.0948413163423538,0.0,0.0,0.0,0.0,0.0,0.0004132317419589526,0.015136718866415322,2.0683147609233856,0.866104319691658,2,0.0,0.05525217950344086,,,,,,
244,0.2721592504531145,-0.0006357408565236256,0.5533271580934525,1.2895282953977585,0.0,0.0,0.0,0.0,0.0,0.0005680974531969696,0.024414063125732355,1.6381146758794785,0.8195371255278587,2,0.0,0.1015196442604065,,,,,,
245,0.29722140170633793,-0.00010328367352485657,0.6017062850296497,1.1761516630649567,0.0,0.0,0.0,0.0,0.0,0.0002903052272813511,0.011067708503105678,1.5612703263759613,0.8194577321410179,2,0.0,0.05552855506539345,,,,,,
246,0.3013784736394882,-0.0006950832903385162,0.6121312938630581,1.330697774887085,0.0,0.0,0.0,0.0,0.0,0.0003369647502040607,0.012369791540550068,2.0671012848615646,0.8227729201316833,2,0.0,0.09338285773992538,,,,,,
247,0.32573485374450684,-0.00014398014172911644,0.6585006937384605,1.1238369643688202,0.0,0.0,0.0,0.0,0.0,0.00020681288970081368,0.008300781308207661,1.8223498463630676,0.836341917514801,2,0.0,0.09381579607725143,,,,,,
248,0.261887663975358,-0.00024655822198837996,0.5317007824778557,1.2387219071388245,0.0,0.0,0.0,0.0,0.0,0.0007126000409698463,0.027506510901730508,2.3156805336475372,0.8550195321440697,2,0.0,0.07816963642835617,,,,,,
249,0.2674754969775677,-0.0005322590004652739,0.5430126264691353,1.166187360882759,0.0,0.0,0.0,0.0,0.0,0.0005016858201543073,0.017578124534338713,2.2360101342201233,0.8382131904363632,2,0.0,0.06152511015534401,,,,,,
250,0.2542219515889883,-0.00025707948952913284,0.5163665376603603,1.2347430139780045,0.0,0.0,0.0,0.0,0.0,0.00033079581044148654,0.01464843777648639,2.028640568256378,0.874726913869381,2,0.0,0.08717963099479675,,,,,,
251,0.2748170495033264,-0.00033623981289565563,0.5573975965380669,1.181834027171135,0.0,0.0,0.0,0.0,0.0,0.00044308330325293355,0.014322916904347949,2.5539569556713104,0.8615095689892769,2,0.0,0.034272268414497375,,,,,,
252,0.24369012285023928,-0.0007524641696363688,0.4957830086350441,1.149637684226036,0.0,0.0,0.0,0.0,0.0,0.0003249137905640964,0.013671874621650204,1.7562482506036758,0.8881178796291351,2,0.0,0.0699428841471672,,,,,,
253,0.24147450178861618,-0.0006788878235965967,0.4915243797004223,1.2029334902763367,0.0,0.0,0.0,0.0,0.0,0.000472583001737803,0.01904296875,1.936046525835991,0.8685430288314819,2,0.0,0.05759469047188759,,,,,,
254,0.21258695237338543,-0.0004107662825845182,0.4330403357744217,1.1741495579481125,0.0,0.0,0.0,0.0,0.0,0.00021809614827361656,0.007812500058207661,1.360986314713955,0.8699302077293396,2,0.0,0.05371874198317528,,,,,,
255,0.22223739512264729,-0.0008451446774415672,0.45385492220520973,1.2816383093595505,0.0,0.0,0.0,0.0,0.0,0.0006611927233279857,0.02506510424427688,1.7424687445163727,0.8983411341905594,2,0.0,0.06390918046236038,,,,,,
256,0.19214084278792143,-0.0005868551088497043,0.3924827575683594,1.1712267994880676,0.0,0.0,0.0,0.0,0.0,0.0002104798975324229,0.00618489581393078,1.4140885919332504,0.9058207422494888,2,0.0,0.04923456907272339,,,,,,
257,0.2622209805995226,-0.00040521949995309114,0.5322992280125618,1.1744718253612518,0.0,0.0,0.0,0.0,0.0,0.00040515352156944573,0.01416015625,2.093017131090164,0.8725263252854347,2,0.0,0.055182814598083496,,,,,,
258,0.3174290172755718,-2.6880763471126556e-05,0.6421180032193661,1.2010336816310883,0.0,0.0,0.0,0.0,0.0,9.719957523657285e-05,0.0029296874854480848,2.6870511919260025,0.8501741364598274,2,0.0,0.07092396169900894,,,,,,
259,0.2083440814167261,-0.0009846301982179284,0.4261981397867203,1.2567865699529648,0.0,0.0,0.0,0.0,0.0,0.0006254861827983405,0.026204426889307797,2.062349855899811,0.8862367197871208,2,0.0,0.04854174330830574,,,,,,
260,0.27290733344852924,-0.0005069507751613855,0.5538480319082737,1.1699114292860031,0.0,0.0,0.0,0.0,0.0,0.0004939287271099602,0.019042969099245965,1.17101439088583,0.8697308599948883,2,0.0,0.057253122329711914,,,,,,
261,0.20994634553790092,-1.7059501260519028e-06,0.42717449367046356,1.2130641639232635,0.0,0.0,0.0,0.0,0.0,0.0002479005499935738,0.008138020755723119,1.5685272216796875,0.8851277902722359,2,0.0,0.05797075107693672,,,,,,
262,0.2872550766915083,-5.440041422843933e-05,0.5825232416391373,1.3173804581165314,0.0,0.0,0.0,0.0,0.0,0.0004500264567468548,0.013834635581588373,2.328110918402672,0.8445927202701569,2,0.0,0.06888920068740845,,,,,,
263,0.22974410094320774,-0.0010898736509261653,0.4694570004940033,1.2981744408607483,0.0,0.0,0.0,0.0,0.0,0.0003282458750391015,0.011555989505723119,2.0618523359298706,0.8860239386558533,2,0.0,0.07164328545331955,,,,,,
264,0.2567041963338852,-0.0004012879217043519,0.5213789753615856,1.1946665048599243,0.0,0.0,0.0,0.0,0.0,0.00019979031480943377,0.006835937412688509,2.0363485366106033,0.8412929028272629,2,0.0,0.059037838131189346,,,,,,
265,0.3262016884982586,-0.0010596170322969556,0.6627383530139923,1.3692888170480728,0.0,0.0,0.0,0.0,0.0,0.00026608047596710094,0.00911458331393078,2.030319295823574,0.840492270886898,2,0.0,0.08276229351758957,,,,,,
266,0.18177402205765247,-0.0007420303300023079,0.3717001639306545,1.1113427728414536,0.0,0.0,0.0,0.0,0.0,0.0001893292765089427,0.006022135567036457,1.472857341170311,0.8930296450853348,2,0.0,0.04205508902668953,,,,,,
267,0.293486587703228,-0.0011107768514193594,0.596914816647768,1.2866811603307724,0.0,0.0,0.0,0.0,0.0,0.0008937788993534923,0.02897135424427688,1.887000948190689,0.846135750412941,2,0.0,0.07242289185523987,,,,,,
268,0.24874535016715527,-0.0004690421774284914,0.5055359937250614,1.1845341473817825,0.0,0.0,0.0,0.0,0.0,0.000381790730443754,0.015787760668899864,2.0276239067316055,0.8748074397444725,2,0.0,0.05142071843147278,,,,,,
269,0.2193794772028923,-0.0008586092735640705,0.44750792533159256,1.1719591617584229,0.0,0.0,0.0,0.0,0.0,0.00044155710293125594,0.017415364418411627,1.9658060520887375,0.8787628337740898,2,0.0,0.0708744004368782,,,,,,
270,0.22562304697930813,-0.00047081103548407555,0.4598248861730099,1.272862195968628,0.0,0.0,0.0,0.0,0.0,0.00043557203525779187,0.015299479171517305,2.38869671523571,0.8804515674710274,2,0.0,0.07679331302642822,,,,,,
271,0.26975299045443535,-0.00025754631496965885,0.5472407415509224,1.2032768577337265,0.0,0.0,0.0,0.0,0.0,0.00016235897572869362,0.005696614520275034,2.309200033545494,0.8849334567785263,2,0.0,0.043015483766794205,,,,,,
272,0.21761211566627026,-0.0010870787446037866,0.44471730664372444,1.2198196649551392,0.0,0.0,0.0,0.0,0.0,0.00031839466294059093,0.011067708488553762,1.7967141568660736,0.886005237698555,2,0.0,0.0563415102660656,,,,,,
273,0.2246290184557438,-0.0009220136562362313,0.45840851590037346,1.2177430540323257,0.0,0.0,0.0,0.0,0.0,0.0002994940116423095,0.01350911459303461,2.2957886457443237,0.8760518357157707,2,0.0,0.043947238475084305,,,,,,
274,0.24776778742671013,-0.0008026287250686437,0.504217803478241,1.1794963330030441,0.0,0.0,0.0,0.0,0.0,0.0005030170734698913,0.02067057293606922,1.2943621054291725,0.8594458177685738,2,0.0,0.06038607656955719,,,,,,
275,0.3030348177999258,0.0004897961625829339,0.6126090362668037,1.2531641274690628,0.0,0.0,0.0,0.0,0.0,0.00033980688749579713,0.01546223956393078,3.002237617969513,0.8590487390756607,2,0.0,0.07115870714187622,,,,,,
276,0.19882359076291323,-6.17354380665347e-05,0.4052087143063545,1.239677518606186,0.0,0.0,0.0,0.0,0.0,0.00041008695188793354,0.019531249767169356,2.3899393379688263,0.9010058715939522,2,0.0,0.06403075903654099,,,,,,
277,0.2912921793758869,-0.0010232740314677358,0.5918684154748917,1.2062506973743439,0.0,0.0,0.0,0.0,0.0,0.0005284316234792641,0.020670572703238577,2.2094154059886932,0.8778037950396538,2,0.0,0.08472014218568802,,,,,,
278,0.2903789822012186,-0.00018295706831850111,0.5886211432516575,1.249543160200119,0.0,0.0,0.0,0.0,0.0,0.0001723974914966675,0.006347656337311491,2.17197385430336,0.8403852060437202,2,0.0,0.05623111501336098,,,,,,
279,0.23125448636710644,5.937051901128143e-05,0.4702252522110939,1.3058351427316666,0.0,0.0,0.0,0.0,0.0,0.00031983750295694335,0.013183594011934474,2.2268151193857193,0.8771938160061836,2,0.0,0.0675857737660408,,,,,,
280,0.22156114876270294,-0.0004410604014992714,0.4513613246381283,1.226150169968605,0.0,0.0,0.0,0.0,0.0,0.0005507696507720539,0.017252604142413475,2.1653183475136757,0.8846755921840668,2,0.0,0.06922927498817444,,,,,,
281,0.3958822339773178,-0.0006292317993938923,0.7998723238706589,1.1415611505508423,0.0,0.0,0.0,0.0,0.0,0.00047296730008383747,0.021809895682963543,1.8047229647636414,0.8742242008447647,2,0.0,0.07123509049415588,,,,,,
282,0.22919013164937496,-0.00023267767392098904,0.4666432552039623,1.2996057271957397,0.0,0.0,0.0,0.0,0.0,0.00012003164601992466,0.004069010479724966,1.8440427035093307,0.8694361299276352,2,0.0,0.043085575103759766,,,,,,
283,0.2534582056105137,-0.0006680742371827364,0.5152871832251549,1.1724372059106827,0.0,0.0,0.0,0.0,0.0,0.00032848412411112804,0.013020833270275034,1.800338163971901,0.8979411646723747,2,0.0,0.06327967345714569,,,,,,
284,0.1767339874058962,-0.0006382487481459975,0.3622397631406784,1.2492151707410812,0.0,0.0,0.0,0.0,0.0,0.00031220529945130693,0.010253906410071068,1.8429387360811234,0.8964437916874886,2,0.0,0.07006171345710754,,,,,,
285,0.3340739905834198,-0.0007785705383867025,0.67687077075243,1.1942740082740784,0.0,0.0,0.0,0.0,0.0,0.0003081176085970583,0.00960286462213844,1.7736395597457886,0.85145253688097,2,0.0,0.07747448235750198,,,,,,
286,0.19304504990577698,-0.0006089285016059875,0.3945349231362343,1.2044955044984818,0.0,0.0,0.0,0.0,0.0,0.00047868993749489164,0.016113281366415322,1.9370890334248543,0.8718789666891098,2,0.0,0.06234135851264,,,,,,
287,0.28887498937547207,-0.0004769586957991123,0.5854746177792549,1.1284536868333817,0.0,0.0,0.0,0.0,0.0,0.00024444222799502313,0.011067708357586525,1.875273048877716,0.8572123870253563,2,0.0,0.05794904753565788,,,,,,
288,0.23400806076824665,3.875302354572341e-06,0.47567612677812576,1.2779596745967865,0.0,0.0,0.0,0.0,0.0,0.0006436774046960636,0.018391926743788645,1.629690371453762,0.8560185879468918,2,0.0,0.06509234756231308,,,,,,
289,0.3150203786790371,-0.00010407587978988886,0.6376297473907471,1.230137825012207,0.0,0.0,0.0,0.0,0.0,0.00019850798639708955,0.00569661459303461,2.197960317134857,0.8562571853399277,2,0.0,0.06944162398576736,,,,,,
290,0.19541034661233425,0.00017912848852574825,0.3980996161699295,1.272863581776619,0.0,0.0,0.0,0.0,0.0,0.0002728185913838388,0.009765625058207661,2.444873698055744,0.8606067895889282,2,0.0,0.06402788311243057,,,,,,
291,0.2935879994183779,-0.0007395212887786329,0.5955596156418324,1.1507631838321686,0.0,0.0,0.0,0.0,0.0,0.0005806197714264272,0.02848307238309644,1.841165468096733,0.853834867477417,2,0.0,0.0816950872540474,,,,,,
292,0.2047949582338333,-0.00037112807331141084,0.41805506870150566,1.2871487438678741,0.0,0.0,0.0,0.0,0.0,0.00027910440621781163,0.009277343633584678,1.8798962831497192,0.8701737225055695,2,0.0,0.07259061187505722,,,,,,
293,0.2166400793939829,-0.0005197973223403096,0.44151925295591354,1.1999174356460571,0.0,0.0,0.0,0.0,0.0,0.00018861964736061054,0.006998698096140288,1.5654253959655762,0.8732680007815361,2,0.0,0.06321155279874802,,,,,,
294,0.2648862488567829,-0.0008991771610453725,0.538780715316534,1.20164655148983,0.0,0.0,0.0,0.0,0.0,0.00018814136944911297,0.005371093808207661,1.8430441170930862,0.870687298476696,2,0.0,0.07603838294744492,,,,,,
295,0.2490573450922966,-0.0005482042761286721,0.5061639621853828,1.1588093638420105,0.0,0.0,0.0,0.0,0.0,0.00018576535785541637,0.006998697994276881,1.4950675070285797,0.8691697344183922,2,0.0,0.06470400840044022,,,,,,
296,0.22167603485286236,-0.0002921620034612715,0.45119525864720345,1.2098111659288406,0.0,0.0,0.0,0.0,0.0,0.00017337942676931561,0.006347656337311491,1.8162026554346085,0.8710415661334991,2,0.0,0.06601139903068542,,,,,,
297,0.2431912962347269,-0.0008140027057379484,0.49553006142377853,1.253243550658226,0.0,0.0,0.0,0.0,0.0,0.0002623017441578668,0.010416666671517305,2.1943966299295425,0.8628685474395752,2,0.0,0.08137883991003036,,,,,,
298,0.2441764734685421,-0.000572231161640957,0.49697304517030716,1.2459385842084885,0.0,0.0,0.0,0.0,0.0,0.0006621204877319542,0.026529948168899864,1.7886358797550201,0.8382888957858086,2,0.0,0.07805117964744568,,,,,,
299,0.23591265082359314,-0.00016844377387315035,0.47962943464517593,1.244541496038437,0.0,0.0,0.0,0.0,0.0,0.00039027036859806685,0.016276041831588373,2.39612939953804,0.8832562044262886,2,0.0,0.07095733284950256,,,,,,
300,0.22322453185915947,7.586483843624592e-05,0.45380931347608566,1.251997470855713,0.0,0.0,0.0,0.0,0.0,0.00015278241107807844,0.004882812441792339,2.008385494351387,0.863158755004406,2,0.0,0.05477403104305267,1.0,0.0,0.0,166.6,14783.4119140625,nan
301,0.2818734850734472,-0.0010761938756331801,0.5730591379106045,1.1932981312274933,0.0,0.0,0.0,0.0,0.0,0.00035637627570395125,0.01334635412786156,2.1709385588765144,0.856150209903717,2,0.0,0.09415871649980545,,,,,,
302,0.2643922548741102,-0.000597883015871048,0.537550363689661,1.2616807967424393,0.0,0.0,0.0,0.0,0.0,0.0003896882450362682,0.014648437383584678,2.5705357640981674,0.8321173042058945,2,0.0,0.07564649730920792,,,,,,
303,0.26872419007122517,-0.00027462709113024175,0.5455516576766968,1.25900399684906,0.0,0.0,0.0,0.0,0.0,0.00019684847234202607,0.006510416555101983,2.338035598397255,0.8824314847588539,2,0.0,0.07739919424057007,,,,,,
304,0.22930424474179745,-0.0006192739238031209,0.46702735498547554,1.1967187076807022,0.0,0.0,0.0,0.0,0.0,0.0005499009544109867,0.01432291662786156,2.1669283658266068,0.8615364655852318,2,0.0,0.05342014133930206,,,,,,
305,0.26532581076025963,-0.0005581704899668694,0.5390593819320202,1.215234562754631,0.0,0.0,0.0,0.0,0.0,0.00041800231201705174,0.016438801932963543,1.6657414734363556,0.8753028139472008,2,0.0,0.07759008556604385,,,,,,
306,0.1928994618356228,0.00010871296399272978,0.3929494805634022,1.2279983311891556,0.0,0.0,0.0,0.0,0.0,0.0004987115189578617,0.017740885203238577,1.9390245825052261,0.9075271487236023,2,0.0,0.07084081321954727,,,,,,
307,0.27297114208340645,-0.0003235127660445869,0.5541659034788609,1.2627670019865036,0.0,0.0,0.0,0.0,0.0,0.00017356612420371675,0.007486979098757729,1.9206883758306503,0.897008441388607,2,0.0,0.0686846449971199,,,,,,
308,0.16802508663386106,-0.0007794010452926159,0.3445439152419567,1.155824363231659,0.0,0.0,0.0,0.0,0.0,0.000770225355609,0.028157552049378864,1.6539673656225204,0.9167975261807442,2,0.0,0.04494735598564148,,,,,,
309,0.4161403067409992,-2.146209590137005e-05,0.8394647017121315,1.190194547176361,0.0,0.0,0.0,0.0,0.0,0.0004595169284584699,0.01643880212213844,2.4872699826955795,0.8303009867668152,2,0.0,0.07040222734212875,,,,,,
310,0.23973077535629272,-3.754481440410018e-05,0.48711830005049706,1.2636087238788605,0.0,0.0,0.0,0.0,0.0,0.0002047120451607043,0.006998697921517305,1.9478658735752106,0.8778850063681602,2,0.0,0.07842313498258591,,,,,,
311,0.25724727660417557,-0.00013106368714943528,0.5220403522253036,1.213945746421814,0.0,0.0,0.0,0.0,0.0,0.00022879107200424187,0.009602864709449932,2.6056109964847565,0.8793925195932388,2,0.0,0.07207705825567245,,,,,,
312,0.22660256922245026,-0.0005844387924298644,0.4618775062263012,1.2505811601877213,0.0,0.0,0.0,0.0,0.0,0.0003062448440687149,0.01220703125,2.2299362123012543,0.8727253824472427,2,0.0,0.06620395928621292,,,,,,
313,0.2567196786403656,-0.0003406071336939931,0.5212498269975185,1.188208132982254,0.0,0.0,0.0,0.0,0.0,0.00020956143089279067,0.006673177224001847,1.3904635831713676,0.89090196788311,2,0.0,0.06942640244960785,,,,,,
314,0.2401907853782177,-0.0002575519829406403,0.4881712757050991,1.21243454515934,0.0,0.0,0.0,0.0,0.0,0.00027415740260039456,0.010579427165794186,2.1274209767580032,0.8700849041342735,2,0.0,0.07518169283866882,,,,,,
315,0.20138140302151442,-0.0002626052009873092,0.4103957675397396,1.184623897075653,0.0,0.0,0.0,0.0,0.0,0.0007636893060407601,0.02685546875,2.9499310702085495,0.8751392140984535,2,0.0,0.03338603302836418,,,,,,
316,0.2623624000698328,0.0005214939883444458,0.5316882990300655,1.334412932395935,0.0,0.0,0.0,0.0,0.0,0.0002861051812033111,0.01139322912786156,2.736129954457283,0.8803325146436691,2,0.0,0.06842603534460068,,,,,,
317,0.20820446545258164,0.0011762869253288954,0.42087772116065025,1.136893704533577,0.0,0.0,0.0,0.0,0.0,0.0014569901904906146,0.04915364505723119,2.985538601875305,0.9140983670949936,2,0.0,0.03896193206310272,,,,,,
318,0.31110440753400326,-0.00021861866116523743,0.6307653114199638,1.3532097041606903,0.0,0.0,0.0,0.0,0.0,0.00029747724738626857,0.011230468633584678,1.877337858080864,0.8442163541913033,2,0.0,0.07327155023813248,,,,,,
319,0.23002943210303783,-0.000494929525302723,0.46790382638573647,1.1425171345472336,0.0,0.0,0.0,0.0,0.0,0.0002321291649423074,0.007161458168411627,1.9422213733196259,0.8818048685789108,2,0.0,0.028765030205249786,,,,,,
320,0.2441753577440977,-0.0006593220168724656,0.4977051764726639,1.3393018543720245,0.0,0.0,0.0,0.0,0.0,0.0002269870616373737,0.008138020901242271,2.6518125236034393,0.872277282178402,2,0.0,0.06602118164300919,,,,,,
321,0.28128295950591564,-0.0002966810716316104,0.5697489120066166,1.0982717126607895,0.0,0.0,0.0,0.0,0.0,0.00020983518186312722,0.007812500087311491,1.8247558623552322,0.8977132961153984,2,0.0,0.0710873231291771,,,,,,
322,0.2925620563328266,-0.00038598883838858455,0.5938940569758415,1.3329940289258957,0.0,0.0,0.0,0.0,0.0,0.00021655655223185022,0.004720052005723119,2.1022531986236572,0.8909585028886795,2,0.0,0.08029856532812119,,,,,,
323,0.22446884028613567,-0.00018202001228928566,0.45628513023257256,1.1639007925987244,0.0,0.0,0.0,0.0,0.0,0.00016256051026175555,0.00634765625,2.3088140338659286,0.9039766490459442,2,0.0,0.047156210988759995,,,,,,
324,0.24827302154153585,-0.000510319834575057,0.5050130672752857,1.2410636097192764,0.0,0.0,0.0,0.0,0.0,0.00032200278360505763,0.012532552049378864,1.6581425964832306,0.877060554921627,2,0.0,0.057697027921676636,,,,,,
325,0.24877461697906256,-0.0004069062415510416,0.505723662674427,1.2267696112394333,0.0,0.0,0.0,0.0,0.0,0.0001738087826197443,0.006835937543655746,1.888328343629837,0.8893289864063263,2,0.0,0.07172652333974838,,,,,,
326,0.24109941814094782,-0.0010619201930239797,0.49164988473057747,1.2212030291557312,0.0,0.0,0.0,0.0,0.0,0.00043609938416011573,0.016927083197515458,1.5902492702007294,0.9001054391264915,2,0.0,0.07148006558418274,,,,,,
327,0.243148990906775,-0.0006772745837224647,0.49485231935977936,1.1999648064374924,0.0,0.0,0.0,0.0,0.0,0.00021449468522405368,0.00634765625,1.6717413812875748,0.8468679189682007,2,0.0,0.051467347890138626,,,,,,
328,0.21880139131098986,-0.0006441434379667044,0.44574494659900665,1.1423152834177017,0.0,0.0,0.0,0.0,0.0,0.0004006235500355615,0.014160156380967237,2.478775307536125,0.9045893773436546,2,0.0,0.06903202086687088,,,,,,
329,0.2684676107019186,3.923493204638362e-05,0.5442957729101181,1.2398368120193481,0.0,0.0,0.0,0.0,0.0,0.00018937666527563124,0.004557291715173051,3.5058392584323883,0.8823908790946007,2,0.0,0.09555229544639587,,,,,,
330,0.2785093728452921,-0.0005425476701930165,0.5652900710701942,1.1977038383483887,0.0,0.0,0.0,0.0,0.0,8.325898485850303e-05,0.0017903645930346102,2.448806792497635,0.853498175740242,2,0.0,0.06389770656824112,,,,,,
331,0.2228086031973362,-0.0007383094634860754,0.4547785073518753,1.2807785272598267,0.0,0.0,0.0,0.0,0.0,0.00010370353516009345,0.003092447921517305,1.6633230149745941,0.8861564844846725,2,0.0,0.06973055005073547,,,,,,
332,0.21378246322274208,-0.0007480696658603847,0.43631528317928314,1.209035038948059,0.0,0.0,0.0,0.0,0.0,0.00022286642774815846,0.00944010418606922,1.7249780148267746,0.8824174627661705,2,0.0,0.05808714032173157,,,,,,
333,0.17740633225184865,-0.0006202578078955412,0.3632919266819954,1.2064576894044876,0.0,0.0,0.0,0.0,0.0,0.00020894512715585734,0.008789062485448085,1.9314683675765991,0.9158951714634895,2,0.0,0.05533723533153534,,,,,,
334,0.3363326657563448,-0.0003349563048686832,0.6804808564484119,1.190936267375946,0.0,0.0,0.0,0.0,0.0,0.00024218881196702569,0.01025390622089617,2.0098040401935577,0.8767899498343468,2,0.0,0.0992674008011818,,,,,,
335,0.17506298702210188,-3.550667315721512e-05,0.3573378846049309,1.190149262547493,0.0,0.0,0.0,0.0,0.0,0.00023728422229396529,0.008626302020275034,2.082400381565094,0.9144506603479385,2,0.0,0.04940274730324745,,,,,,
336,0.36628421768546104,-0.00010115890108863823,0.7401394471526146,1.2281180024147034,0.0,0.0,0.0,0.0,0.0,0.0003180484445692855,0.014485676947515458,1.9268557578325272,0.8341743722558022,2,0.0,0.10140808671712875,,,,,,
337,0.2209665011614561,0.0002004258567467332,0.4487500563263893,1.20298433303833,0.0,0.0,0.0,0.0,0.0,0.0001532716264591727,0.004720052020275034,2.0150952339172363,0.8495020493865013,2,0.0,0.05383160337805748,,,,,,
338,0.3178671505302191,-0.0003384564770385623,0.6439273618161678,1.2526914179325104,0.0,0.0,0.0,0.0,0.0,0.000239246006913163,0.009602864651242271,2.5178114771842957,0.8676207736134529,2,0.0,0.10213721543550491,,,,,,
339,0.15363126154989004,-0.0009393332511535846,0.31629813462495804,1.192823514342308,0.0,0.0,0.0,0.0,0.0,0.000553088616243258,0.019205729622626677,1.6447844356298447,0.9163073152303696,2,0.0,0.049530405551195145,,,,,,
340,0.2622634992003441,-0.0003555684816092253,0.532340407371521,1.1837129592895508,0.0,0.0,0.0,0.0,0.0,0.0002469115578378478,0.009765625,1.6045393198728561,0.8647799268364906,2,0.0,0.06244571879506111,,,,,,
341,0.21613810490816832,-0.0004837753949686885,0.4404909498989582,1.2078642845153809,0.0,0.0,0.0,0.0,0.0,0.0003087307613895973,0.011555989767657593,1.6420819461345673,0.905555747449398,2,0.0,0.051382437348365784,,,,,,
342,0.27146610617637634,-0.0011417607311159372,0.5530294142663479,1.3022789806127548,0.0,0.0,0.0,0.0,0.0,0.0003180162458988889,0.013671875116415322,1.9299478232860565,0.873329870402813,2,0.0,0.09505973011255264,,,,,,
343,0.3041415549814701,-0.000260150118265301,0.6162265688180923,1.2371938079595566,0.0,0.0,0.0,0.0,0.0,0.00016237777549577004,0.003906249941792339,1.6069206148386002,0.865067332983017,2,0.0,0.07600855082273483,,,,,,
344,0.25835917983204126,-0.0003552099224179983,0.524223119020462,1.1323912590742111,0.0,0.0,0.0,0.0,0.0,0.00024852648994055926,0.009114583415794186,2.4072242230176926,0.8867901712656021,2,0.0,0.06655719131231308,,,,,,
345,0.2817849162966013,-0.0005484675493789837,0.5720071122050285,1.2233910262584686,0.0,0.0,0.0,0.0,0.0,0.0003647855410235934,0.015950521104969084,1.9623047709465027,0.88789352029562,2,0.0,0.08912539482116699,,,,,,
346,0.23459630645811558,-0.0009875702671706676,0.47844531014561653,1.2129271477460861,0.0,0.0,0.0,0.0,0.0,0.0003057563974380173,0.011067708415794186,1.4352483302354813,0.8852249830961227,2,0.0,0.060103997588157654,,,,,,
347,0.2690535057336092,0.00021885987371206284,0.5446760766208172,1.1678000092506409,0.0,0.0,0.0,0.0,0.0,0.0003704582691170799,0.016764323110692203,2.152095004916191,0.917655885219574,2,0.0,0.06431204080581665,,,,,,
348,0.22176443971693516,-0.00026359688490629196,0.4517643675208092,1.284715935587883,0.0,0.0,0.0,0.0,0.0,0.0003164478093822254,0.013671875,2.13185765594244,0.8922107890248299,2,0.0,0.06319405138492584,,,,,,
349,0.18892754428088665,-0.0004197394009679556,0.3860171437263489,1.2204302549362183,0.0,0.0,0.0,0.0,0.0,0.00026037042061943794,0.007812500130967237,1.4297577291727066,0.8652304485440254,2,0.0,0.049319472163915634,,,,,,
350,0.21008818969130516,-0.0008811065345071256,0.4294220209121704,1.2472388744354248,0.0,0.0,0.0,0.0,0.0,0.0004683387217028212,0.017578125160071068,1.8469562828540802,0.8556975573301315,2,0.0,0.07194279134273529,,,,,,
351,0.20946292392909527,-0.00042634566489141434,0.42666176706552505,1.147204414010048,0.0,0.0,0.0,0.0,0.0,0.0005113012198307842,0.020833333182963543,2.1115276515483856,0.883046068251133,2,0.0,0.08649351447820663,,,,,,
352,0.184433339163661,-0.00032258422288578004,0.3766329362988472,1.1868476122617722,0.0,0.0,0.0,0.0,0.0,0.0003423625394134433,0.013997395886690356,2.0075811445713043,0.8749719932675362,2,0.0,0.08827830106019974,,,,,,
353,0.24599634483456612,-0.001276535855140537,0.5018704384565353,1.2207780927419662,0.0,0.0,0.0,0.0,0.0,0.0004931798055167746,0.02018229190434795,1.4018706679344177,0.8549428135156631,2,0.0,0.08461891859769821,,,,,,
354,0.20191573817282915,-0.00032749189995229244,0.4113323614001274,1.1409818977117538,0.0,0.0,0.0,0.0,0.0,0.00026419871642247017,0.011718749825377017,1.7129680961370468,0.8659681677818298,2,0.0,0.07069318741559982,,,,,,
355,0.2148213256150484,-0.00042133196257054806,0.43813323602080345,1.274653673171997,0.0,0.0,0.0,0.0,0.0,0.0003498739729366207,0.01611328133731149,1.979954943060875,0.884514331817627,2,0.0,0.07449810951948166,,,,,,
356,0.23564552515745163,-0.0007189066345745232,0.47992434725165367,1.199246808886528,0.0,0.0,0.0,0.0,0.0,0.00038990562939034135,0.018391927296761423,1.9401107653975487,0.8632155805826187,2,0.0,0.07438294589519501,,,,,,
357,0.19372352678328753,-0.0004523869138211012,0.3957725912332535,1.2367935925722122,0.0,0.0,0.0,0.0,0.0,0.00018341401505495014,0.006347656191792339,2.053089663386345,0.8683523163199425,2,0.0,0.05450720712542534,,,,,,
358,0.1687865201383829,-0.0002875297795981169,0.34533629566431046,1.1980331093072891,0.0,0.0,0.0,0.0,0.0,0.0002587610931641393,0.010904947746894322,1.8609486669301987,0.8998486399650574,2,0.0,0.06520723551511765,,,,,,
