cohort,state_seed,step,snapshot_code,history_code,transition_label
A,83013,5,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83013,6,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83013,7,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83013,8,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83013,9,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83013,10,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83013,11,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83013,12,"{""age_steps"":[0,1,40,1,0,1,40,1,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,1,40,1,0,1,40,1,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}",loss
A,83013,13,"{""age_steps"":[0,2,40,2,0,2,40,2,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,1,40,1,0,1,40,1,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,2,40,2,0,2,40,2,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83013,14,"{""age_steps"":[0,3,40,3,0,3,40,3,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,2,40,2,0,2,40,2,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,3,40,3,0,3,40,3,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83013,15,"{""age_steps"":[0,4,40,4,0,4,40,4,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,3,40,3,0,3,40,3,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,4,40,4,0,4,40,4,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83013,16,"{""age_steps"":[0,5,40,5,0,5,40,5,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,4,40,4,0,4,40,4,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,5,40,5,0,5,40,5,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83013,17,"{""age_steps"":[0,6,40,6,0,6,40,6,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,5,40,5,0,5,40,5,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,6,40,6,0,6,40,6,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83013,18,"{""age_steps"":[0,7,40,7,0,7,40,7,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,6,40,6,0,6,40,6,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,7,40,7,0,7,40,7,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83013,19,"{""age_steps"":[0,8,40,8,0,8,40,8,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,7,40,7,0,7,40,7,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,8,40,8,0,8,40,8,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83013,20,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,8,40,8,0,8,40,8,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",recovery
A,83013,21,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",stable
A,83013,22,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",stable
A,83013,23,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",stable
A,83013,24,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",stable
A,83013,25,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",stable
A,83013,26,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",stable
A,83013,27,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",stable
A,83013,28,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",stable
A,83013,29,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",stable
A,83013,30,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",stable
A,83013,31,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",stable
A,83013,32,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",stable
A,83014,1,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83014,2,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83014,3,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83014,4,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83014,5,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83014,6,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83014,7,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83014,8,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83014,9,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83014,10,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83014,11,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83014,12,"{""age_steps"":[0,1,40,1,0,1,40,1,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,1,40,1,0,1,40,1,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}",loss
A,83014,13,"{""age_steps"":[0,2,40,2,0,2,40,2,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,1,40,1,0,1,40,1,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,2,40,2,0,2,40,2,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83014,14,"{""age_steps"":[0,3,40,3,0,3,40,3,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,2,40,2,0,2,40,2,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,3,40,3,0,3,40,3,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83014,15,"{""age_steps"":[0,4,40,4,0,4,40,4,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,3,40,3,0,3,40,3,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,4,40,4,0,4,40,4,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83014,16,"{""age_steps"":[0,5,40,5,0,5,40,5,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,4,40,4,0,4,40,4,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,5,40,5,0,5,40,5,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83014,17,"{""age_steps"":[0,6,40,6,0,6,40,6,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,5,40,5,0,5,40,5,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,6,40,6,0,6,40,6,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83014,18,"{""age_steps"":[0,7,40,7,0,7,40,7,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,6,40,6,0,6,40,6,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,7,40,7,0,7,40,7,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83014,19,"{""age_steps"":[0,8,40,8,0,8,40,8,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}","{""age_steps"":[0,7,40,7,0,7,40,7,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,8,40,8,0,8,40,8,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}",stable
A,83014,20,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,8,40,8,0,8,40,8,0],""comm"":[1,0,0,0,1,0,0,0,1],""support"":[0,0,0,0,0,0,0,0,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",recovery
A,83014,21,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",stable
A,83014,22,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",stable
A,83014,23,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",stable
A,83014,24,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",stable
A,83014,25,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",stable
A,83014,26,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",stable
A,83014,27,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",stable
A,83014,28,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",stable
A,83014,29,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",stable
A,83014,30,"{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}","{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}=>{""age_steps"":[0,0,40,0,0,0,40,0,0],""comm"":[1,1,0,1,1,1,0,1,1],""support"":[0,1,0,0,0,0,0,1,0]}",stable
